"","year","state","area","population","actual_rate","report_type","crime_type","number"
"66",2002,"GEORGIA","Cities outside metropolitan areas",915341,1,"Estimated total","violent_crime",6115
"67",2002,"GEORGIA","Rural",1719522,0.904,"Area actually reporting","violent_crime",3885
"68",2002,"GEORGIA","Rural",1719522,1,"Estimated total","violent_crime",4300
"69",2002,"GEORGIA","State Total",8560310,99,"total","violent_crime",39271
"70",2002,"GEORGIA","State Total",1e+05,99,"rate","violent_crime",458.8
"71",2002,"HAWAII","Metropolitan Statistical Area",900433,1,"Area actually reporting","violent_crime",2601
"72",2002,"HAWAII","Rural",344465,1,"Area actually reporting","violent_crime",661
"73",2002,"HAWAII","State Total",1244898,99,"total","violent_crime",3262
"74",2002,"HAWAII","State Total",1e+05,99,"rate","violent_crime",262
"75",2002,"IDAHO","Metropolitan Statistical Area",526430,1,"Area actually reporting","violent_crime",1682
"76",2002,"IDAHO","Cities outside metropolitan areas",379717,0.979,"Area actually reporting","violent_crime",1010
"77",2002,"IDAHO","Cities outside metropolitan areas",379717,1,"Estimated total","violent_crime",1031
"78",2002,"IDAHO","Rural",434984,0.989,"Area actually reporting","violent_crime",699
"79",2002,"IDAHO","Rural",434984,1,"Estimated total","violent_crime",706
"80",2002,"IDAHO","State Total",1341131,99,"total","violent_crime",3419
"81",2002,"IDAHO","State Total",1e+05,99,"rate","violent_crime",254.9
"82",2002,"ILLINOIS","State Total",12600620,99,"total","violent_crime",78214
"83",2002,"ILLINOIS","State Total",1e+05,99,"rate","violent_crime",620.7
"84",2002,"INDIANA","Metropolitan Statistical Area",4446634,0.897,"Area actually reporting","violent_crime",17786
"85",2002,"INDIANA","Metropolitan Statistical Area",4446634,1,"Estimated total","violent_crime",18576
"86",2002,"INDIANA","Cities outside metropolitan areas",590072,0.817,"Area actually reporting","violent_crime",1183
"87",2002,"INDIANA","Cities outside metropolitan areas",590072,1,"Estimated total","violent_crime",1447
"88",2002,"INDIANA","Rural",1122362,0.56,"Area actually reporting","violent_crime",1108
"89",2002,"INDIANA","Rural",1122362,1,"Estimated total","violent_crime",1978
"90",2002,"INDIANA","State Total",6159068,99,"total","violent_crime",22001
"91",2002,"INDIANA","State Total",1e+05,99,"rate","violent_crime",357.2
"92",2002,"IOWA","Metropolitan Statistical Area",1330865,0.984,"Area actually reporting","violent_crime",5761
"93",2002,"IOWA","Metropolitan Statistical Area",1330865,1,"Estimated total","violent_crime",5801
"94",2002,"IOWA","Cities outside metropolitan areas",710725,0.918,"Area actually reporting","violent_crime",1904
"95",2002,"IOWA","Cities outside metropolitan areas",710725,1,"Estimated total","violent_crime",2075
"96",2002,"IOWA","Rural",895170,0.985,"Area actually reporting","violent_crime",504
"97",2002,"IOWA","Rural",895170,1,"Estimated total","violent_crime",512
"98",2002,"IOWA","State Total",2936760,99,"total","violent_crime",8388
"99",2002,"IOWA","State Total",1e+05,99,"rate","violent_crime",285.6
"100",2002,"KANSAS","Metropolitan Statistical Area",1536604,0.958,"Area actually reporting","violent_crime",5817
"101",2002,"KANSAS","Metropolitan Statistical Area",1536604,1,"Estimated total","violent_crime",6592
"102",2002,"KANSAS","Cities outside metropolitan areas",682033,0.917,"Area actually reporting","violent_crime",2384
"103",2002,"KANSAS","Cities outside metropolitan areas",682033,1,"Estimated total","violent_crime",2599
"104",2002,"KANSAS","Rural",497247,0.954,"Area actually reporting","violent_crime",991
"105",2002,"KANSAS","Rural",497247,1,"Estimated total","violent_crime",1038
"106",2002,"KANSAS","State Total",2715884,99,"total","violent_crime",10229
"107",2002,"KANSAS","State Total",1e+05,99,"rate","violent_crime",376.6
"108",2002,"KENTUCKY","State Total",4092891,99,"total","violent_crime",11418
"109",2002,"KENTUCKY","State Total",1e+05,99,"rate","violent_crime",279
"110",2002,"LOUISIANA","Metropolitan Statistical Area",3380522,0.988,"Area actually reporting","violent_crime",22968
"111",2002,"LOUISIANA","Metropolitan Statistical Area",3380522,1,"Estimated total","violent_crime",23226
"112",2002,"LOUISIANA","Cities outside metropolitan areas",372005,0.672,"Area actually reporting","violent_crime",2156
"113",2002,"LOUISIANA","Cities outside metropolitan areas",372005,1,"Estimated total","violent_crime",3210
"114",2002,"LOUISIANA","Rural",730119,0.887,"Area actually reporting","violent_crime",2886
"115",2002,"LOUISIANA","Rural",730119,1,"Estimated total","violent_crime",3254
"116",2002,"LOUISIANA","State Total",4482646,99,"total","violent_crime",29690
"117",2002,"LOUISIANA","State Total",1e+05,99,"rate","violent_crime",662.3
"118",2002,"MAINE","Metropolitan Statistical Area",488483,0.999,"Area actually reporting","violent_crime",610
"119",2002,"MAINE","Metropolitan Statistical Area",488483,1,"Estimated total","violent_crime",610
"120",2002,"MAINE","Cities outside metropolitan areas",428325,0.994,"Area actually reporting","violent_crime",575
"121",2002,"MAINE","Cities outside metropolitan areas",428325,1,"Estimated total","violent_crime",579
"122",2002,"MAINE","Rural",377656,1,"Area actually reporting","violent_crime",207
"123",2002,"MAINE","State Total",1294464,99,"total","violent_crime",1396
"124",2002,"MAINE","State Total",1e+05,99,"rate","violent_crime",107.8
"125",2002,"MARYLAND","Metropolitan Statistical Area",5060926,1,"Area actually reporting","violent_crime",39609
"126",2002,"MARYLAND","Cities outside metropolitan areas",108964,1,"Area actually reporting","violent_crime",1303
"127",2002,"MARYLAND","Rural",288247,1,"Area actually reporting","violent_crime",1103
"128",2002,"MARYLAND","State Total",5458137,99,"total","violent_crime",42015
"129",2002,"MARYLAND","State Total",1e+05,99,"rate","violent_crime",769.8
"130",2002,"MASSACHUSETTS","Metropolitan Statistical Area",6166938,0.955,"Area actually reporting","violent_crime",29255
"131",2002,"MASSACHUSETTS","Metropolitan Statistical Area",6166938,1,"Estimated total","violent_crime",29971
"132",2002,"MASSACHUSETTS","Cities outside metropolitan areas",251236,0.874,"Area actually reporting","violent_crime",962
"133",2002,"MASSACHUSETTS","Cities outside metropolitan areas",251236,1,"Estimated total","violent_crime",1153
"134",2002,"MASSACHUSETTS","Rural",9627,1,"Area actually reporting","violent_crime",13
"135",2002,"MASSACHUSETTS","State Total",6427801,99,"total","violent_crime",31137
"136",2002,"MASSACHUSETTS","State Total",1e+05,99,"rate","violent_crime",484.4
"137",2002,"MICHIGAN","Metropolitan Statistical Area",8261532,0.994,"Area actually reporting","violent_crime",49949
"138",2002,"MICHIGAN","Metropolitan Statistical Area",8261532,1,"Estimated total","violent_crime",50097
"139",2002,"MICHIGAN","Cities outside metropolitan areas",590393,0.892,"Area actually reporting","violent_crime",1261
"140",2002,"MICHIGAN","Cities outside metropolitan areas",590393,1,"Estimated total","violent_crime",1414
"141",2002,"MICHIGAN","Rural",1198521,0.983,"Area actually reporting","violent_crime",2747
"142",2002,"MICHIGAN","Rural",1198521,1,"Estimated total","violent_crime",2795
"143",2002,"MICHIGAN","State Total",10050446,99,"total","violent_crime",54306
"144",2002,"MICHIGAN","State Total",1e+05,99,"rate","violent_crime",540.3
"145",2002,"MINNESOTA","Metropolitan Statistical Area",3533926,0.994,"Area actually reporting","violent_crime",11309
"146",2002,"MINNESOTA","Metropolitan Statistical Area",3533926,1,"Estimated total","violent_crime",11342
"147",2002,"MINNESOTA","Cities outside metropolitan areas",559457,0.994,"Area actually reporting","violent_crime",1158
"148",2002,"MINNESOTA","Cities outside metropolitan areas",559457,1,"Estimated total","violent_crime",1164
"149",2002,"MINNESOTA","Rural",926337,1,"Area actually reporting","violent_crime",922
"150",2002,"MINNESOTA","State Total",5019720,99,"total","violent_crime",13428
"151",2002,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",267.5
"152",2002,"MISSISSIPPI","Metropolitan Statistical Area",1033431,0.828,"Area actually reporting","violent_crime",3950
"153",2002,"MISSISSIPPI","Metropolitan Statistical Area",1033431,1,"Estimated total","violent_crime",4309
"154",2002,"MISSISSIPPI","Cities outside metropolitan areas",657437,0.793,"Area actually reporting","violent_crime",2402
"155",2002,"MISSISSIPPI","Cities outside metropolitan areas",657437,1,"Estimated total","violent_crime",3030
"156",2002,"MISSISSIPPI","Rural",1180914,0.414,"Area actually reporting","violent_crime",1043
"157",2002,"MISSISSIPPI","Rural",1180914,1,"Estimated total","violent_crime",2519
"158",2002,"MISSISSIPPI","State Total",2871782,99,"total","violent_crime",9858
"159",2002,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",343.3
"160",2002,"MISSOURI","Metropolitan Statistical Area",3847277,0.997,"Area actually reporting","violent_crime",23892
"161",2002,"MISSOURI","Metropolitan Statistical Area",3847277,1,"Estimated total","violent_crime",23936
"162",2002,"MISSOURI","Cities outside metropolitan areas",761234,0.993,"Area actually reporting","violent_crime",3494
"163",2002,"MISSOURI","Cities outside metropolitan areas",761234,1,"Estimated total","violent_crime",3519
"164",2002,"MISSOURI","Rural",1064068,1,"Area actually reporting","violent_crime",3102
"165",2002,"MISSOURI","State Total",5672579,99,"total","violent_crime",30557
"166",2002,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",538.7
"167",2002,"MONTANA","Metropolitan Statistical Area",307963,0.873,"Area actually reporting","violent_crime",914
"168",2002,"MONTANA","Metropolitan Statistical Area",307963,1,"Estimated total","violent_crime",1017
"169",2002,"MONTANA","Cities outside metropolitan areas",178045,0.726,"Area actually reporting","violent_crime",573
"170",2002,"MONTANA","Cities outside metropolitan areas",178045,1,"Estimated total","violent_crime",789
"171",2002,"MONTANA","Rural",423445,0.648,"Area actually reporting","violent_crime",902
"172",2002,"MONTANA","Rural",423445,1,"Estimated total","violent_crime",1391
"173",2002,"MONTANA","State Total",909453,99,"total","violent_crime",3197
"174",2002,"MONTANA","State Total",1e+05,99,"rate","violent_crime",351.5
"175",2002,"NEBRASKA","Metropolitan Statistical Area",909259,0.973,"Area actually reporting","violent_crime",4452
"176",2002,"NEBRASKA","Metropolitan Statistical Area",909259,1,"Estimated total","violent_crime",4486
"177",2002,"NEBRASKA","Cities outside metropolitan areas",412276,0.904,"Area actually reporting","violent_crime",592
"178",2002,"NEBRASKA","Cities outside metropolitan areas",412276,1,"Estimated total","violent_crime",655
"179",2002,"NEBRASKA","Rural",407645,0.931,"Area actually reporting","violent_crime",267
"180",2002,"NEBRASKA","Rural",407645,1,"Estimated total","violent_crime",287
"181",2002,"NEBRASKA","State Total",1729180,99,"total","violent_crime",5428
"182",2002,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",313.9
"183",2002,"NEVADA","Metropolitan Statistical Area",1901003,1,"Area actually reporting","violent_crime",13043
"184",2002,"NEVADA","Cities outside metropolitan areas",46975,1,"Area actually reporting","violent_crime",115
"185",2002,"NEVADA","Rural",225513,1,"Area actually reporting","violent_crime",698
"186",2002,"NEVADA","State Total",2173491,99,"total","violent_crime",13856
"187",2002,"NEVADA","State Total",1e+05,99,"rate","violent_crime",637.5
"188",2002,"NEW HAMPSHIRE","Metropolitan Statistical Area",772025,0.805,"Area actually reporting","violent_crime",1244
"189",2002,"NEW HAMPSHIRE","Metropolitan Statistical Area",772025,1,"Estimated total","violent_crime",1435
"190",2002,"NEW HAMPSHIRE","Cities outside metropolitan areas",441658,0.668,"Area actually reporting","violent_crime",385
"191",2002,"NEW HAMPSHIRE","Cities outside metropolitan areas",441658,1,"Estimated total","violent_crime",577
"192",2002,"NEW HAMPSHIRE","Rural",61373,1,"Area actually reporting","violent_crime",44
"193",2002,"NEW HAMPSHIRE","State Total",1275056,99,"total","violent_crime",2056
"194",2002,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",161.2
"195",2002,"NEW JERSEY","Metropolitan Statistical Area",8590300,0.999,"Area actually reporting","violent_crime",32110
"196",2002,"NEW JERSEY","Metropolitan Statistical Area",8590300,1,"Estimated total","violent_crime",32168
"197",2002,"NEW JERSEY","State Total",8590300,99,"total","violent_crime",32168
"198",2002,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",374.5
"199",2002,"NEW MEXICO","Metropolitan Statistical Area",1060156,0.87,"Area actually reporting","violent_crime",7558
"200",2002,"NEW MEXICO","Metropolitan Statistical Area",1060156,1,"Estimated total","violent_crime",8381
"201",2002,"NEW MEXICO","Cities outside metropolitan areas",442777,0.903,"Area actually reporting","violent_crime",3616
"202",2002,"NEW MEXICO","Cities outside metropolitan areas",442777,1,"Estimated total","violent_crime",4004
"203",2002,"NEW MEXICO","Rural",352126,0.828,"Area actually reporting","violent_crime",1105
"204",2002,"NEW MEXICO","Rural",352126,1,"Estimated total","violent_crime",1334
"205",2002,"NEW MEXICO","State Total",1855059,99,"total","violent_crime",13719
"206",2002,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",739.5
"207",2002,"NEW YORK","Metropolitan Statistical Area",17639788,0.905,"Area actually reporting","violent_crime",88373
"208",2002,"NEW YORK","Metropolitan Statistical Area",17639788,1,"Estimated total","violent_crime",91371
"209",2002,"NEW YORK","Cities outside metropolitan areas",607003,0.861,"Area actually reporting","violent_crime",1387
"210",2002,"NEW YORK","Cities outside metropolitan areas",607003,1,"Estimated total","violent_crime",1611
"211",2002,"NEW YORK","Rural",910741,0.921,"Area actually reporting","violent_crime",1886
"212",2002,"NEW YORK","Rural",910741,1,"Estimated total","violent_crime",2048
"213",2002,"NEW YORK","State Total",19157532,99,"total","violent_crime",95030
"214",2002,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",496
"215",2002,"NORTH CAROLINA","Metropolitan Statistical Area",5619995,0.993,"Area actually reporting","violent_crime",28800
"216",2002,"NORTH CAROLINA","Metropolitan Statistical Area",5619995,1,"Estimated total","violent_crime",28953
"217",2002,"NORTH CAROLINA","Cities outside metropolitan areas",810696,0.956,"Area actually reporting","violent_crime",5224
"218",2002,"NORTH CAROLINA","Cities outside metropolitan areas",810696,1,"Estimated total","violent_crime",5461
"219",2002,"NORTH CAROLINA","Rural",1889455,0.958,"Area actually reporting","violent_crime",4506
"220",2002,"NORTH CAROLINA","Rural",1889455,1,"Estimated total","violent_crime",4704
"221",2002,"NORTH CAROLINA","State Total",8320146,99,"total","violent_crime",39118
"222",2002,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",470.2
"223",2002,"NORTH DAKOTA","Metropolitan Statistical Area",280387,0.991,"Area actually reporting","violent_crime",299
"224",2002,"NORTH DAKOTA","Metropolitan Statistical Area",280387,1,"Estimated total","violent_crime",301
"225",2002,"NORTH DAKOTA","Cities outside metropolitan areas",144198,0.883,"Area actually reporting","violent_crime",128
"226",2002,"NORTH DAKOTA","Cities outside metropolitan areas",144198,1,"Estimated total","violent_crime",144
"227",2002,"NORTH DAKOTA","Rural",209525,0.845,"Area actually reporting","violent_crime",44
"228",2002,"NORTH DAKOTA","Rural",209525,1,"Estimated total","violent_crime",51
"229",2002,"NORTH DAKOTA","State Total",634110,99,"total","violent_crime",496
"230",2002,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",78.2
"231",2002,"OHIO","Metropolitan Statistical Area",9269065,0.875,"Area actually reporting","violent_crime",35708
"232",2002,"OHIO","Metropolitan Statistical Area",9269065,1,"Estimated total","violent_crime",37428
"233",2002,"OHIO","Cities outside metropolitan areas",795592,0.795,"Area actually reporting","violent_crime",1474
"234",2002,"OHIO","Cities outside metropolitan areas",795592,1,"Estimated total","violent_crime",1854
"235",2002,"OHIO","Rural",1356610,0.625,"Area actually reporting","violent_crime",529
"236",2002,"OHIO","Rural",1356610,1,"Estimated total","violent_crime",846
"237",2002,"OHIO","State Total",11421267,99,"total","violent_crime",40128
"238",2002,"OHIO","State Total",1e+05,99,"rate","violent_crime",351.3
"239",2002,"OKLAHOMA","Metropolitan Statistical Area",2123513,1,"Area actually reporting","violent_crime",12688
"240",2002,"OKLAHOMA","Cities outside metropolitan areas",699127,1,"Area actually reporting","violent_crime",3524
"241",2002,"OKLAHOMA","Rural",671074,1,"Area actually reporting","violent_crime",1375
"242",2002,"OKLAHOMA","State Total",3493714,99,"total","violent_crime",17587
"243",2002,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",503.4
"244",2002,"OREGON","Metropolitan Statistical Area",2575588,0.999,"Area actually reporting","violent_crime",8793
"245",2002,"OREGON","Metropolitan Statistical Area",2575588,1,"Estimated total","violent_crime",8795
"246",2002,"OREGON","Cities outside metropolitan areas",443276,0.971,"Area actually reporting","violent_crime",1030
"247",2002,"OREGON","Cities outside metropolitan areas",443276,1,"Estimated total","violent_crime",1061
"248",2002,"OREGON","Rural",502651,1,"Area actually reporting","violent_crime",442
"249",2002,"OREGON","State Total",3521515,99,"total","violent_crime",10298
"250",2002,"OREGON","State Total",1e+05,99,"rate","violent_crime",292.4
"251",2002,"PENNSYLVANIA","Metropolitan Statistical Area",10437252,0.906,"Area actually reporting","violent_crime",43374
"252",2002,"PENNSYLVANIA","Metropolitan Statistical Area",10437252,1,"Estimated total","violent_crime",45563
"253",2002,"PENNSYLVANIA","Cities outside metropolitan areas",805839,0.761,"Area actually reporting","violent_crime",1795
"254",2002,"PENNSYLVANIA","Cities outside metropolitan areas",805839,1,"Estimated total","violent_crime",2360
"255",2002,"PENNSYLVANIA","Rural",1092000,1,"Area actually reporting","violent_crime",1655
"256",2002,"PENNSYLVANIA","State Total",12335091,99,"total","violent_crime",49578
"257",2002,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",401.9
"258",2002,"PUERTO RICO","Metropolitan Statistical Area",3252499,1,"Area actually reporting","violent_crime",11997
"259",2002,"PUERTO RICO","Cities outside metropolitan areas",606307,1,"Area actually reporting","violent_crime",1474
"260",2002,"PUERTO RICO","Total",3858806,99,"total","violent_crime",13471
"261",2002,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",349.1
"262",2002,"RHODE ISLAND","Metropolitan Statistical Area",1003857,1,"Area actually reporting","violent_crime",2827
"263",2002,"RHODE ISLAND","Cities outside metropolitan areas",65868,1,"Area actually reporting","violent_crime",188
"264",2002,"RHODE ISLAND","Rural",0,1,"Area actually reporting","violent_crime",36
"265",2002,"RHODE ISLAND","State Total",1069725,99,"total","violent_crime",3051
"266",2002,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",285.2
"267",2002,"SOUTH CAROLINA","Metropolitan Statistical Area",2873545,0.998,"Area actually reporting","violent_crime",22943
"268",2002,"SOUTH CAROLINA","Metropolitan Statistical Area",2873545,1,"Estimated total","violent_crime",22985
"269",2002,"SOUTH CAROLINA","Cities outside metropolitan areas",311683,0.984,"Area actually reporting","violent_crime",4386
"270",2002,"SOUTH CAROLINA","Cities outside metropolitan areas",311683,1,"Estimated total","violent_crime",4458
"271",2002,"SOUTH CAROLINA","Rural",921955,1,"Area actually reporting","violent_crime",6318
"272",2002,"SOUTH CAROLINA","State Total",4107183,99,"total","violent_crime",33761
"273",2002,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",822
"274",2002,"SOUTH DAKOTA","Metropolitan Statistical Area",263131,0.938,"Area actually reporting","violent_crime",725
"275",2002,"SOUTH DAKOTA","Metropolitan Statistical Area",263131,1,"Estimated total","violent_crime",753
"276",2002,"SOUTH DAKOTA","Cities outside metropolitan areas",214373,0.886,"Area actually reporting","violent_crime",301
"277",2002,"SOUTH DAKOTA","Cities outside metropolitan areas",214373,1,"Estimated total","violent_crime",340
"278",2002,"SOUTH DAKOTA","Rural",283559,0.657,"Area actually reporting","violent_crime",169
"279",2002,"SOUTH DAKOTA","Rural",283559,1,"Estimated total","violent_crime",257
"280",2002,"SOUTH DAKOTA","State Total",761063,99,"total","violent_crime",1350
"281",2002,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",177.4
"282",2002,"TENNESSEE","Metropolitan Statistical Area",3935464,1,"Area actually reporting","violent_crime",33438
"283",2002,"TENNESSEE","Cities outside metropolitan areas",656434,0.999,"Area actually reporting","violent_crime",4236
"284",2002,"TENNESSEE","Cities outside metropolitan areas",656434,1,"Estimated total","violent_crime",4241
"285",2002,"TENNESSEE","Rural",1205391,1,"Area actually reporting","violent_crime",3883
"286",2002,"TENNESSEE","State Total",5797289,99,"total","violent_crime",41562
"287",2002,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",716.9
"288",2002,"TEXAS","Metropolitan Statistical Area",18479316,0.999,"Area actually reporting","violent_crime",116035
"289",2002,"TEXAS","Metropolitan Statistical Area",18479316,1,"Estimated total","violent_crime",116090
"290",2002,"TEXAS","Cities outside metropolitan areas",1486837,0.992,"Area actually reporting","violent_crime",6215
"291",2002,"TEXAS","Cities outside metropolitan areas",1486837,1,"Estimated total","violent_crime",6244
"292",2002,"TEXAS","Rural",1813740,1,"Area actually reporting","violent_crime",3684
"293",2002,"TEXAS","State Total",21779893,99,"total","violent_crime",126018
"294",2002,"TEXAS","State Total",1e+05,99,"rate","violent_crime",578.6
"295",2002,"UTAH","Metropolitan Statistical Area",1772063,0.998,"Area actually reporting","violent_crime",4596
"296",2002,"UTAH","Metropolitan Statistical Area",1772063,1,"Estimated total","violent_crime",4601
"297",2002,"UTAH","Cities outside metropolitan areas",293306,0.965,"Area actually reporting","violent_crime",563
"298",2002,"UTAH","Cities outside metropolitan areas",293306,1,"Estimated total","violent_crime",583
"299",2002,"UTAH","Rural",250887,0.966,"Area actually reporting","violent_crime",294
"300",2002,"UTAH","Rural",250887,1,"Estimated total","violent_crime",304
"301",2002,"UTAH","State Total",2316256,99,"total","violent_crime",5488
"302",2002,"UTAH","State Total",1e+05,99,"rate","violent_crime",236.9
"303",2002,"VERMONT","Metropolitan Statistical Area",163177,1,"Area actually reporting","violent_crime",216
"304",2002,"VERMONT","Cities outside metropolitan areas",206092,0.994,"Area actually reporting","violent_crime",272
"305",2002,"VERMONT","Cities outside metropolitan areas",206092,1,"Estimated total","violent_crime",273
"306",2002,"VERMONT","Rural",247323,1,"Area actually reporting","violent_crime",169
"307",2002,"VERMONT","State Total",616592,99,"total","violent_crime",658
"308",2002,"VERMONT","State Total",1e+05,99,"rate","violent_crime",106.7
