"","year","state","area","population","actual_rate","report_type","crime_type","number"
"28",2011,"ARKANSAS","Nonmetropolitan counties",655147,1,"Estimated total","violent_crime",1122
"29",2011,"ARKANSAS","State Total",2937979,99,"total","violent_crime",14129
"30",2011,"ARKANSAS","State Total",1e+05,99,"rate","violent_crime",480.9
"31",2011,"CALIFORNIA","Metropolitan Statistical Area",36836745,0.999,"Area actually reporting","violent_crime",151568
"32",2011,"CALIFORNIA","Metropolitan Statistical Area",36836745,1,"Estimated total","violent_crime",151642
"33",2011,"CALIFORNIA","Cities outside metropolitan areas",278451,1,"Area actually reporting","violent_crime",1503
"34",2011,"CALIFORNIA","Nonmetropolitan counties",576716,1,"Area actually reporting","violent_crime",1799
"35",2011,"CALIFORNIA","State Total",37691912,99,"total","violent_crime",154944
"36",2011,"CALIFORNIA","State Total",1e+05,99,"rate","violent_crime",411.1
"37",2011,"COLORADO","Metropolitan Statistical Area",4417535,0.988,"Area actually reporting","violent_crime",14918
"38",2011,"COLORADO","Metropolitan Statistical Area",4417535,1,"Estimated total","violent_crime",15045
"39",2011,"COLORADO","Cities outside metropolitan areas",333267,0.904,"Area actually reporting","violent_crime",835
"40",2011,"COLORADO","Cities outside metropolitan areas",333267,1,"Estimated total","violent_crime",923
"41",2011,"COLORADO","Nonmetropolitan counties",365994,0.84,"Area actually reporting","violent_crime",349
"42",2011,"COLORADO","Nonmetropolitan counties",365994,1,"Estimated total","violent_crime",415
"43",2011,"COLORADO","State Total",5116796,99,"total","violent_crime",16383
"44",2011,"COLORADO","State Total",1e+05,99,"rate","violent_crime",320.2
"45",2011,"CONNECTICUT","Metropolitan Statistical Area",2880136,1,"Area actually reporting","violent_crime",9235
"46",2011,"CONNECTICUT","Cities outside metropolitan areas",161436,1,"Area actually reporting","violent_crime",217
"47",2011,"CONNECTICUT","Nonmetropolitan counties",539137,1,"Area actually reporting","violent_crime",315
"48",2011,"CONNECTICUT","State Total",3580709,99,"total","violent_crime",9767
"49",2011,"CONNECTICUT","State Total",1e+05,99,"rate","violent_crime",272.8
"50",2011,"DELAWARE","Metropolitan Statistical Area",707970,1,"Area actually reporting","violent_crime",4120
"51",2011,"DELAWARE","Cities outside metropolitan areas",48021,1,"Area actually reporting","violent_crime",329
"52",2011,"DELAWARE","Nonmetropolitan counties",151144,1,"Area actually reporting","violent_crime",626
"53",2011,"DELAWARE","State Total",907135,99,"total","violent_crime",5075
"54",2011,"DELAWARE","State Total",1e+05,99,"rate","violent_crime",559.5
"55",2011,"DISTRICT OF COLUMBIA","Metropolitan Statistical Area",617996,1,"Area actually reporting","violent_crime",7429
"56",2011,"DISTRICT OF COLUMBIA","Total",617996,99,"total","violent_crime",7429
"57",2011,"DISTRICT OF COLUMBIA","Total",1e+05,99,"rate","violent_crime",1202.1
"58",2011,"FLORIDA","Metropolitan Statistical Area",17931051,0.999,"Area actually reporting","violent_crime",93488
"59",2011,"FLORIDA","Metropolitan Statistical Area",17931051,1,"Estimated total","violent_crime",93499
"60",2011,"FLORIDA","Cities outside metropolitan areas",191511,0.987,"Area actually reporting","violent_crime",1374
"61",2011,"FLORIDA","Cities outside metropolitan areas",191511,1,"Estimated total","violent_crime",1391
"62",2011,"FLORIDA","Nonmetropolitan counties",934980,1,"Area actually reporting","violent_crime",3309
"63",2011,"FLORIDA","State Total",19057542,99,"total","violent_crime",98199
"64",2011,"FLORIDA","State Total",1e+05,99,"rate","violent_crime",515.3
"65",2011,"GEORGIA","Metropolitan Statistical Area",7950984,0.994,"Area actually reporting","violent_crime",30696
"66",2011,"GEORGIA","Metropolitan Statistical Area",7950984,1,"Estimated total","violent_crime",30861
"67",2011,"GEORGIA","Cities outside metropolitan areas",687967,0.865,"Area actually reporting","violent_crime",3034
"68",2011,"GEORGIA","Cities outside metropolitan areas",687967,1,"Estimated total","violent_crime",3506
"69",2011,"GEORGIA","Nonmetropolitan counties",1176259,0.952,"Area actually reporting","violent_crime",2158
"70",2011,"GEORGIA","Nonmetropolitan counties",1176259,1,"Estimated total","violent_crime",2267
"71",2011,"GEORGIA","State Total",9815210,99,"total","violent_crime",36634
"72",2011,"GEORGIA","State Total",1e+05,99,"rate","violent_crime",373.2
"73",2011,"HAWAII","Metropolitan Statistical Area",963465,1,"Area actually reporting","violent_crime",2469
"74",2011,"HAWAII","Nonmetropolitan counties",411345,0.165,"Area actually reporting","violent_crime",244
"75",2011,"HAWAII","Nonmetropolitan counties",411345,1,"Estimated total","violent_crime",1480
"76",2011,"HAWAII","State Total",1374810,99,"total","violent_crime",3949
"77",2011,"HAWAII","State Total",1e+05,99,"rate","violent_crime",287.2
"78",2011,"IDAHO","Metropolitan Statistical Area",1039576,0.999,"Area actually reporting","violent_crime",2231
"79",2011,"IDAHO","Metropolitan Statistical Area",1039576,1,"Estimated total","violent_crime",2232
"80",2011,"IDAHO","Cities outside metropolitan areas",244961,0.994,"Area actually reporting","violent_crime",591
"81",2011,"IDAHO","Cities outside metropolitan areas",244961,1,"Estimated total","violent_crime",595
"82",2011,"IDAHO","Nonmetropolitan counties",300448,1,"Area actually reporting","violent_crime",357
"83",2011,"IDAHO","State Total",1584985,99,"total","violent_crime",3184
"84",2011,"IDAHO","State Total",1e+05,99,"rate","violent_crime",200.9
"85",2011,"ILLINOIS","Metropolitan Statistical Area",11192664,0.936,"Area actually reporting","violent_crime",49258
"86",2011,"ILLINOIS","Metropolitan Statistical Area",11192664,1,"Estimated total","violent_crime",50871
"87",2011,"ILLINOIS","Cities outside metropolitan areas",919496,0.703,"Area actually reporting","violent_crime",2489
"88",2011,"ILLINOIS","Cities outside metropolitan areas",919496,1,"Estimated total","violent_crime",3543
"89",2011,"ILLINOIS","Nonmetropolitan counties",757097,0.914,"Area actually reporting","violent_crime",761
"90",2011,"ILLINOIS","Nonmetropolitan counties",757097,1,"Estimated total","violent_crime",833
"91",2011,"ILLINOIS","State Total",12869257,99,"total","violent_crime",55247
"92",2011,"ILLINOIS","State Total",1e+05,99,"rate","violent_crime",429.3
"93",2011,"INDIANA","Metropolitan Statistical Area",5104685,0.895,"Area actually reporting","violent_crime",18664
"94",2011,"INDIANA","Metropolitan Statistical Area",5104685,1,"Estimated total","violent_crime",19389
"95",2011,"INDIANA","Cities outside metropolitan areas",510618,0.839,"Area actually reporting","violent_crime",848
"96",2011,"INDIANA","Cities outside metropolitan areas",510618,1,"Estimated total","violent_crime",1011
"97",2011,"INDIANA","Nonmetropolitan counties",901619,0.775,"Area actually reporting","violent_crime",950
"98",2011,"INDIANA","Nonmetropolitan counties",901619,1,"Estimated total","violent_crime",1226
"99",2011,"INDIANA","State Total",6516922,99,"total","violent_crime",21626
"100",2011,"INDIANA","State Total",1e+05,99,"rate","violent_crime",331.8
"101",2011,"IOWA","Metropolitan Statistical Area",1730732,0.999,"Area actually reporting","violent_crime",5317
"102",2011,"IOWA","Metropolitan Statistical Area",1730732,1,"Estimated total","violent_crime",5322
"103",2011,"IOWA","Cities outside metropolitan areas",614048,0.92,"Area actually reporting","violent_crime",1666
"104",2011,"IOWA","Cities outside metropolitan areas",614048,1,"Estimated total","violent_crime",1810
"105",2011,"IOWA","Nonmetropolitan counties",717529,0.852,"Area actually reporting","violent_crime",592
"106",2011,"IOWA","Nonmetropolitan counties",717529,1,"Estimated total","violent_crime",694
"107",2011,"IOWA","State Total",3062309,99,"total","violent_crime",7826
"108",2011,"IOWA","State Total",1e+05,99,"rate","violent_crime",255.6
"109",2011,"KANSAS","Metropolitan Statistical Area",1961511,0.992,"Area actually reporting","violent_crime",7627
"110",2011,"KANSAS","Metropolitan Statistical Area",1961511,1,"Estimated total","violent_crime",7665
"111",2011,"KANSAS","Cities outside metropolitan areas",584158,0.967,"Area actually reporting","violent_crime",1850
"112",2011,"KANSAS","Cities outside metropolitan areas",584158,1,"Estimated total","violent_crime",1913
"113",2011,"KANSAS","Nonmetropolitan counties",325569,0.947,"Area actually reporting","violent_crime",554
"114",2011,"KANSAS","Nonmetropolitan counties",325569,1,"Estimated total","violent_crime",584
"115",2011,"KANSAS","State Total",2871238,99,"total","violent_crime",10162
"116",2011,"KANSAS","State Total",1e+05,99,"rate","violent_crime",353.9
"117",2011,"KENTUCKY","Metropolitan Statistical Area",2541214,0.995,"Area actually reporting","violent_crime",7887
"118",2011,"KENTUCKY","Metropolitan Statistical Area",2541214,1,"Estimated total","violent_crime",7924
"119",2011,"KENTUCKY","Cities outside metropolitan areas",518140,0.969,"Area actually reporting","violent_crime",999
"120",2011,"KENTUCKY","Cities outside metropolitan areas",518140,1,"Estimated total","violent_crime",1030
"121",2011,"KENTUCKY","Nonmetropolitan counties",1310002,0.949,"Area actually reporting","violent_crime",1378
"122",2011,"KENTUCKY","Nonmetropolitan counties",1310002,1,"Estimated total","violent_crime",1452
"123",2011,"KENTUCKY","State Total",4369356,99,"total","violent_crime",10406
"124",2011,"KENTUCKY","State Total",1e+05,99,"rate","violent_crime",238.2
"125",2011,"LOUISIANA","Metropolitan Statistical Area",3411659,0.985,"Area actually reporting","violent_crime",18397
"126",2011,"LOUISIANA","Metropolitan Statistical Area",3411659,1,"Estimated total","violent_crime",18682
"127",2011,"LOUISIANA","Cities outside metropolitan areas",394448,0.838,"Area actually reporting","violent_crime",2879
"128",2011,"LOUISIANA","Cities outside metropolitan areas",394448,1,"Estimated total","violent_crime",3436
"129",2011,"LOUISIANA","Nonmetropolitan counties",768729,0.981,"Area actually reporting","violent_crime",3226
"130",2011,"LOUISIANA","Nonmetropolitan counties",768729,1,"Estimated total","violent_crime",3288
"131",2011,"LOUISIANA","State Total",4574836,99,"total","violent_crime",25406
"132",2011,"LOUISIANA","State Total",1e+05,99,"rate","violent_crime",555.3
"133",2011,"MAINE","Metropolitan Statistical Area",775621,1,"Area actually reporting","violent_crime",961
"134",2011,"MAINE","Cities outside metropolitan areas",272487,1,"Area actually reporting","violent_crime",433
"135",2011,"MAINE","Nonmetropolitan counties",280080,1,"Area actually reporting","violent_crime",242
"136",2011,"MAINE","State Total",1328188,99,"total","violent_crime",1636
"137",2011,"MAINE","State Total",1e+05,99,"rate","violent_crime",123.2
"138",2011,"MARYLAND","Metropolitan Statistical Area",5514983,1,"Area actually reporting","violent_crime",27808
"139",2011,"MARYLAND","Cities outside metropolitan areas",83421,1,"Area actually reporting","violent_crime",457
"140",2011,"MARYLAND","Nonmetropolitan counties",229885,1,"Area actually reporting","violent_crime",532
"141",2011,"MARYLAND","State Total",5828289,99,"total","violent_crime",28797
"142",2011,"MARYLAND","State Total",1e+05,99,"rate","violent_crime",494.1
"143",2011,"MASSACHUSETTS","Metropolitan Statistical Area",6560666,0.974,"Area actually reporting","violent_crime",27632
"144",2011,"MASSACHUSETTS","Metropolitan Statistical Area",6560666,1,"Estimated total","violent_crime",28158
"145",2011,"MASSACHUSETTS","Cities outside metropolitan areas",26795,1,"Area actually reporting","violent_crime",57
"146",2011,"MASSACHUSETTS","Nonmetropolitan counties",75,1,"Area actually reporting","violent_crime",4
"147",2011,"MASSACHUSETTS","State Total",6587536,99,"total","violent_crime",28219
"148",2011,"MASSACHUSETTS","State Total",1e+05,99,"rate","violent_crime",428.4
"149",2011,"MICHIGAN","Metropolitan Statistical Area",8027009,0.986,"Area actually reporting","violent_crime",39968
"150",2011,"MICHIGAN","Metropolitan Statistical Area",8027009,1,"Estimated total","violent_crime",40295
"151",2011,"MICHIGAN","Cities outside metropolitan areas",641557,0.827,"Area actually reporting","violent_crime",1217
"152",2011,"MICHIGAN","Cities outside metropolitan areas",641557,1,"Estimated total","violent_crime",1438
"153",2011,"MICHIGAN","Nonmetropolitan counties",1207621,0.924,"Area actually reporting","violent_crime",2078
"154",2011,"MICHIGAN","Nonmetropolitan counties",1207621,1,"Estimated total","violent_crime",2250
"155",2011,"MICHIGAN","State Total",9876187,99,"total","violent_crime",43983
"156",2011,"MICHIGAN","State Total",1e+05,99,"rate","violent_crime",445.3
"157",2011,"MINNESOTA","Metropolitan Statistical Area",4002202,0.997,"Area actually reporting","violent_crime",NA
"158",2011,"MINNESOTA","Metropolitan Statistical Area",4002202,1,"Estimated total","violent_crime",NA
"159",2011,"MINNESOTA","Cities outside metropolitan areas",512001,0.973,"Area actually reporting","violent_crime",NA
"160",2011,"MINNESOTA","Cities outside metropolitan areas",512001,1,"Estimated total","violent_crime",NA
"161",2011,"MINNESOTA","Nonmetropolitan counties",830658,0.992,"Area actually reporting","violent_crime",NA
"162",2011,"MINNESOTA","Nonmetropolitan counties",830658,1,"Estimated total","violent_crime",NA
"163",2011,"MINNESOTA","State Total",5344861,99,"total","violent_crime",11825
"164",2011,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",221.2
"165",2011,"MISSISSIPPI","Metropolitan Statistical Area",1336058,0.881,"Area actually reporting","violent_crime",3742
"166",2011,"MISSISSIPPI","Metropolitan Statistical Area",1336058,1,"Estimated total","violent_crime",4007
"167",2011,"MISSISSIPPI","Cities outside metropolitan areas",593438,0.764,"Area actually reporting","violent_crime",1849
"168",2011,"MISSISSIPPI","Cities outside metropolitan areas",593438,1,"Estimated total","violent_crime",2419
"169",2011,"MISSISSIPPI","Nonmetropolitan counties",1049016,0.55,"Area actually reporting","violent_crime",886
"170",2011,"MISSISSIPPI","Nonmetropolitan counties",1049016,1,"Estimated total","violent_crime",1610
"171",2011,"MISSISSIPPI","State Total",2978512,99,"total","violent_crime",8036
"172",2011,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",269.8
"173",2011,"MISSOURI","Metropolitan Statistical Area",4481246,1,"Area actually reporting","violent_crime",22382
"174",2011,"MISSOURI","Cities outside metropolitan areas",655159,0.996,"Area actually reporting","violent_crime",2567
"175",2011,"MISSOURI","Cities outside metropolitan areas",655159,1,"Estimated total","violent_crime",2578
"176",2011,"MISSOURI","Nonmetropolitan counties",874283,0.992,"Area actually reporting","violent_crime",1914
"177",2011,"MISSOURI","Nonmetropolitan counties",874283,1,"Estimated total","violent_crime",1929
"178",2011,"MISSOURI","State Total",6010688,99,"total","violent_crime",26889
"179",2011,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",447.4
"180",2011,"MONTANA","Metropolitan Statistical Area",351772,1,"Area actually reporting","violent_crime",898
"181",2011,"MONTANA","Cities outside metropolitan areas",201871,0.975,"Area actually reporting","violent_crime",907
"182",2011,"MONTANA","Cities outside metropolitan areas",201871,1,"Estimated total","violent_crime",930
"183",2011,"MONTANA","Nonmetropolitan counties",444556,0.988,"Area actually reporting","violent_crime",833
"184",2011,"MONTANA","Nonmetropolitan counties",444556,1,"Estimated total","violent_crime",842
"185",2011,"MONTANA","State Total",998199,99,"total","violent_crime",2670
"186",2011,"MONTANA","State Total",1e+05,99,"rate","violent_crime",267.5
"187",2011,"NEBRASKA","Metropolitan Statistical Area",1080927,0.991,"Area actually reporting","violent_crime",3583
"188",2011,"NEBRASKA","Metropolitan Statistical Area",1080927,1,"Estimated total","violent_crime",3588
"189",2011,"NEBRASKA","Cities outside metropolitan areas",405148,0.922,"Area actually reporting","violent_crime",795
"190",2011,"NEBRASKA","Cities outside metropolitan areas",405148,1,"Estimated total","violent_crime",861
"191",2011,"NEBRASKA","Nonmetropolitan counties",356566,0.778,"Area actually reporting","violent_crime",168
"192",2011,"NEBRASKA","Nonmetropolitan counties",356566,1,"Estimated total","violent_crime",216
"193",2011,"NEBRASKA","State Total",1842641,99,"total","violent_crime",4665
"194",2011,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",253.2
"195",2011,"NEVADA","Metropolitan Statistical Area",2452465,1,"Area actually reporting","violent_crime",14560
"196",2011,"NEVADA","Cities outside metropolitan areas",46407,1,"Area actually reporting","violent_crime",301
"197",2011,"NEVADA","Nonmetropolitan counties",224450,0.781,"Area actually reporting","violent_crime",350
"198",2011,"NEVADA","Nonmetropolitan counties",224450,1,"Estimated total","violent_crime",448
"199",2011,"NEVADA","State Total",2723322,99,"total","violent_crime",15309
"200",2011,"NEVADA","State Total",1e+05,99,"rate","violent_crime",562.1
"201",2011,"NEW HAMPSHIRE","Metropolitan Statistical Area",820159,0.938,"Area actually reporting","violent_crime",1601
"202",2011,"NEW HAMPSHIRE","Metropolitan Statistical Area",820159,1,"Estimated total","violent_crime",1648
"203",2011,"NEW HAMPSHIRE","Cities outside metropolitan areas",445693,0.9,"Area actually reporting","violent_crime",702
"204",2011,"NEW HAMPSHIRE","Cities outside metropolitan areas",445693,1,"Estimated total","violent_crime",780
"205",2011,"NEW HAMPSHIRE","Nonmetropolitan counties",52342,0.031,"Area actually reporting","violent_crime",13
"206",2011,"NEW HAMPSHIRE","Nonmetropolitan counties",52342,1,"Estimated total","violent_crime",50
"207",2011,"NEW HAMPSHIRE","State Total",1318194,99,"total","violent_crime",2478
"208",2011,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",188
"209",2011,"NEW JERSEY","Metropolitan Statistical Area",8821155,1,"Area actually reporting","violent_crime",27203
"210",2011,"NEW JERSEY","State Total",8821155,99,"total","violent_crime",27203
"211",2011,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",308.4
"212",2011,"NEW MEXICO","Metropolitan Statistical Area",1385862,1,"Area actually reporting","violent_crime",8090
"213",2011,"NEW MEXICO","Cities outside metropolitan areas",395776,0.979,"Area actually reporting","violent_crime",2757
"214",2011,"NEW MEXICO","Cities outside metropolitan areas",395776,1,"Estimated total","violent_crime",2816
"215",2011,"NEW MEXICO","Nonmetropolitan counties",300586,0.943,"Area actually reporting","violent_crime",859
"216",2011,"NEW MEXICO","Nonmetropolitan counties",300586,1,"Estimated total","violent_crime",911
"217",2011,"NEW MEXICO","State Total",2082224,99,"total","violent_crime",11817
"218",2011,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",567.5
"219",2011,"NEW YORK","Metropolitan Statistical Area",17894951,0.994,"Area actually reporting","violent_crime",74802
"220",2011,"NEW YORK","Metropolitan Statistical Area",17894951,1,"Estimated total","violent_crime",74948
"221",2011,"NEW YORK","Cities outside metropolitan areas",584129,0.977,"Area actually reporting","violent_crime",1454
"222",2011,"NEW YORK","Cities outside metropolitan areas",584129,1,"Estimated total","violent_crime",1488
"223",2011,"NEW YORK","Nonmetropolitan counties",986117,0.973,"Area actually reporting","violent_crime",1026
"224",2011,"NEW YORK","Nonmetropolitan counties",986117,1,"Estimated total","violent_crime",1054
"225",2011,"NEW YORK","State Total",19465197,99,"total","violent_crime",77490
"226",2011,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",398.1
"227",2011,"NORTH CAROLINA","Metropolitan Statistical Area",6789371,0.99,"Area actually reporting","violent_crime",24351
"228",2011,"NORTH CAROLINA","Metropolitan Statistical Area",6789371,1,"Estimated total","violent_crime",24542
"229",2011,"NORTH CAROLINA","Cities outside metropolitan areas",876406,0.926,"Area actually reporting","violent_crime",4688
"230",2011,"NORTH CAROLINA","Cities outside metropolitan areas",876406,1,"Estimated total","violent_crime",5032
"231",2011,"NORTH CAROLINA","Nonmetropolitan counties",1990624,0.97,"Area actually reporting","violent_crime",4076
"232",2011,"NORTH CAROLINA","Nonmetropolitan counties",1990624,1,"Estimated total","violent_crime",4200
"233",2011,"NORTH CAROLINA","State Total",9656401,99,"total","violent_crime",33774
"234",2011,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",349.8
"235",2011,"NORTH DAKOTA","Metropolitan Statistical Area",330907,0.995,"Area actually reporting","violent_crime",847
"236",2011,"NORTH DAKOTA","Metropolitan Statistical Area",330907,1,"Estimated total","violent_crime",850
"237",2011,"NORTH DAKOTA","Cities outside metropolitan areas",158858,0.924,"Area actually reporting","violent_crime",640
"238",2011,"NORTH DAKOTA","Cities outside metropolitan areas",158858,1,"Estimated total","violent_crime",692
"239",2011,"NORTH DAKOTA","Nonmetropolitan counties",194167,0.972,"Area actually reporting","violent_crime",143
"240",2011,"NORTH DAKOTA","Nonmetropolitan counties",194167,1,"Estimated total","violent_crime",147
"241",2011,"NORTH DAKOTA","State Total",683932,99,"total","violent_crime",1689
"242",2011,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",247
"243",2011,"OHIO","Metropolitan Statistical Area",9306231,0.947,"Area actually reporting","violent_crime",31971
"244",2011,"OHIO","Metropolitan Statistical Area",9306231,1,"Estimated total","violent_crime",32718
"245",2011,"OHIO","Cities outside metropolitan areas",950318,0.794,"Area actually reporting","violent_crime",1348
"246",2011,"OHIO","Cities outside metropolitan areas",950318,1,"Estimated total","violent_crime",1697
"247",2011,"OHIO","Nonmetropolitan counties",1288402,0.917,"Area actually reporting","violent_crime",981
"248",2011,"OHIO","Nonmetropolitan counties",1288402,1,"Estimated total","violent_crime",1069
"249",2011,"OHIO","State Total",11544951,99,"total","violent_crime",35484
"250",2011,"OHIO","State Total",1e+05,99,"rate","violent_crime",307.4
"251",2011,"OKLAHOMA","Metropolitan Statistical Area",2433110,1,"Area actually reporting","violent_crime",13040
"252",2011,"OKLAHOMA","Cities outside metropolitan areas",727258,0.999,"Area actually reporting","violent_crime",3103
"253",2011,"OKLAHOMA","Cities outside metropolitan areas",727258,1,"Estimated total","violent_crime",3106
"254",2011,"OKLAHOMA","Nonmetropolitan counties",631140,1,"Area actually reporting","violent_crime",1097
"255",2011,"OKLAHOMA","State Total",3791508,99,"total","violent_crime",17243
"256",2011,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",454.8
"257",2011,"OREGON","Metropolitan Statistical Area",3010261,0.991,"Area actually reporting","violent_crime",7941
"258",2011,"OREGON","Metropolitan Statistical Area",3010261,1,"Estimated total","violent_crime",7983
"259",2011,"OREGON","Cities outside metropolitan areas",410825,0.985,"Area actually reporting","violent_crime",968
"260",2011,"OREGON","Cities outside metropolitan areas",410825,1,"Estimated total","violent_crime",983
"261",2011,"OREGON","Nonmetropolitan counties",450773,0.987,"Area actually reporting","violent_crime",612
"262",2011,"OREGON","Nonmetropolitan counties",450773,1,"Estimated total","violent_crime",620
"263",2011,"OREGON","State Total",3871859,99,"total","violent_crime",9586
"264",2011,"OREGON","State Total",1e+05,99,"rate","violent_crime",247.6
"265",2011,"PENNSYLVANIA","Metropolitan Statistical Area",10719812,0.992,"Area actually reporting","violent_crime",41266
"266",2011,"PENNSYLVANIA","Metropolitan Statistical Area",10719812,1,"Estimated total","violent_crime",41434
"267",2011,"PENNSYLVANIA","Cities outside metropolitan areas",958036,0.943,"Area actually reporting","violent_crime",2166
"268",2011,"PENNSYLVANIA","Cities outside metropolitan areas",958036,1,"Estimated total","violent_crime",2297
"269",2011,"PENNSYLVANIA","Nonmetropolitan counties",1065038,1,"Area actually reporting","violent_crime",1509
"270",2011,"PENNSYLVANIA","State Total",12742886,99,"total","violent_crime",45240
"271",2011,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",355
"272",2011,"PUERTO RICO","Metropolitan Statistical Area",3515571,1,"Area actually reporting","violent_crime",10127
"273",2011,"PUERTO RICO","Cities outside metropolitan areas",191119,1,"Area actually reporting","violent_crime",413
"274",2011,"PUERTO RICO","Total",3706690,99,"total","violent_crime",10540
"275",2011,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",284.4
"276",2011,"RHODE ISLAND","Metropolitan Statistical Area",1051302,1,"Area actually reporting","violent_crime",2596
"277",2011,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","violent_crime",6
"278",2011,"RHODE ISLAND","State Total",1051302,99,"total","violent_crime",2602
"279",2011,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",247.5
"280",2011,"SOUTH CAROLINA","Metropolitan Statistical Area",3577275,0.999,"Area actually reporting","violent_crime",19404
"281",2011,"SOUTH CAROLINA","Metropolitan Statistical Area",3577275,1,"Estimated total","violent_crime",19429
"282",2011,"SOUTH CAROLINA","Cities outside metropolitan areas",283043,0.978,"Area actually reporting","violent_crime",2743
"283",2011,"SOUTH CAROLINA","Cities outside metropolitan areas",283043,1,"Estimated total","violent_crime",2803
"284",2011,"SOUTH CAROLINA","Nonmetropolitan counties",818912,1,"Area actually reporting","violent_crime",4528
"285",2011,"SOUTH CAROLINA","State Total",4679230,99,"total","violent_crime",26760
"286",2011,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",571.9
"287",2011,"SOUTH DAKOTA","Metropolitan Statistical Area",373529,0.987,"Area actually reporting","violent_crime",1018
"288",2011,"SOUTH DAKOTA","Metropolitan Statistical Area",373529,1,"Estimated total","violent_crime",1022
"289",2011,"SOUTH DAKOTA","Cities outside metropolitan areas",217574,0.895,"Area actually reporting","violent_crime",819
"290",2011,"SOUTH DAKOTA","Cities outside metropolitan areas",217574,1,"Estimated total","violent_crime",914
"291",2011,"SOUTH DAKOTA","Nonmetropolitan counties",232979,0.786,"Area actually reporting","violent_crime",124
"292",2011,"SOUTH DAKOTA","Nonmetropolitan counties",232979,1,"Estimated total","violent_crime",158
"293",2011,"SOUTH DAKOTA","State Total",824082,99,"total","violent_crime",2094
"294",2011,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",254.1
"295",2011,"TENNESSEE","Metropolitan Statistical Area",4701796,1,"Area actually reporting","violent_crime",32191
