"","year","state","area","population","actual_rate","report_type","crime_type","number"
"115",2017,"KENTUCKY","Cities outside metropolitan areas",542756,1,"Area actually reporting","violent_crime",915
"116",2017,"KENTUCKY","Nonmetropolitan counties",1289954,1,"Area actually reporting","violent_crime",1478
"117",2017,"KENTUCKY","State Total",4454189,99,"total","violent_crime",10056
"118",2017,"KENTUCKY","State Total",1e+05,99,"rate","violent_crime",225.8
"119",2017,"LOUISIANA","Metropolitan Statistical Area",3929950,0.971,"Area actually reporting","violent_crime",22131
"120",2017,"LOUISIANA","Metropolitan Statistical Area",3929950,1,"Estimated total","violent_crime",22555
"121",2017,"LOUISIANA","Cities outside metropolitan areas",249151,0.856,"Area actually reporting","violent_crime",1691
"122",2017,"LOUISIANA","Cities outside metropolitan areas",249151,1,"Estimated total","violent_crime",1977
"123",2017,"LOUISIANA","Nonmetropolitan counties",505232,0.97,"Area actually reporting","violent_crime",1513
"124",2017,"LOUISIANA","Nonmetropolitan counties",505232,1,"Estimated total","violent_crime",1560
"125",2017,"LOUISIANA","State Total",4684333,99,"total","violent_crime",26092
"126",2017,"LOUISIANA","State Total",1e+05,99,"rate","violent_crime",557
"127",2017,"MAINE","Metropolitan Statistical Area",793252,1,"Area actually reporting","violent_crime",949
"128",2017,"MAINE","Cities outside metropolitan areas",255603,1,"Area actually reporting","violent_crime",355
"129",2017,"MAINE","Nonmetropolitan counties",287052,1,"Area actually reporting","violent_crime",313
"130",2017,"MAINE","State Total",1335907,99,"total","violent_crime",1617
"131",2017,"MAINE","State Total",1e+05,99,"rate","violent_crime",121
"132",2017,"MARYLAND","Metropolitan Statistical Area",5901111,1,"Area actually reporting","violent_crime",29897
"133",2017,"MARYLAND","Cities outside metropolitan areas",52511,1,"Area actually reporting","violent_crime",255
"134",2017,"MARYLAND","Nonmetropolitan counties",98555,1,"Area actually reporting","violent_crime",121
"135",2017,"MARYLAND","State Total",6052177,99,"total","violent_crime",30273
"136",2017,"MARYLAND","State Total",1e+05,99,"rate","violent_crime",500.2
"137",2017,"MASSACHUSETTS","Metropolitan Statistical Area",6760988,0.978,"Area actually reporting","violent_crime",23749
"138",2017,"MASSACHUSETTS","Metropolitan Statistical Area",6760988,1,"Estimated total","violent_crime",24170
"139",2017,"MASSACHUSETTS","Cities outside metropolitan areas",91409,0.849,"Area actually reporting","violent_crime",327
"140",2017,"MASSACHUSETTS","Cities outside metropolitan areas",91409,1,"Estimated total","violent_crime",385
"141",2017,"MASSACHUSETTS","Nonmetropolitan counties",7422,0.988,"Area actually reporting","violent_crime",5
"142",2017,"MASSACHUSETTS","Nonmetropolitan counties",7422,1,"Estimated total","violent_crime",5
"143",2017,"MASSACHUSETTS","State Total",6859819,99,"total","violent_crime",24560
"144",2017,"MASSACHUSETTS","State Total",1e+05,99,"rate","violent_crime",358
"145",2017,"MICHIGAN","Metropolitan Statistical Area",8164062,0.998,"Area actually reporting","violent_crime",40088
"146",2017,"MICHIGAN","Metropolitan Statistical Area",8164062,1,"Estimated total","violent_crime",40136
"147",2017,"MICHIGAN","Cities outside metropolitan areas",588043,0.98,"Area actually reporting","violent_crime",1688
"148",2017,"MICHIGAN","Cities outside metropolitan areas",588043,1,"Estimated total","violent_crime",1723
"149",2017,"MICHIGAN","Nonmetropolitan counties",1210206,0.996,"Area actually reporting","violent_crime",2955
"150",2017,"MICHIGAN","Nonmetropolitan counties",1210206,1,"Estimated total","violent_crime",2967
"151",2017,"MICHIGAN","State Total",9962311,99,"total","violent_crime",44826
"152",2017,"MICHIGAN","State Total",1e+05,99,"rate","violent_crime",450
"153",2017,"MINNESOTA","Metropolitan Statistical Area",4335177,1,"Area actually reporting","violent_crime",11571
"154",2017,"MINNESOTA","Cities outside metropolitan areas",557001,0.992,"Area actually reporting","violent_crime",1077
"155",2017,"MINNESOTA","Cities outside metropolitan areas",557001,1,"Estimated total","violent_crime",1085
"156",2017,"MINNESOTA","Nonmetropolitan counties",684428,1,"Area actually reporting","violent_crime",635
"157",2017,"MINNESOTA","State Total",5576606,99,"total","violent_crime",13291
"158",2017,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",238.3
"159",2017,"MISSISSIPPI","Metropolitan Statistical Area",1382070,0.828,"Area actually reporting","violent_crime",3251
"160",2017,"MISSISSIPPI","Metropolitan Statistical Area",1382070,1,"Estimated total","violent_crime",3633
"161",2017,"MISSISSIPPI","Cities outside metropolitan areas",582548,0.431,"Area actually reporting","violent_crime",1197
"162",2017,"MISSISSIPPI","Cities outside metropolitan areas",582548,1,"Estimated total","violent_crime",2790
"163",2017,"MISSISSIPPI","Nonmetropolitan counties",1019482,0.314,"Area actually reporting","violent_crime",636
"164",2017,"MISSISSIPPI","Nonmetropolitan counties",1019482,1,"Estimated total","violent_crime",2103
"165",2017,"MISSISSIPPI","State Total",2984100,99,"total","violent_crime",8526
"166",2017,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",285.7
"167",2017,"MISSOURI","Metropolitan Statistical Area",4571538,0.999,"Area actually reporting","violent_crime",27993
"168",2017,"MISSOURI","Metropolitan Statistical Area",4571538,1,"Estimated total","violent_crime",27996
"169",2017,"MISSOURI","Cities outside metropolitan areas",659462,0.992,"Area actually reporting","violent_crime",2323
"170",2017,"MISSOURI","Cities outside metropolitan areas",659462,1,"Estimated total","violent_crime",2340
"171",2017,"MISSOURI","Nonmetropolitan counties",882532,0.997,"Area actually reporting","violent_crime",2077
"172",2017,"MISSOURI","Nonmetropolitan counties",882532,1,"Estimated total","violent_crime",2084
"173",2017,"MISSOURI","State Total",6113532,99,"total","violent_crime",32420
"174",2017,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",530.3
"175",2017,"MONTANA","Metropolitan Statistical Area",370184,1,"Area actually reporting","violent_crime",1426
"176",2017,"MONTANA","Cities outside metropolitan areas",225508,0.995,"Area actually reporting","violent_crime",1238
"177",2017,"MONTANA","Cities outside metropolitan areas",225508,1,"Estimated total","violent_crime",1243
"178",2017,"MONTANA","Nonmetropolitan counties",454801,0.999,"Area actually reporting","violent_crime",1291
"179",2017,"MONTANA","Nonmetropolitan counties",454801,1,"Estimated total","violent_crime",1292
"180",2017,"MONTANA","State Total",1050493,99,"total","violent_crime",3961
"181",2017,"MONTANA","State Total",1e+05,99,"rate","violent_crime",377.1
"182",2017,"NEBRASKA","Metropolitan Statistical Area",1253777,0.994,"Area actually reporting","violent_crime",4759
"183",2017,"NEBRASKA","Metropolitan Statistical Area",1253777,1,"Estimated total","violent_crime",4768
"184",2017,"NEBRASKA","Cities outside metropolitan areas",338896,0.928,"Area actually reporting","violent_crime",740
"185",2017,"NEBRASKA","Cities outside metropolitan areas",338896,1,"Estimated total","violent_crime",802
"186",2017,"NEBRASKA","Nonmetropolitan counties",327403,0.902,"Area actually reporting","violent_crime",272
"187",2017,"NEBRASKA","Nonmetropolitan counties",327403,1,"Estimated total","violent_crime",303
"188",2017,"NEBRASKA","State Total",1920076,99,"total","violent_crime",5873
"189",2017,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",305.9
"190",2017,"NEVADA","Metropolitan Statistical Area",2724009,1,"Area actually reporting","violent_crime",15990
"191",2017,"NEVADA","Cities outside metropolitan areas",48711,1,"Area actually reporting","violent_crime",236
"192",2017,"NEVADA","Nonmetropolitan counties",225319,1,"Area actually reporting","violent_crime",441
"193",2017,"NEVADA","State Total",2998039,99,"total","violent_crime",16667
"194",2017,"NEVADA","State Total",1e+05,99,"rate","violent_crime",555.9
"195",2017,"NEW HAMPSHIRE","Metropolitan Statistical Area",844743,0.993,"Area actually reporting","violent_crime",1728
"196",2017,"NEW HAMPSHIRE","Metropolitan Statistical Area",844743,1,"Estimated total","violent_crime",1736
"197",2017,"NEW HAMPSHIRE","Cities outside metropolitan areas",452773,0.916,"Area actually reporting","violent_crime",804
"198",2017,"NEW HAMPSHIRE","Cities outside metropolitan areas",452773,1,"Estimated total","violent_crime",882
"199",2017,"NEW HAMPSHIRE","Nonmetropolitan counties",45279,0.939,"Area actually reporting","violent_crime",46
"200",2017,"NEW HAMPSHIRE","Nonmetropolitan counties",45279,1,"Estimated total","violent_crime",50
"201",2017,"NEW HAMPSHIRE","State Total",1342795,99,"total","violent_crime",2668
"202",2017,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",198.7
"203",2017,"NEW JERSEY","Metropolitan Statistical Area",9005644,1,"Area actually reporting","violent_crime",20604
"204",2017,"NEW JERSEY","State Total",9005644,99,"total","violent_crime",20604
"205",2017,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",228.8
"206",2017,"NEW MEXICO","Metropolitan Statistical Area",1392948,1,"Area actually reporting","violent_crime",12153
"207",2017,"NEW MEXICO","Cities outside metropolitan areas",398213,0.959,"Area actually reporting","violent_crime",2620
"208",2017,"NEW MEXICO","Cities outside metropolitan areas",398213,1,"Estimated total","violent_crime",2734
"209",2017,"NEW MEXICO","Nonmetropolitan counties",296909,0.974,"Area actually reporting","violent_crime",1433
"210",2017,"NEW MEXICO","Nonmetropolitan counties",296909,1,"Estimated total","violent_crime",1472
"211",2017,"NEW MEXICO","State Total",2088070,99,"total","violent_crime",16359
"212",2017,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",783.5
"213",2017,"NEW YORK","Metropolitan Statistical Area",18471765,0.993,"Area actually reporting","violent_crime",67860
"214",2017,"NEW YORK","Metropolitan Statistical Area",18471765,1,"Estimated total","violent_crime",68039
"215",2017,"NEW YORK","Cities outside metropolitan areas",506148,0.97,"Area actually reporting","violent_crime",1221
"216",2017,"NEW YORK","Cities outside metropolitan areas",506148,1,"Estimated total","violent_crime",1260
"217",2017,"NEW YORK","Nonmetropolitan counties",871486,1,"Area actually reporting","violent_crime",1500
"218",2017,"NEW YORK","State Total",19849399,99,"total","violent_crime",70799
"219",2017,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",356.7
"220",2017,"NORTH CAROLINA","Metropolitan Statistical Area",8060478,0.969,"Area actually reporting","violent_crime",30308
"221",2017,"NORTH CAROLINA","Metropolitan Statistical Area",8060478,1,"Estimated total","violent_crime",30803
"222",2017,"NORTH CAROLINA","Cities outside metropolitan areas",650145,0.895,"Area actually reporting","violent_crime",3393
"223",2017,"NORTH CAROLINA","Cities outside metropolitan areas",650145,1,"Estimated total","violent_crime",3778
"224",2017,"NORTH CAROLINA","Nonmetropolitan counties",1562796,0.953,"Area actually reporting","violent_crime",2652
"225",2017,"NORTH CAROLINA","Nonmetropolitan counties",1562796,1,"Estimated total","violent_crime",2783
"226",2017,"NORTH CAROLINA","State Total",10273419,99,"total","violent_crime",37364
"227",2017,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",363.7
"228",2017,"NORTH DAKOTA","Metropolitan Statistical Area",376890,1,"Area actually reporting","violent_crime",1193
"229",2017,"NORTH DAKOTA","Cities outside metropolitan areas",195777,0.996,"Area actually reporting","violent_crime",746
"230",2017,"NORTH DAKOTA","Cities outside metropolitan areas",195777,1,"Estimated total","violent_crime",748
"231",2017,"NORTH DAKOTA","Nonmetropolitan counties",182726,1,"Area actually reporting","violent_crime",184
"232",2017,"NORTH DAKOTA","State Total",755393,99,"total","violent_crime",2125
"233",2017,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",281.3
"234",2017,"OHIO","Metropolitan Statistical Area",9298408,0.932,"Area actually reporting","violent_crime",30217
"235",2017,"OHIO","Metropolitan Statistical Area",9298408,1,"Estimated total","violent_crime",31168
"236",2017,"OHIO","Cities outside metropolitan areas",1044126,0.803,"Area actually reporting","violent_crime",1609
"237",2017,"OHIO","Cities outside metropolitan areas",1044126,1,"Estimated total","violent_crime",2007
"238",2017,"OHIO","Nonmetropolitan counties",1316075,0.939,"Area actually reporting","violent_crime",1412
"239",2017,"OHIO","Nonmetropolitan counties",1316075,1,"Estimated total","violent_crime",1508
"240",2017,"OHIO","State Total",11658609,99,"total","violent_crime",34683
"241",2017,"OHIO","State Total",1e+05,99,"rate","violent_crime",297.5
"242",2017,"OKLAHOMA","Metropolitan Statistical Area",2655595,1,"Area actually reporting","violent_crime",13871
"243",2017,"OKLAHOMA","Cities outside metropolitan areas",710875,0.998,"Area actually reporting","violent_crime",2998
"244",2017,"OKLAHOMA","Cities outside metropolitan areas",710875,1,"Estimated total","violent_crime",3002
"245",2017,"OKLAHOMA","Nonmetropolitan counties",564394,0.979,"Area actually reporting","violent_crime",1039
"246",2017,"OKLAHOMA","Nonmetropolitan counties",564394,1,"Estimated total","violent_crime",1061
"247",2017,"OKLAHOMA","State Total",3930864,99,"total","violent_crime",17934
"248",2017,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",456.2
"249",2017,"OREGON","Metropolitan Statistical Area",3476871,0.991,"Area actually reporting","violent_crime",9804
"250",2017,"OREGON","Metropolitan Statistical Area",3476871,1,"Estimated total","violent_crime",9878
"251",2017,"OREGON","Cities outside metropolitan areas",311774,0.851,"Area actually reporting","violent_crime",857
"252",2017,"OREGON","Cities outside metropolitan areas",311774,1,"Estimated total","violent_crime",1009
"253",2017,"OREGON","Nonmetropolitan counties",354131,0.821,"Area actually reporting","violent_crime",636
"254",2017,"OREGON","Nonmetropolitan counties",354131,1,"Estimated total","violent_crime",787
"255",2017,"OREGON","State Total",4142776,99,"total","violent_crime",11674
"256",2017,"OREGON","State Total",1e+05,99,"rate","violent_crime",281.8
"257",2017,"PENNSYLVANIA","Metropolitan Statistical Area",11340583,0.996,"Area actually reporting","violent_crime",37306
"258",2017,"PENNSYLVANIA","Metropolitan Statistical Area",11340583,1,"Estimated total","violent_crime",37390
"259",2017,"PENNSYLVANIA","Cities outside metropolitan areas",675346,0.96,"Area actually reporting","violent_crime",1524
"260",2017,"PENNSYLVANIA","Cities outside metropolitan areas",675346,1,"Estimated total","violent_crime",1585
"261",2017,"PENNSYLVANIA","Nonmetropolitan counties",789608,1,"Area actually reporting","violent_crime",1145
"262",2017,"PENNSYLVANIA","State Total",12805537,99,"total","violent_crime",40120
"263",2017,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",313.3
"264",2017,"PUERTO RICO","Metropolitan Statistical Area",3190926,1,"Area actually reporting","violent_crime",7509
"265",2017,"PUERTO RICO","Cities outside metropolitan areas",146251,1,"Area actually reporting","violent_crime",253
"266",2017,"PUERTO RICO","Total",3337177,99,"total","violent_crime",7762
"267",2017,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",232.6
"268",2017,"RHODE ISLAND","Metropolitan Statistical Area",1059639,1,"Area actually reporting","violent_crime",2436
"269",2017,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","violent_crime",24
"270",2017,"RHODE ISLAND","State Total",1059639,99,"total","violent_crime",2460
"271",2017,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",232.2
"272",2017,"SOUTH CAROLINA","Metropolitan Statistical Area",4279294,0.991,"Area actually reporting","violent_crime",21049
"273",2017,"SOUTH CAROLINA","Metropolitan Statistical Area",4279294,1,"Estimated total","violent_crime",21216
"274",2017,"SOUTH CAROLINA","Cities outside metropolitan areas",203970,0.97,"Area actually reporting","violent_crime",1861
"275",2017,"SOUTH CAROLINA","Cities outside metropolitan areas",203970,1,"Estimated total","violent_crime",1919
"276",2017,"SOUTH CAROLINA","Nonmetropolitan counties",541105,0.992,"Area actually reporting","violent_crime",2279
"277",2017,"SOUTH CAROLINA","Nonmetropolitan counties",541105,1,"Estimated total","violent_crime",2297
"278",2017,"SOUTH CAROLINA","State Total",5024369,99,"total","violent_crime",25432
"279",2017,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",506.2
"280",2017,"SOUTH DAKOTA","Metropolitan Statistical Area",420832,0.989,"Area actually reporting","violent_crime",1632
"281",2017,"SOUTH DAKOTA","Metropolitan Statistical Area",420832,1,"Estimated total","violent_crime",1638
"282",2017,"SOUTH DAKOTA","Cities outside metropolitan areas",219744,0.912,"Area actually reporting","violent_crime",1742
"283",2017,"SOUTH DAKOTA","Cities outside metropolitan areas",219744,1,"Estimated total","violent_crime",1914
"284",2017,"SOUTH DAKOTA","Nonmetropolitan counties",229090,0.747,"Area actually reporting","violent_crime",159
"285",2017,"SOUTH DAKOTA","Nonmetropolitan counties",229090,1,"Estimated total","violent_crime",219
"286",2017,"SOUTH DAKOTA","State Total",869666,99,"total","violent_crime",3771
"287",2017,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",433.6
"288",2017,"TENNESSEE","Metropolitan Statistical Area",5208587,1,"Area actually reporting","violent_crime",37597
"289",2017,"TENNESSEE","Cities outside metropolitan areas",515162,1,"Area actually reporting","violent_crime",3238
"290",2017,"TENNESSEE","Nonmetropolitan counties",992235,1,"Area actually reporting","violent_crime",2920
"291",2017,"TENNESSEE","State Total",6715984,99,"total","violent_crime",43755
"292",2017,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",651.5
"293",2017,"TEXAS","Metropolitan Statistical Area",25244087,0.995,"Area actually reporting","violent_crime",114973
"294",2017,"TEXAS","Metropolitan Statistical Area",25244087,1,"Estimated total","violent_crime",115298
"295",2017,"TEXAS","Cities outside metropolitan areas",1446994,0.965,"Area actually reporting","violent_crime",5463
"296",2017,"TEXAS","Cities outside metropolitan areas",1446994,1,"Estimated total","violent_crime",5655
