"","year","state","area","population","actual_rate","report_type","crime_type","number"
"63",2013,"FLORIDA","State Total",1e+05,99,"rate","violent_crime",470.4
"64",2013,"GEORGIA","Metropolitan Statistical Area",8216901,0.995,"Area actually reporting","violent_crime",NA
"65",2013,"GEORGIA","Metropolitan Statistical Area",8216901,1,"Estimated total","violent_crime",30818
"66",2013,"GEORGIA","Cities outside metropolitan areas",662073,0.919,"Area actually reporting","violent_crime",NA
"67",2013,"GEORGIA","Cities outside metropolitan areas",662073,1,"Estimated total","violent_crime",3428
"68",2013,"GEORGIA","Nonmetropolitan counties",1113193,0.918,"Area actually reporting","violent_crime",NA
"69",2013,"GEORGIA","Nonmetropolitan counties",1113193,1,"Estimated total","violent_crime",2295
"70",2013,"GEORGIA","State Total",9992167,99,"total","violent_crime",36541
"71",2013,"GEORGIA","State Total",1e+05,99,"rate","violent_crime",365.7
"72",2013,"HAWAII","Metropolitan Statistical Area",1144335,1,"Area actually reporting","violent_crime",2849
"73",2013,"HAWAII","Nonmetropolitan counties",259719,1,"Area actually reporting","violent_crime",684
"74",2013,"HAWAII","State Total",1404054,99,"total","violent_crime",3533
"75",2013,"HAWAII","State Total",1e+05,99,"rate","violent_crime",251.6
"76",2013,"IDAHO","Metropolitan Statistical Area",1066771,0.999,"Area actually reporting","violent_crime",NA
"77",2013,"IDAHO","Metropolitan Statistical Area",1066771,1,"Estimated total","violent_crime",2440
"78",2013,"IDAHO","Cities outside metropolitan areas",248535,1,"Area actually reporting","violent_crime",581
"79",2013,"IDAHO","Nonmetropolitan counties",296830,1,"Area actually reporting","violent_crime",477
"80",2013,"IDAHO","State Total",1612136,99,"total","violent_crime",3498
"81",2013,"IDAHO","State Total",1e+05,99,"rate","violent_crime",217
"82",2013,"ILLINOIS","Metropolitan Statistical Area",11373567,0.968,"Area actually reporting","violent_crime",NA
"83",2013,"ILLINOIS","Metropolitan Statistical Area",11373567,1,"Estimated total","violent_crime",45763
"84",2013,"ILLINOIS","Cities outside metropolitan areas",830759,0.864,"Area actually reporting","violent_crime",NA
"85",2013,"ILLINOIS","Cities outside metropolitan areas",830759,1,"Estimated total","violent_crime",2458
"86",2013,"ILLINOIS","Nonmetropolitan counties",677809,0.937,"Area actually reporting","violent_crime",NA
"87",2013,"ILLINOIS","Nonmetropolitan counties",677809,1,"Estimated total","violent_crime",753
"88",2013,"ILLINOIS","State Total",12882135,99,"total","violent_crime",48974
"89",2013,"ILLINOIS","State Total",1e+05,99,"rate","violent_crime",380.2
"90",2013,"INDIANA","Metropolitan Statistical Area",5094468,0.884,"Area actually reporting","violent_crime",NA
"91",2013,"INDIANA","Metropolitan Statistical Area",5094468,1,"Estimated total","violent_crime",21194
"92",2013,"INDIANA","Cities outside metropolitan areas",520960,0.768,"Area actually reporting","violent_crime",NA
"93",2013,"INDIANA","Cities outside metropolitan areas",520960,1,"Estimated total","violent_crime",1137
"94",2013,"INDIANA","Nonmetropolitan counties",955474,0.738,"Area actually reporting","violent_crime",NA
"95",2013,"INDIANA","Nonmetropolitan counties",955474,1,"Estimated total","violent_crime",1156
"96",2013,"INDIANA","State Total",6570902,99,"total","violent_crime",23487
"97",2013,"INDIANA","State Total",1e+05,99,"rate","violent_crime",357.4
"98",2013,"IOWA","Metropolitan Statistical Area",1797551,0.976,"Area actually reporting","violent_crime",NA
"99",2013,"IOWA","Metropolitan Statistical Area",1797551,1,"Estimated total","violent_crime",5653
"100",2013,"IOWA","Cities outside metropolitan areas",601851,0.913,"Area actually reporting","violent_crime",NA
"101",2013,"IOWA","Cities outside metropolitan areas",601851,1,"Estimated total","violent_crime",2119
"102",2013,"IOWA","Nonmetropolitan counties",691014,0.873,"Area actually reporting","violent_crime",NA
"103",2013,"IOWA","Nonmetropolitan counties",691014,1,"Estimated total","violent_crime",616
"104",2013,"IOWA","State Total",3090416,99,"total","violent_crime",8388
"105",2013,"IOWA","State Total",1e+05,99,"rate","violent_crime",271.4
"106",2013,"KANSAS","Metropolitan Statistical Area",1936336,0.995,"Area actually reporting","violent_crime",NA
"107",2013,"KANSAS","Metropolitan Statistical Area",1936336,1,"Estimated total","violent_crime",7039
"108",2013,"KANSAS","Cities outside metropolitan areas",619820,0.947,"Area actually reporting","violent_crime",NA
"109",2013,"KANSAS","Cities outside metropolitan areas",619820,1,"Estimated total","violent_crime",2103
"110",2013,"KANSAS","Nonmetropolitan counties",337801,0.96,"Area actually reporting","violent_crime",NA
"111",2013,"KANSAS","Nonmetropolitan counties",337801,1,"Estimated total","violent_crime",696
"112",2013,"KANSAS","State Total",2893957,99,"total","violent_crime",9838
"113",2013,"KANSAS","State Total",1e+05,99,"rate","violent_crime",339.9
"114",2013,"KENTUCKY","Metropolitan Statistical Area",2555209,0.997,"Area actually reporting","violent_crime",NA
"115",2013,"KENTUCKY","Metropolitan Statistical Area",2555209,1,"Estimated total","violent_crime",6825
"116",2013,"KENTUCKY","Cities outside metropolitan areas",534280,0.96,"Area actually reporting","violent_crime",NA
"117",2013,"KENTUCKY","Cities outside metropolitan areas",534280,1,"Estimated total","violent_crime",955
"118",2013,"KENTUCKY","Nonmetropolitan counties",1305806,0.974,"Area actually reporting","violent_crime",NA
"119",2013,"KENTUCKY","Nonmetropolitan counties",1305806,1,"Estimated total","violent_crime",1442
"120",2013,"KENTUCKY","State Total",4395295,99,"total","violent_crime",9222
"121",2013,"KENTUCKY","State Total",1e+05,99,"rate","violent_crime",209.8
"122",2013,"LOUISIANA","Metropolitan Statistical Area",3853803,0.988,"Area actually reporting","violent_crime",NA
"123",2013,"LOUISIANA","Metropolitan Statistical Area",3853803,1,"Estimated total","violent_crime",20088
"124",2013,"LOUISIANA","Cities outside metropolitan areas",278847,0.782,"Area actually reporting","violent_crime",NA
"125",2013,"LOUISIANA","Cities outside metropolitan areas",278847,1,"Estimated total","violent_crime",2126
"126",2013,"LOUISIANA","Nonmetropolitan counties",492820,0.943,"Area actually reporting","violent_crime",NA
"127",2013,"LOUISIANA","Nonmetropolitan counties",492820,1,"Estimated total","violent_crime",1770
"128",2013,"LOUISIANA","State Total",4625470,99,"total","violent_crime",23984
"129",2013,"LOUISIANA","State Total",1e+05,99,"rate","violent_crime",518.5
"130",2013,"MAINE ","Metropolitan Statistical Area",779976,1,"Area actually reporting","violent_crime",1081
"131",2013,"MAINE ","Cities outside metropolitan areas",267901,1,"Area actually reporting","violent_crime",407
"132",2013,"MAINE ","Nonmetropolitan counties",280425,1,"Area actually reporting","violent_crime",230
"133",2013,"MAINE ","State Total",1328302,99,"total","violent_crime",1718
"134",2013,"MAINE ","State Total",1e+05,99,"rate","violent_crime",129.3
"135",2013,"MARYLAND","Metropolitan Statistical Area",5775247,1,"Area actually reporting","violent_crime",27579
"136",2013,"MARYLAND","Cities outside metropolitan areas",53189,1,"Area actually reporting","violent_crime",278
"137",2013,"MARYLAND","Nonmetropolitan counties",100378,1,"Area actually reporting","violent_crime",232
"138",2013,"MARYLAND","State Total",5928814,99,"total","violent_crime",28089
"139",2013,"MARYLAND","State Total",1e+05,99,"rate","violent_crime",473.8
"140",2013,"MASSACHUSETTS","Metropolitan Statistical Area",6593377,0.987,"Area actually reporting","violent_crime",NA
"141",2013,"MASSACHUSETTS","Metropolitan Statistical Area",6593377,1,"Estimated total","violent_crime",27297
"142",2013,"MASSACHUSETTS","Cities outside metropolitan areas",91728,0.808,"Area actually reporting","violent_crime",NA
"143",2013,"MASSACHUSETTS","Cities outside metropolitan areas",91728,1,"Estimated total","violent_crime",367
"144",2013,"MASSACHUSETTS","Nonmetropolitan counties",7719,1,"Area actually reporting","violent_crime",3
"145",2013,"MASSACHUSETTS","State Total",6692824,99,"total","violent_crime",27667
"146",2013,"MASSACHUSETTS","State Total",1e+05,99,"rate","violent_crime",413.4
"147",2013,"MICHIGAN","Metropolitan Statistical Area",8089847,0.992,"Area actually reporting","violent_crime",NA
"148",2013,"MICHIGAN","Metropolitan Statistical Area",8089847,1,"Estimated total","violent_crime",40367
"149",2013,"MICHIGAN","Cities outside metropolitan areas",603348,0.9,"Area actually reporting","violent_crime",NA
"150",2013,"MICHIGAN","Cities outside metropolitan areas",603348,1,"Estimated total","violent_crime",1481
"151",2013,"MICHIGAN","Nonmetropolitan counties",1202427,0.96,"Area actually reporting","violent_crime",NA
"152",2013,"MICHIGAN","Nonmetropolitan counties",1202427,1,"Estimated total","violent_crime",2675
"153",2013,"MICHIGAN","State Total",9895622,99,"total","violent_crime",44523
"154",2013,"MICHIGAN","State Total",1e+05,99,"rate","violent_crime",449.9
"155",2013,"MINNESOTA","Metropolitan Statistical Area",4178564,0.999,"Area actually reporting","violent_crime",NA
"156",2013,"MINNESOTA","Metropolitan Statistical Area",4178564,1,"Estimated total","violent_crime",10813
"157",2013,"MINNESOTA","Cities outside metropolitan areas",490171,1,"Area actually reporting","violent_crime",1118
"158",2013,"MINNESOTA","Nonmetropolitan counties",751645,1,"Area actually reporting","violent_crime",774
"159",2013,"MINNESOTA","State Total",5420380,99,"total","violent_crime",12705
"160",2013,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",234.4
"161",2013,"MISSISSIPPI","Metropolitan Statistical Area",1361997,0.839,"Area actually reporting","violent_crime",NA
"162",2013,"MISSISSIPPI","Metropolitan Statistical Area",1361997,1,"Estimated total","violent_crime",4139
"163",2013,"MISSISSIPPI","Cities outside metropolitan areas",588107,0.674,"Area actually reporting","violent_crime",NA
"164",2013,"MISSISSIPPI","Cities outside metropolitan areas",588107,1,"Estimated total","violent_crime",2336
"165",2013,"MISSISSIPPI","Nonmetropolitan counties",1041103,0.489,"Area actually reporting","violent_crime",NA
"166",2013,"MISSISSIPPI","Nonmetropolitan counties",1041103,1,"Estimated total","violent_crime",1739
"167",2013,"MISSISSIPPI","State Total",2991207,99,"total","violent_crime",8214
"168",2013,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",274.6
"169",2013,"MISSOURI","Metropolitan Statistical Area",4486519,0.999,"Area actually reporting","violent_crime",NA
"170",2013,"MISSOURI","Metropolitan Statistical Area",4486519,1,"Estimated total","violent_crime",21763
"171",2013,"MISSOURI","Cities outside metropolitan areas",661762,0.997,"Area actually reporting","violent_crime",NA
"172",2013,"MISSOURI","Cities outside metropolitan areas",661762,1,"Estimated total","violent_crime",2527
"173",2013,"MISSOURI","Nonmetropolitan counties",895890,1,"Area actually reporting","violent_crime",1907
"174",2013,"MISSOURI","State Total",6044171,99,"total","violent_crime",26197
"175",2013,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",433.4
"176",2013,"MONTANA","Metropolitan Statistical Area",359094,1,"Area actually reporting","violent_crime",924
"177",2013,"MONTANA","Cities outside metropolitan areas",211218,0.975,"Area actually reporting","violent_crime",NA
"178",2013,"MONTANA","Cities outside metropolitan areas",211218,1,"Estimated total","violent_crime",852
"179",2013,"MONTANA","Nonmetropolitan counties",444853,0.948,"Area actually reporting","violent_crime",NA
"180",2013,"MONTANA","Nonmetropolitan counties",444853,1,"Estimated total","violent_crime",791
"181",2013,"MONTANA","State Total",1015165,99,"total","violent_crime",2567
"182",2013,"MONTANA","State Total",1e+05,99,"rate","violent_crime",252.9
"183",2013,"NEBRASKA","Metropolitan Statistical Area",1195918,0.993,"Area actually reporting","violent_crime",NA
"184",2013,"NEBRASKA","Metropolitan Statistical Area",1195918,1,"Estimated total","violent_crime",3988
"185",2013,"NEBRASKA","Cities outside metropolitan areas",341308,0.895,"Area actually reporting","violent_crime",NA
"186",2013,"NEBRASKA","Cities outside metropolitan areas",341308,1,"Estimated total","violent_crime",706
"187",2013,"NEBRASKA","Nonmetropolitan counties",331290,0.787,"Area actually reporting","violent_crime",NA
"188",2013,"NEBRASKA","Nonmetropolitan counties",331290,1,"Estimated total","violent_crime",203
"189",2013,"NEBRASKA","State Total",1868516,99,"total","violent_crime",4897
"190",2013,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",262.1
"191",2013,"NEVADA","Metropolitan Statistical Area",2519173,1,"Area actually reporting","violent_crime",15824
"192",2013,"NEVADA","Cities outside metropolitan areas",47878,1,"Area actually reporting","violent_crime",282
"193",2013,"NEVADA","Nonmetropolitan counties",223085,0.979,"Area actually reporting","violent_crime",NA
"194",2013,"NEVADA","Nonmetropolitan counties",223085,1,"Estimated total","violent_crime",718
"195",2013,"NEVADA","State Total",2790136,99,"total","violent_crime",16824
"196",2013,"NEVADA","State Total",1e+05,99,"rate","violent_crime",603
"197",2013,"NEW HAMPSHIRE","Metropolitan Statistical Area",827519,0.952,"Area actually reporting","violent_crime",NA
"198",2013,"NEW HAMPSHIRE","Metropolitan Statistical Area",827519,1,"Estimated total","violent_crime",1850
"199",2013,"NEW HAMPSHIRE","Cities outside metropolitan areas",442956,0.871,"Area actually reporting","violent_crime",NA
"200",2013,"NEW HAMPSHIRE","Cities outside metropolitan areas",442956,1,"Estimated total","violent_crime",894
"201",2013,"NEW HAMPSHIRE","Nonmetropolitan counties",52984,0.045,"Area actually reporting","violent_crime",NA
"202",2013,"NEW HAMPSHIRE","Nonmetropolitan counties",52984,1,"Estimated total","violent_crime",105
"203",2013,"NEW HAMPSHIRE","State Total",1323459,99,"total","violent_crime",2849
"204",2013,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",215.3
"205",2013,"NEW JERSEY","Metropolitan Statistical Area",8899339,0.997,"Area actually reporting","violent_crime",NA
"206",2013,"NEW JERSEY","Metropolitan Statistical Area",8899339,1,"Estimated total","violent_crime",25674
"207",2013,"NEW JERSEY","State Total",8899339,99,"total","violent_crime",25674
"208",2013,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",288.5
"209",2013,"NEW MEXICO","Metropolitan Statistical Area",1391773,0.931,"Area actually reporting","violent_crime",NA
"210",2013,"NEW MEXICO","Metropolitan Statistical Area",1391773,1,"Estimated total","violent_crime",8686
"211",2013,"NEW MEXICO","Cities outside metropolitan areas",396083,0.99,"Area actually reporting","violent_crime",NA
"212",2013,"NEW MEXICO","Cities outside metropolitan areas",396083,1,"Estimated total","violent_crime",3167
"213",2013,"NEW MEXICO","Nonmetropolitan counties",297431,0.753,"Area actually reporting","violent_crime",NA
"214",2013,"NEW MEXICO","Nonmetropolitan counties",297431,1,"Estimated total","violent_crime",929
"215",2013,"NEW MEXICO","State Total",2085287,99,"total","violent_crime",12782
"216",2013,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",613
"217",2013,"NEW YORK","Metropolitan Statistical Area",18238153,0.994,"Area actually reporting","violent_crime",NA
"218",2013,"NEW YORK","Metropolitan Statistical Area",18238153,1,"Estimated total","violent_crime",75338
"219",2013,"NEW YORK","Cities outside metropolitan areas",519791,0.957,"Area actually reporting","violent_crime",NA
"220",2013,"NEW YORK","Cities outside metropolitan areas",519791,1,"Estimated total","violent_crime",1141
"221",2013,"NEW YORK","Nonmetropolitan counties",893183,1,"Area actually reporting","violent_crime",893
"222",2013,"NEW YORK","State Total",19651127,99,"total","violent_crime",77372
"223",2013,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",393.7
"224",2013,"NORTH CAROLINA","Metropolitan Statistical Area",7627844,0.988,"Area actually reporting","violent_crime",NA
"225",2013,"NORTH CAROLINA","Metropolitan Statistical Area",7627844,1,"Estimated total","violent_crime",26427
"226",2013,"NORTH CAROLINA","Cities outside metropolitan areas",645472,0.926,"Area actually reporting","violent_crime",NA
"227",2013,"NORTH CAROLINA","Cities outside metropolitan areas",645472,1,"Estimated total","violent_crime",4042
"228",2013,"NORTH CAROLINA","Nonmetropolitan counties",1574744,0.946,"Area actually reporting","violent_crime",NA
"229",2013,"NORTH CAROLINA","Nonmetropolitan counties",1574744,1,"Estimated total","violent_crime",3231
"230",2013,"NORTH CAROLINA","State Total",9848060,99,"total","violent_crime",33700
"231",2013,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",342.2
"232",2013,"NORTH DAKOTA","Metropolitan Statistical Area",354758,1,"Area actually reporting","violent_crime",1177
"233",2013,"NORTH DAKOTA","Cities outside metropolitan areas",169949,0.986,"Area actually reporting","violent_crime",NA
"234",2013,"NORTH DAKOTA","Cities outside metropolitan areas",169949,1,"Estimated total","violent_crime",602
"235",2013,"NORTH DAKOTA","Nonmetropolitan counties",198686,0.993,"Area actually reporting","violent_crime",NA
"236",2013,"NORTH DAKOTA","Nonmetropolitan counties",198686,1,"Estimated total","violent_crime",175
"237",2013,"NORTH DAKOTA","State Total",723393,99,"total","violent_crime",1954
"238",2013,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",270.1
"239",2013,"OHIO","Metropolitan Statistical Area",9189827,0.93,"Area actually reporting","violent_crime",NA
"240",2013,"OHIO","Metropolitan Statistical Area",9189827,1,"Estimated total","violent_crime",30094
"241",2013,"OHIO","Cities outside metropolitan areas",1047030,0.839,"Area actually reporting","violent_crime",NA
"242",2013,"OHIO","Cities outside metropolitan areas",1047030,1,"Estimated total","violent_crime",1729
"243",2013,"OHIO","Nonmetropolitan counties",1333951,0.918,"Area actually reporting","violent_crime",NA
"244",2013,"OHIO","Nonmetropolitan counties",1333951,1,"Estimated total","violent_crime",1298
"245",2013,"OHIO","State Total",11570808,99,"total","violent_crime",33121
"246",2013,"OHIO","State Total",1e+05,99,"rate","violent_crime",286.2
"247",2013,"OKLAHOMA","Metropolitan Statistical Area",2500215,1,"Area actually reporting","violent_crime",13006
"248",2013,"OKLAHOMA","Cities outside metropolitan areas",723295,1,"Area actually reporting","violent_crime",3166
"249",2013,"OKLAHOMA","Nonmetropolitan counties",627058,1,"Area actually reporting","violent_crime",817
"250",2013,"OKLAHOMA","State Total",3850568,99,"total","violent_crime",16989
"251",2013,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",441.2
"252",2013,"OREGON","Metropolitan Statistical Area",3277203,0.996,"Area actually reporting","violent_crime",NA
"253",2013,"OREGON","Metropolitan Statistical Area",3277203,1,"Estimated total","violent_crime",8537
"254",2013,"OREGON","Cities outside metropolitan areas",303728,0.973,"Area actually reporting","violent_crime",NA
"255",2013,"OREGON","Cities outside metropolitan areas",303728,1,"Estimated total","violent_crime",929
"256",2013,"OREGON","Nonmetropolitan counties",349134,0.97,"Area actually reporting","violent_crime",NA
"257",2013,"OREGON","Nonmetropolitan counties",349134,1,"Estimated total","violent_crime",518
"258",2013,"OREGON","State Total",3930065,99,"total","violent_crime",9984
"259",2013,"OREGON","State Total",1e+05,99,"rate","violent_crime",254
"260",2013,"PENNSYLVANIA ","Metropolitan Statistical Area",11277147,0.994,"Area actually reporting","violent_crime",NA
"261",2013,"PENNSYLVANIA ","Metropolitan Statistical Area",11277147,1,"Estimated total","violent_crime",40106
"262",2013,"PENNSYLVANIA ","Cities outside metropolitan areas",682385,0.973,"Area actually reporting","violent_crime",NA
"263",2013,"PENNSYLVANIA ","Cities outside metropolitan areas",682385,1,"Estimated total","violent_crime",1679
"264",2013,"PENNSYLVANIA ","Nonmetropolitan counties",814269,1,"Area actually reporting","violent_crime",1064
"265",2013,"PENNSYLVANIA ","State Total",12773801,99,"total","violent_crime",42849
"266",2013,"PENNSYLVANIA ","State Total",1e+05,99,"rate","violent_crime",335.4
"267",2013,"PUERTO RICO","Metropolitan Statistical Area",3459216,1,"Area actually reporting","violent_crime",8986
"268",2013,"PUERTO RICO","Cities outside metropolitan areas",155870,1,"Area actually reporting","violent_crime",342
"269",2013,"PUERTO RICO","Total",3615086,99,"total","violent_crime",9328
"270",2013,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",258
"271",2013,"RHODE ISLAND","Metropolitan Statistical Area",1051511,1,"Area actually reporting","violent_crime",2678
"272",2013,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","violent_crime",27
"273",2013,"RHODE ISLAND","State Total",1051511,99,"total","violent_crime",2705
"274",2013,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",257.2
"275",2013,"SOUTH CAROLINA","Metropolitan Statistical Area",4017846,0.997,"Area actually reporting","violent_crime",NA
"276",2013,"SOUTH CAROLINA","Metropolitan Statistical Area",4017846,1,"Estimated total","violent_crime",19941
"277",2013,"SOUTH CAROLINA","Cities outside metropolitan areas",208133,0.978,"Area actually reporting","violent_crime",NA
"278",2013,"SOUTH CAROLINA","Cities outside metropolitan areas",208133,1,"Estimated total","violent_crime",1954
"279",2013,"SOUTH CAROLINA","Nonmetropolitan counties",548860,1,"Area actually reporting","violent_crime",2383
"280",2013,"SOUTH CAROLINA","State Total",4774839,99,"total","violent_crime",24278
"281",2013,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",508.5
"282",2013,"SOUTH DAKOTA","Metropolitan Statistical Area",397651,0.993,"Area actually reporting","violent_crime",NA
"283",2013,"SOUTH DAKOTA","Metropolitan Statistical Area",397651,1,"Estimated total","violent_crime",1232
"284",2013,"SOUTH DAKOTA","Cities outside metropolitan areas",216179,0.958,"Area actually reporting","violent_crime",NA
"285",2013,"SOUTH DAKOTA","Cities outside metropolitan areas",216179,1,"Estimated total","violent_crime",1260
"286",2013,"SOUTH DAKOTA","Nonmetropolitan counties",231047,0.78,"Area actually reporting","violent_crime",NA
"287",2013,"SOUTH DAKOTA","Nonmetropolitan counties",231047,1,"Estimated total","violent_crime",182
"288",2013,"SOUTH DAKOTA","State Total",844877,99,"total","violent_crime",2674
"289",2013,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",316.5
"290",2013,"TENNESSEE","Metropolitan Statistical Area",5003806,0.994,"Area actually reporting","violent_crime",NA
"291",2013,"TENNESSEE","Metropolitan Statistical Area",5003806,1,"Estimated total","violent_crime",32551
"292",2013,"TENNESSEE","Cities outside metropolitan areas",514169,1,"Area actually reporting","violent_crime",3154
"293",2013,"TENNESSEE","Nonmetropolitan counties",978003,1,"Area actually reporting","violent_crime",2659
"294",2013,"TENNESSEE","State Total",6495978,99,"total","violent_crime",38364
"295",2013,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",590.6
