"","year","state","area","population","actual_rate","report_type","crime_type","number"
"154",2018,"MINNESOTA","Metropolitan Statistical Area",4367933,1,"Estimated total","violent_crime",10564
"155",2018,"MINNESOTA","Cities outside metropolitan areas",564597,0.997,"Area actually reporting","violent_crime",1182
"156",2018,"MINNESOTA","Cities outside metropolitan areas",564597,1,"Estimated total","violent_crime",1182
"157",2018,"MINNESOTA","Nonmetropolitan counties",678649,1,"Area actually reporting","violent_crime",623
"158",2018,"MINNESOTA","State Total",5611179,99,"total","violent_crime",12369
"159",2018,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",220.4
"160",2018,"MISSISSIPPI","Metropolitan Statistical Area",1437099,0.759,"Area actually reporting","violent_crime",2942
"161",2018,"MISSISSIPPI","Metropolitan Statistical Area",1437099,1,"Estimated total","violent_crime",3735
"162",2018,"MISSISSIPPI","Cities outside metropolitan areas",557101,0.379,"Area actually reporting","violent_crime",1031
"163",2018,"MISSISSIPPI","Cities outside metropolitan areas",557101,1,"Estimated total","violent_crime",1698
"164",2018,"MISSISSIPPI","Nonmetropolitan counties",992330,0.207,"Area actually reporting","violent_crime",368
"165",2018,"MISSISSIPPI","Nonmetropolitan counties",992330,1,"Estimated total","violent_crime",1566
"166",2018,"MISSISSIPPI","State Total",2986530,99,"total","violent_crime",6999
"167",2018,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",234.4
"168",2018,"MISSOURI","Metropolitan Statistical Area",4592956,0.998,"Area actually reporting","violent_crime",25819
"169",2018,"MISSOURI","Metropolitan Statistical Area",4592956,1,"Estimated total","violent_crime",25822
"170",2018,"MISSOURI","Cities outside metropolitan areas",650579,0.985,"Area actually reporting","violent_crime",2486
"171",2018,"MISSOURI","Cities outside metropolitan areas",650579,1,"Estimated total","violent_crime",2503
"172",2018,"MISSOURI","Nonmetropolitan counties",882917,1,"Area actually reporting","violent_crime",2433
"173",2018,"MISSOURI","State Total",6126452,99,"total","violent_crime",30758
"174",2018,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",502.1
"175",2018,"MONTANA","Metropolitan Statistical Area",382078,1,"Area actually reporting","violent_crime",1589
"176",2018,"MONTANA","Cities outside metropolitan areas",224421,1,"Area actually reporting","violent_crime",1216
"177",2018,"MONTANA","Nonmetropolitan counties",455806,0.993,"Area actually reporting","violent_crime",1162
"178",2018,"MONTANA","Nonmetropolitan counties",455806,1,"Estimated total","violent_crime",1169
"179",2018,"MONTANA","State Total",1062305,99,"total","violent_crime",3974
"180",2018,"MONTANA","State Total",1e+05,99,"rate","violent_crime",374.1
"181",2018,"NEBRASKA","Metropolitan Statistical Area",1255602,0.998,"Area actually reporting","violent_crime",4418
"182",2018,"NEBRASKA","Metropolitan Statistical Area",1255602,1,"Estimated total","violent_crime",4429
"183",2018,"NEBRASKA","Cities outside metropolitan areas",347118,0.929,"Area actually reporting","violent_crime",773
"184",2018,"NEBRASKA","Cities outside metropolitan areas",347118,1,"Estimated total","violent_crime",805
"185",2018,"NEBRASKA","Nonmetropolitan counties",326548,0.846,"Area actually reporting","violent_crime",260
"186",2018,"NEBRASKA","Nonmetropolitan counties",326548,1,"Estimated total","violent_crime",260
"187",2018,"NEBRASKA","State Total",1929268,99,"total","violent_crime",5494
"188",2018,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",284.8
"189",2018,"NEVADA","Metropolitan Statistical Area",2759691,1,"Area actually reporting","violent_crime",15629
"190",2018,"NEVADA","Cities outside metropolitan areas",48497,1,"Area actually reporting","violent_crime",256
"191",2018,"NEVADA","Nonmetropolitan counties",226204,1,"Area actually reporting","violent_crime",535
"192",2018,"NEVADA","State Total",3034392,99,"total","violent_crime",16420
"193",2018,"NEVADA","State Total",1e+05,99,"rate","violent_crime",541.1
"194",2018,"NEW HAMPSHIRE","Metropolitan Statistical Area",854544,0.992,"Area actually reporting","violent_crime",1530
"195",2018,"NEW HAMPSHIRE","Metropolitan Statistical Area",854544,1,"Estimated total","violent_crime",1535
"196",2018,"NEW HAMPSHIRE","Cities outside metropolitan areas",459985,0.936,"Area actually reporting","violent_crime",728
"197",2018,"NEW HAMPSHIRE","Cities outside metropolitan areas",459985,1,"Estimated total","violent_crime",766
"198",2018,"NEW HAMPSHIRE","Nonmetropolitan counties",41929,0.934,"Area actually reporting","violent_crime",39
"199",2018,"NEW HAMPSHIRE","Nonmetropolitan counties",41929,1,"Estimated total","violent_crime",48
"200",2018,"NEW HAMPSHIRE","State Total",1356458,99,"total","violent_crime",2349
"201",2018,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",173.2
"202",2018,"NEW JERSEY","Metropolitan Statistical Area",8908520,1,"Area actually reporting","violent_crime",18537
"203",2018,"NEW JERSEY","State Total",8908520,99,"total","violent_crime",18537
"204",2018,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",208.1
"205",2018,"NEW MEXICO","Metropolitan Statistical Area",1408549,0.925,"Area actually reporting","violent_crime",12522
"206",2018,"NEW MEXICO","Metropolitan Statistical Area",1408549,1,"Estimated total","violent_crime",13376
"207",2018,"NEW MEXICO","Cities outside metropolitan areas",394037,0.96,"Area actually reporting","violent_crime",2820
"208",2018,"NEW MEXICO","Cities outside metropolitan areas",394037,1,"Estimated total","violent_crime",2836
"209",2018,"NEW MEXICO","Nonmetropolitan counties",292842,0.974,"Area actually reporting","violent_crime",1701
"210",2018,"NEW MEXICO","Nonmetropolitan counties",292842,1,"Estimated total","violent_crime",1737
"211",2018,"NEW MEXICO","State Total",2095428,99,"total","violent_crime",17949
"212",2018,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",856.6
"213",2018,"NEW YORK","Metropolitan Statistical Area",18197801,0.997,"Area actually reporting","violent_crime",65791
"214",2018,"NEW YORK","Metropolitan Statistical Area",18197801,1,"Estimated total","violent_crime",65840
"215",2018,"NEW YORK","Cities outside metropolitan areas",502454,0.974,"Area actually reporting","violent_crime",1242
"216",2018,"NEW YORK","Cities outside metropolitan areas",502454,1,"Estimated total","violent_crime",1278
"217",2018,"NEW YORK","Nonmetropolitan counties",841954,1,"Area actually reporting","violent_crime",1377
"218",2018,"NEW YORK","State Total",19542209,99,"total","violent_crime",68495
"219",2018,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",350.5
"220",2018,"NORTH CAROLINA","Metropolitan Statistical Area",8401289,0.891,"Area actually reporting","violent_crime",29429
"221",2018,"NORTH CAROLINA","Metropolitan Statistical Area",8401289,1,"Estimated total","violent_crime",32996
"222",2018,"NORTH CAROLINA","Cities outside metropolitan areas",586242,0.862,"Area actually reporting","violent_crime",2842
"223",2018,"NORTH CAROLINA","Cities outside metropolitan areas",586242,1,"Estimated total","violent_crime",3174
"224",2018,"NORTH CAROLINA","Nonmetropolitan counties",1396089,0.953,"Area actually reporting","violent_crime",2909
"225",2018,"NORTH CAROLINA","Nonmetropolitan counties",1396089,1,"Estimated total","violent_crime",3040
"226",2018,"NORTH CAROLINA","State Total",10383620,99,"total","violent_crime",39210
"227",2018,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",377.6
"228",2018,"NORTH DAKOTA","Metropolitan Statistical Area",379498,1,"Area actually reporting","violent_crime",1164
"229",2018,"NORTH DAKOTA","Cities outside metropolitan areas",188093,0.998,"Area actually reporting","violent_crime",765
"230",2018,"NORTH DAKOTA","Cities outside metropolitan areas",188093,1,"Estimated total","violent_crime",766
"231",2018,"NORTH DAKOTA","Nonmetropolitan counties",192486,1,"Area actually reporting","violent_crime",203
"232",2018,"NORTH DAKOTA","State Total",760077,99,"total","violent_crime",2133
"233",2018,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",280.6
"234",2018,"OHIO","Metropolitan Statistical Area",9376628,0.901,"Area actually reporting","violent_crime",28724
"235",2018,"OHIO","Metropolitan Statistical Area",9376628,1,"Estimated total","violent_crime",29748
"236",2018,"OHIO","Cities outside metropolitan areas",1018281,0.809,"Area actually reporting","violent_crime",1562
"237",2018,"OHIO","Cities outside metropolitan areas",1018281,1,"Estimated total","violent_crime",1643
"238",2018,"OHIO","Nonmetropolitan counties",1294533,0.86,"Area actually reporting","violent_crime",1301
"239",2018,"OHIO","Nonmetropolitan counties",1294533,1,"Estimated total","violent_crime",1332
"240",2018,"OHIO","State Total",11689442,99,"total","violent_crime",32723
"241",2018,"OHIO","State Total",1e+05,99,"rate","violent_crime",279.9
"242",2018,"OKLAHOMA","Metropolitan Statistical Area",2621457,0.999,"Area actually reporting","violent_crime",14233
"243",2018,"OKLAHOMA","Metropolitan Statistical Area",2621457,1,"Estimated total","violent_crime",14233
"244",2018,"OKLAHOMA","Cities outside metropolitan areas",731666,0.993,"Area actually reporting","violent_crime",3082
"245",2018,"OKLAHOMA","Cities outside metropolitan areas",731666,1,"Estimated total","violent_crime",3085
"246",2018,"OKLAHOMA","Nonmetropolitan counties",589956,0.979,"Area actually reporting","violent_crime",1053
"247",2018,"OKLAHOMA","Nonmetropolitan counties",589956,1,"Estimated total","violent_crime",1062
"248",2018,"OKLAHOMA","State Total",3943079,99,"total","violent_crime",18380
"249",2018,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",466.1
"250",2018,"OREGON","Metropolitan Statistical Area",3518314,0.993,"Area actually reporting","violent_crime",10262
"251",2018,"OREGON","Metropolitan Statistical Area",3518314,1,"Estimated total","violent_crime",10313
"252",2018,"OREGON","Cities outside metropolitan areas",311614,0.95,"Area actually reporting","violent_crime",893
"253",2018,"OREGON","Cities outside metropolitan areas",311614,1,"Estimated total","violent_crime",923
"254",2018,"OREGON","Nonmetropolitan counties",360785,0.843,"Area actually reporting","violent_crime",603
"255",2018,"OREGON","Nonmetropolitan counties",360785,1,"Estimated total","violent_crime",730
"256",2018,"OREGON","State Total",4190713,99,"total","violent_crime",11966
"257",2018,"OREGON","State Total",1e+05,99,"rate","violent_crime",285.5
"258",2018,"PENNSYLVANIA","Metropolitan Statistical Area",11353779,0.997,"Area actually reporting","violent_crime",36145
"259",2018,"PENNSYLVANIA","Metropolitan Statistical Area",11353779,1,"Estimated total","violent_crime",36160
"260",2018,"PENNSYLVANIA","Cities outside metropolitan areas",642834,0.989,"Area actually reporting","violent_crime",1751
"261",2018,"PENNSYLVANIA","Cities outside metropolitan areas",642834,1,"Estimated total","violent_crime",1757
"262",2018,"PENNSYLVANIA","Nonmetropolitan counties",810447,1,"Area actually reporting","violent_crime",1275
"263",2018,"PENNSYLVANIA","State Total",12807060,99,"total","violent_crime",39192
"264",2018,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",306
"265",2018,"PUERTO RICO","Metropolitan Statistical Area",3079741,1,"Area actually reporting","violent_crime",6181
"266",2018,"PUERTO RICO","Cities outside metropolitan areas",115412,1,"Area actually reporting","violent_crime",236
"267",2018,"PUERTO RICO","Total",3195153,99,"total","violent_crime",6417
"268",2018,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",200.8
"269",2018,"RHODE ISLAND","Metropolitan Statistical Area",1057315,1,"Area actually reporting","violent_crime",2317
"270",2018,"RHODE ISLAND","State Total",1057315,99,"total","violent_crime",2317
"271",2018,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",219.1
"272",2018,"SOUTH CAROLINA","Metropolitan Statistical Area",4347374,0.988,"Area actually reporting","violent_crime",20355
"273",2018,"SOUTH CAROLINA","Metropolitan Statistical Area",4347374,1,"Estimated total","violent_crime",20541
"274",2018,"SOUTH CAROLINA","Cities outside metropolitan areas",203525,0.97,"Area actually reporting","violent_crime",2028
"275",2018,"SOUTH CAROLINA","Cities outside metropolitan areas",203525,1,"Estimated total","violent_crime",2061
"276",2018,"SOUTH CAROLINA","Nonmetropolitan counties",533228,0.963,"Area actually reporting","violent_crime",2158
"277",2018,"SOUTH CAROLINA","Nonmetropolitan counties",533228,1,"Estimated total","violent_crime",2223
"278",2018,"SOUTH CAROLINA","State Total",5084127,99,"total","violent_crime",24825
"279",2018,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",488.3
"280",2018,"SOUTH DAKOTA","Metropolitan Statistical Area",420829,0.991,"Area actually reporting","violent_crime",1623
"281",2018,"SOUTH DAKOTA","Metropolitan Statistical Area",420829,1,"Estimated total","violent_crime",1638
"282",2018,"SOUTH DAKOTA","Cities outside metropolitan areas",219614,0.96,"Area actually reporting","violent_crime",1587
"283",2018,"SOUTH DAKOTA","Cities outside metropolitan areas",219614,1,"Estimated total","violent_crime",1608
"284",2018,"SOUTH DAKOTA","Nonmetropolitan counties",241792,0.828,"Area actually reporting","violent_crime",183
"285",2018,"SOUTH DAKOTA","Nonmetropolitan counties",241792,1,"Estimated total","violent_crime",324
"286",2018,"SOUTH DAKOTA","State Total",882235,99,"total","violent_crime",3570
"287",2018,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",404.7
"288",2018,"TENNESSEE","Metropolitan Statistical Area",5297542,0.999,"Area actually reporting","violent_crime",36817
"289",2018,"TENNESSEE","Metropolitan Statistical Area",5297542,1,"Estimated total","violent_crime",36817
"290",2018,"TENNESSEE","Cities outside metropolitan areas",483479,1,"Area actually reporting","violent_crime",2646
"291",2018,"TENNESSEE","Nonmetropolitan counties",988989,1,"Area actually reporting","violent_crime",2763
"292",2018,"TENNESSEE","State Total",6770010,99,"total","violent_crime",42226
"293",2018,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",623.7
"294",2018,"TEXAS","Metropolitan Statistical Area",25601190,0.982,"Area actually reporting","violent_crime",109688
"295",2018,"TEXAS","Metropolitan Statistical Area",25601190,1,"Estimated total","violent_crime",109839
