"","year","state","area","population","actual_rate","report_type","crime_type","number"
"95",2009,"IOWA","Metropolitan Statistical Area",1704661,1,"Estimated total","violent_crime",5822
"96",2009,"IOWA","Cities outside metropolitan areas",584432,0.944,"Area actually reporting","violent_crime",1826
"97",2009,"IOWA","Cities outside metropolitan areas",584432,1,"Estimated total","violent_crime",1933
"98",2009,"IOWA","Nonmetropolitan counties",718763,0.986,"Area actually reporting","violent_crime",633
"99",2009,"IOWA","Nonmetropolitan counties",718763,1,"Estimated total","violent_crime",642
"100",2009,"IOWA","State Total",3007856,99,"total","violent_crime",8397
"101",2009,"IOWA","State Total",1e+05,99,"rate","violent_crime",279.2
"102",2009,"KANSAS","Metropolitan Statistical Area",1927388,0.994,"Area actually reporting","violent_crime",8417
"103",2009,"KANSAS","Metropolitan Statistical Area",1927388,1,"Estimated total","violent_crime",8445
"104",2009,"KANSAS","Cities outside metropolitan areas",564427,0.962,"Area actually reporting","violent_crime",2080
"105",2009,"KANSAS","Cities outside metropolitan areas",564427,1,"Estimated total","violent_crime",2163
"106",2009,"KANSAS","Nonmetropolitan counties",326932,0.951,"Area actually reporting","violent_crime",637
"107",2009,"KANSAS","Nonmetropolitan counties",326932,1,"Estimated total","violent_crime",670
"108",2009,"KANSAS","State Total",2818747,99,"total","violent_crime",11278
"109",2009,"KANSAS","State Total",1e+05,99,"rate","violent_crime",400.1
"110",2009,"KENTUCKY","Metropolitan Statistical Area",2487317,0.986,"Area actually reporting","violent_crime",8372
"111",2009,"KENTUCKY","Metropolitan Statistical Area",2487317,1,"Estimated total","violent_crime",8468
"112",2009,"KENTUCKY","Cities outside metropolitan areas",526584,0.957,"Area actually reporting","violent_crime",1026
"113",2009,"KENTUCKY","Cities outside metropolitan areas",526584,1,"Estimated total","violent_crime",1072
"114",2009,"KENTUCKY","Nonmetropolitan counties",1300212,0.898,"Area actually reporting","violent_crime",1453
"115",2009,"KENTUCKY","Nonmetropolitan counties",1300212,1,"Estimated total","violent_crime",1619
"116",2009,"KENTUCKY","State Total",4314113,99,"total","violent_crime",11159
"117",2009,"KENTUCKY","State Total",1e+05,99,"rate","violent_crime",258.7
"118",2009,"LOUISIANA","Metropolitan Statistical Area",3349906,0.982,"Area actually reporting","violent_crime",20338
"119",2009,"LOUISIANA","Metropolitan Statistical Area",3349906,1,"Estimated total","violent_crime",20754
"120",2009,"LOUISIANA","Cities outside metropolitan areas",390156,0.746,"Area actually reporting","violent_crime",2616
"121",2009,"LOUISIANA","Cities outside metropolitan areas",390156,1,"Estimated total","violent_crime",3506
"122",2009,"LOUISIANA","Nonmetropolitan counties",752014,1,"Area actually reporting","violent_crime",3589
"123",2009,"LOUISIANA","State Total",4492076,99,"total","violent_crime",27849
"124",2009,"LOUISIANA","State Total",1e+05,99,"rate","violent_crime",620
"125",2009,"MAINE","Metropolitan Statistical Area",771644,1,"Area actually reporting","violent_crime",979
"126",2009,"MAINE","Cities outside metropolitan areas",275182,1,"Area actually reporting","violent_crime",418
"127",2009,"MAINE","Nonmetropolitan counties",271475,1,"Area actually reporting","violent_crime",182
"128",2009,"MAINE","State Total",1318301,99,"total","violent_crime",1579
"129",2009,"MAINE","State Total",1e+05,99,"rate","violent_crime",119.8
"130",2009,"MARYLAND","Metropolitan Statistical Area",5392905,1,"Area actually reporting","violent_crime",32495
"131",2009,"MARYLAND","Cities outside metropolitan areas",79700,1,"Area actually reporting","violent_crime",472
"132",2009,"MARYLAND","Nonmetropolitan counties",226873,1,"Area actually reporting","violent_crime",656
"133",2009,"MARYLAND","State Total",5699478,99,"total","violent_crime",33623
"134",2009,"MARYLAND","State Total",1e+05,99,"rate","violent_crime",589.9
"135",2009,"MASSACHUSETTS","Metropolitan Statistical Area",6566452,0.988,"Area actually reporting","violent_crime",29791
"136",2009,"MASSACHUSETTS","Metropolitan Statistical Area",6566452,1,"Estimated total","violent_crime",30044
"137",2009,"MASSACHUSETTS","Cities outside metropolitan areas",26963,0.86,"Area actually reporting","violent_crime",80
"138",2009,"MASSACHUSETTS","Cities outside metropolitan areas",26963,1,"Estimated total","violent_crime",92
"139",2009,"MASSACHUSETTS","Nonmetropolitan counties",172,1,"Area actually reporting","violent_crime",0
"140",2009,"MASSACHUSETTS","State Total",6593587,99,"total","violent_crime",30136
"141",2009,"MASSACHUSETTS","State Total",1e+05,99,"rate","violent_crime",457.1
"142",2009,"MICHIGAN","Metropolitan Statistical Area",8130632,0.994,"Area actually reporting","violent_crime",45446
"143",2009,"MICHIGAN","Metropolitan Statistical Area",8130632,1,"Estimated total","violent_crime",45597
"144",2009,"MICHIGAN","Cities outside metropolitan areas",633364,0.905,"Area actually reporting","violent_crime",1434
"145",2009,"MICHIGAN","Cities outside metropolitan areas",633364,1,"Estimated total","violent_crime",1555
"146",2009,"MICHIGAN","Nonmetropolitan counties",1205731,0.963,"Area actually reporting","violent_crime",2307
"147",2009,"MICHIGAN","Nonmetropolitan counties",1205731,1,"Estimated total","violent_crime",2395
"148",2009,"MICHIGAN","State Total",9969727,99,"total","violent_crime",49547
"149",2009,"MICHIGAN","State Total",1e+05,99,"rate","violent_crime",497
"150",2009,"MINNESOTA","Metropolitan Statistical Area",3947216,0.997,"Area actually reporting","violent_crime",NA
"151",2009,"MINNESOTA","Metropolitan Statistical Area",3947216,1,"Estimated total","violent_crime",NA
"152",2009,"MINNESOTA","Cities outside metropolitan areas",498584,0.984,"Area actually reporting","violent_crime",NA
"153",2009,"MINNESOTA","Cities outside metropolitan areas",498584,1,"Estimated total","violent_crime",NA
"154",2009,"MINNESOTA","Nonmetropolitan counties",820414,0.974,"Area actually reporting","violent_crime",NA
"155",2009,"MINNESOTA","Nonmetropolitan counties",820414,1,"Estimated total","violent_crime",NA
"156",2009,"MINNESOTA","State Total",5266214,99,"total","violent_crime",12842
"157",2009,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",243.9
"158",2009,"MISSISSIPPI","Metropolitan Statistical Area",1308437,0.909,"Area actually reporting","violent_crime",3727
"159",2009,"MISSISSIPPI","Metropolitan Statistical Area",1308437,1,"Estimated total","violent_crime",3935
"160",2009,"MISSISSIPPI","Cities outside metropolitan areas",596602,0.841,"Area actually reporting","violent_crime",2172
"161",2009,"MISSISSIPPI","Cities outside metropolitan areas",596602,1,"Estimated total","violent_crime",2584
"162",2009,"MISSISSIPPI","Nonmetropolitan counties",1046957,0.581,"Area actually reporting","violent_crime",1037
"163",2009,"MISSISSIPPI","Nonmetropolitan counties",1046957,1,"Estimated total","violent_crime",1785
"164",2009,"MISSISSIPPI","State Total",2951996,99,"total","violent_crime",8304
"165",2009,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",281.3
"166",2009,"MISSOURI","Metropolitan Statistical Area",4504484,0.995,"Area actually reporting","violent_crime",25031
"167",2009,"MISSOURI","Metropolitan Statistical Area",4504484,1,"Estimated total","violent_crime",25104
"168",2009,"MISSOURI","Cities outside metropolitan areas",643622,0.981,"Area actually reporting","violent_crime",2543
"169",2009,"MISSOURI","Cities outside metropolitan areas",643622,1,"Estimated total","violent_crime",2592
"170",2009,"MISSOURI","Nonmetropolitan counties",839474,1,"Area actually reporting","violent_crime",1748
"171",2009,"MISSOURI","State Total",5987580,99,"total","violent_crime",29444
"172",2009,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",491.8
"173",2009,"MONTANA","Metropolitan Statistical Area",344222,1,"Area actually reporting","violent_crime",859
"174",2009,"MONTANA","Cities outside metropolitan areas",214560,0.989,"Area actually reporting","violent_crime",621
"175",2009,"MONTANA","Cities outside metropolitan areas",214560,1,"Estimated total","violent_crime",627
"176",2009,"MONTANA","Nonmetropolitan counties",416207,0.982,"Area actually reporting","violent_crime",969
"177",2009,"MONTANA","Nonmetropolitan counties",416207,1,"Estimated total","violent_crime",987
"178",2009,"MONTANA","State Total",974989,99,"total","violent_crime",2473
"179",2009,"MONTANA","State Total",1e+05,99,"rate","violent_crime",253.6
"180",2009,"NEBRASKA","Metropolitan Statistical Area",1053696,0.993,"Area actually reporting","violent_crime",3952
"181",2009,"NEBRASKA","Metropolitan Statistical Area",1053696,1,"Estimated total","violent_crime",3960
"182",2009,"NEBRASKA","Cities outside metropolitan areas",387558,0.94,"Area actually reporting","violent_crime",797
"183",2009,"NEBRASKA","Cities outside metropolitan areas",387558,1,"Estimated total","violent_crime",848
"184",2009,"NEBRASKA","Nonmetropolitan counties",355365,0.808,"Area actually reporting","violent_crime",203
"185",2009,"NEBRASKA","Nonmetropolitan counties",355365,1,"Estimated total","violent_crime",251
"186",2009,"NEBRASKA","State Total",1796619,99,"total","violent_crime",5059
"187",2009,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",281.6
"188",2009,"NEVADA","Metropolitan Statistical Area",2376643,1,"Area actually reporting","violent_crime",17785
"189",2009,"NEVADA","Cities outside metropolitan areas",46868,1,"Area actually reporting","violent_crime",224
"190",2009,"NEVADA","Nonmetropolitan counties",219574,1,"Area actually reporting","violent_crime",550
"191",2009,"NEVADA","State Total",2643085,99,"total","violent_crime",18559
"192",2009,"NEVADA","State Total",1e+05,99,"rate","violent_crime",702.2
"193",2009,"NEW HAMPSHIRE","Metropolitan Statistical Area",826814,0.916,"Area actually reporting","violent_crime",1337
"194",2009,"NEW HAMPSHIRE","Metropolitan Statistical Area",826814,1,"Estimated total","violent_crime",1392
"195",2009,"NEW HAMPSHIRE","Cities outside metropolitan areas",446945,0.898,"Area actually reporting","violent_crime",603
"196",2009,"NEW HAMPSHIRE","Cities outside metropolitan areas",446945,1,"Estimated total","violent_crime",671
"197",2009,"NEW HAMPSHIRE","Nonmetropolitan counties",50816,0.029,"Area actually reporting","violent_crime",15
"198",2009,"NEW HAMPSHIRE","Nonmetropolitan counties",50816,1,"Estimated total","violent_crime",51
"199",2009,"NEW HAMPSHIRE","State Total",1324575,99,"total","violent_crime",2114
"200",2009,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",159.6
"201",2009,"NEW JERSEY","Metropolitan Statistical Area",8707739,0.999,"Area actually reporting","violent_crime",27112
"202",2009,"NEW JERSEY","Metropolitan Statistical Area",8707739,1,"Estimated total","violent_crime",27121
"203",2009,"NEW JERSEY","State Total",8707739,99,"total","violent_crime",27121
"204",2009,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",311.5
"205",2009,"NEW MEXICO","Metropolitan Statistical Area",1337330,0.98,"Area actually reporting","violent_crime",7880
"206",2009,"NEW MEXICO","Metropolitan Statistical Area",1337330,1,"Estimated total","violent_crime",8019
"207",2009,"NEW MEXICO","Cities outside metropolitan areas",382883,0.965,"Area actually reporting","violent_crime",3355
"208",2009,"NEW MEXICO","Cities outside metropolitan areas",382883,1,"Estimated total","violent_crime",3477
"209",2009,"NEW MEXICO","Nonmetropolitan counties",289458,0.725,"Area actually reporting","violent_crime",685
"210",2009,"NEW MEXICO","Nonmetropolitan counties",289458,1,"Estimated total","violent_crime",944
"211",2009,"NEW MEXICO","State Total",2009671,99,"total","violent_crime",12440
"212",2009,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",619
"213",2009,"NEW YORK","Metropolitan Statistical Area",17999657,0.998,"Area actually reporting","violent_crime",72234
"214",2009,"NEW YORK","Metropolitan Statistical Area",17999657,1,"Estimated total","violent_crime",72315
"215",2009,"NEW YORK","Cities outside metropolitan areas",565896,0.98,"Area actually reporting","violent_crime",1497
"216",2009,"NEW YORK","Cities outside metropolitan areas",565896,1,"Estimated total","violent_crime",1527
"217",2009,"NEW YORK","Nonmetropolitan counties",975900,1,"Area actually reporting","violent_crime",1334
"218",2009,"NEW YORK","State Total",19541453,99,"total","violent_crime",75176
"219",2009,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",384.7
"220",2009,"NORTH CAROLINA","Metropolitan Statistical Area",6620271,0.99,"Area actually reporting","violent_crime",27801
"221",2009,"NORTH CAROLINA","Metropolitan Statistical Area",6620271,1,"Estimated total","violent_crime",28030
"222",2009,"NORTH CAROLINA","Cities outside metropolitan areas",845543,0.936,"Area actually reporting","violent_crime",5062
"223",2009,"NORTH CAROLINA","Cities outside metropolitan areas",845543,1,"Estimated total","violent_crime",5396
"224",2009,"NORTH CAROLINA","Nonmetropolitan counties",1915070,0.958,"Area actually reporting","violent_crime",4315
"225",2009,"NORTH CAROLINA","Nonmetropolitan counties",1915070,1,"Estimated total","violent_crime",4503
"226",2009,"NORTH CAROLINA","State Total",9380884,99,"total","violent_crime",37929
"227",2009,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",404.3
"228",2009,"NORTH DAKOTA","Metropolitan Statistical Area",317071,1,"Area actually reporting","violent_crime",755
"229",2009,"NORTH DAKOTA","Cities outside metropolitan areas",138126,0.939,"Area actually reporting","violent_crime",414
"230",2009,"NORTH DAKOTA","Cities outside metropolitan areas",138126,1,"Estimated total","violent_crime",441
"231",2009,"NORTH DAKOTA","Nonmetropolitan counties",191647,0.893,"Area actually reporting","violent_crime",91
"232",2009,"NORTH DAKOTA","Nonmetropolitan counties",191647,1,"Estimated total","violent_crime",102
"233",2009,"NORTH DAKOTA","State Total",646844,99,"total","violent_crime",1298
"234",2009,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",200.7
"235",2009,"OHIO","Metropolitan Statistical Area",9318858,0.935,"Area actually reporting","violent_crime",34336
"236",2009,"OHIO","Metropolitan Statistical Area",9318858,1,"Estimated total","violent_crime",35321
"237",2009,"OHIO","Cities outside metropolitan areas",922840,0.806,"Area actually reporting","violent_crime",1511
"238",2009,"OHIO","Cities outside metropolitan areas",922840,1,"Estimated total","violent_crime",1873
"239",2009,"OHIO","Nonmetropolitan counties",1300947,0.906,"Area actually reporting","violent_crime",1031
"240",2009,"OHIO","Nonmetropolitan counties",1300947,1,"Estimated total","violent_crime",1138
"241",2009,"OHIO","State Total",11542645,99,"total","violent_crime",38332
"242",2009,"OHIO","State Total",1e+05,99,"rate","violent_crime",332.1
"243",2009,"OKLAHOMA","Metropolitan Statistical Area",2358425,0.999,"Area actually reporting","violent_crime",13844
"244",2009,"OKLAHOMA","Metropolitan Statistical Area",2358425,1,"Estimated total","violent_crime",13846
"245",2009,"OKLAHOMA","Cities outside metropolitan areas",715224,0.996,"Area actually reporting","violent_crime",3406
"246",2009,"OKLAHOMA","Cities outside metropolitan areas",715224,1,"Estimated total","violent_crime",3420
"247",2009,"OKLAHOMA","Nonmetropolitan counties",613401,1,"Area actually reporting","violent_crime",1208
"248",2009,"OKLAHOMA","State Total",3687050,99,"total","violent_crime",18474
"249",2009,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",501.1
"250",2009,"OREGON","Metropolitan Statistical Area",2984822,1,"Area actually reporting","violent_crime",7792
"251",2009,"OREGON","Cities outside metropolitan areas",396094,0.967,"Area actually reporting","violent_crime",783
"252",2009,"OREGON","Cities outside metropolitan areas",396094,1,"Estimated total","violent_crime",809
"253",2009,"OREGON","Nonmetropolitan counties",444741,1,"Area actually reporting","violent_crime",1143
"254",2009,"OREGON","State Total",3825657,99,"total","violent_crime",9744
"255",2009,"OREGON","State Total",1e+05,99,"rate","violent_crime",254.7
"256",2009,"PENNSYLVANIA","Metropolitan Statistical Area",10616700,0.995,"Area actually reporting","violent_crime",43862
"257",2009,"PENNSYLVANIA","Metropolitan Statistical Area",10616700,1,"Estimated total","violent_crime",43975
"258",2009,"PENNSYLVANIA","Cities outside metropolitan areas",927270,0.963,"Area actually reporting","violent_crime",2316
"259",2009,"PENNSYLVANIA","Cities outside metropolitan areas",927270,1,"Estimated total","violent_crime",2407
"260",2009,"PENNSYLVANIA","Nonmetropolitan counties",1060797,1,"Area actually reporting","violent_crime",1583
"261",2009,"PENNSYLVANIA","State Total",12604767,99,"total","violent_crime",47965
"262",2009,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",380.5
"263",2009,"PUERTO RICO","Metropolitan Statistical Area",3118752,1,"Area actually reporting","violent_crime",8861
"264",2009,"PUERTO RICO","Cities outside metropolitan areas",848536,1,"Area actually reporting","violent_crime",1631
"265",2009,"PUERTO RICO","Total",3967288,99,"total","violent_crime",10492
"266",2009,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",264.5
"267",2009,"RHODE ISLAND","Metropolitan Statistical Area",1053209,1,"Area actually reporting","violent_crime",2647
"268",2009,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","violent_crime",13
"269",2009,"RHODE ISLAND","State Total",1053209,99,"total","violent_crime",2660
"270",2009,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",252.6
"271",2009,"SOUTH CAROLINA","Metropolitan Statistical Area",3488626,0.999,"Area actually reporting","violent_crime",22767
"272",2009,"SOUTH CAROLINA","Metropolitan Statistical Area",3488626,1,"Estimated total","violent_crime",22782
"273",2009,"SOUTH CAROLINA","Cities outside metropolitan areas",279964,0.979,"Area actually reporting","violent_crime",3079
"274",2009,"SOUTH CAROLINA","Cities outside metropolitan areas",279964,1,"Estimated total","violent_crime",3147
"275",2009,"SOUTH CAROLINA","Nonmetropolitan counties",792652,1,"Area actually reporting","violent_crime",4667
"276",2009,"SOUTH CAROLINA","State Total",4561242,99,"total","violent_crime",30596
"277",2009,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",670.8
"278",2009,"SOUTH DAKOTA","Metropolitan Statistical Area",377499,0.984,"Area actually reporting","violent_crime",895
"279",2009,"SOUTH DAKOTA","Metropolitan Statistical Area",377499,1,"Estimated total","violent_crime",899
"280",2009,"SOUTH DAKOTA","Cities outside metropolitan areas",206711,0.894,"Area actually reporting","violent_crime",403
"281",2009,"SOUTH DAKOTA","Cities outside metropolitan areas",206711,1,"Estimated total","violent_crime",451
"282",2009,"SOUTH DAKOTA","Nonmetropolitan counties",228173,0.785,"Area actually reporting","violent_crime",124
"283",2009,"SOUTH DAKOTA","Nonmetropolitan counties",228173,1,"Estimated total","violent_crime",158
"284",2009,"SOUTH DAKOTA","State Total",812383,99,"total","violent_crime",1508
"285",2009,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",185.6
"286",2009,"TENNESSEE","Metropolitan Statistical Area",4621940,1,"Area actually reporting","violent_crime",34718
"287",2009,"TENNESSEE","Cities outside metropolitan areas",610990,1,"Area actually reporting","violent_crime",3957
"288",2009,"TENNESSEE","Nonmetropolitan counties",1063324,1,"Area actually reporting","violent_crime",3366
"289",2009,"TENNESSEE","State Total",6296254,99,"total","violent_crime",42041
"290",2009,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",667.7
"291",2009,"TEXAS","Metropolitan Statistical Area",21787209,0.999,"Area actually reporting","violent_crime",111793
"292",2009,"TEXAS","Metropolitan Statistical Area",21787209,1,"Estimated total","violent_crime",111809
"293",2009,"TEXAS","Cities outside metropolitan areas",1388267,0.993,"Area actually reporting","violent_crime",6550
"294",2009,"TEXAS","Cities outside metropolitan areas",1388267,1,"Estimated total","violent_crime",6574
"295",2009,"TEXAS","Nonmetropolitan counties",1606826,1,"Area actually reporting","violent_crime",3285
"296",2009,"TEXAS","State Total",24782302,99,"total","violent_crime",121668
