"","year","state","area","population","actual_rate","report_type","crime_type","number"
"31",2012,"CALIFORNIA","Metropolitan Statistical Area",37191572,1,"Estimated total","violent_crime",157749
"32",2012,"CALIFORNIA","Cities outside metropolitan areas",277160,1,"Area actually reporting","violent_crime",1573
"33",2012,"CALIFORNIA","Nonmetropolitan counties",572698,1,"Area actually reporting","violent_crime",1622
"34",2012,"CALIFORNIA","State Total",38041430,99,"total","violent_crime",160944
"35",2012,"CALIFORNIA","State Total",1e+05,99,"rate","violent_crime",423.1
"36",2012,"COLORADO","Metropolitan Statistical Area",4492292,0.992,"Area actually reporting","violent_crime",14734
"37",2012,"COLORADO","Metropolitan Statistical Area",4492292,1,"Estimated total","violent_crime",14813
"38",2012,"COLORADO","Cities outside metropolitan areas",329576,0.914,"Area actually reporting","violent_crime",723
"39",2012,"COLORADO","Cities outside metropolitan areas",329576,1,"Estimated total","violent_crime",792
"40",2012,"COLORADO","Nonmetropolitan counties",365714,0.887,"Area actually reporting","violent_crime",370
"41",2012,"COLORADO","Nonmetropolitan counties",365714,1,"Estimated total","violent_crime",418
"42",2012,"COLORADO","State Total",5187582,99,"total","violent_crime",16023
"43",2012,"COLORADO","State Total",1e+05,99,"rate","violent_crime",308.9
"44",2012,"CONNECTICUT","Metropolitan Statistical Area",2933569,1,"Area actually reporting","violent_crime",9680
"45",2012,"CONNECTICUT","Cities outside metropolitan areas",118014,1,"Area actually reporting","violent_crime",124
"46",2012,"CONNECTICUT","Nonmetropolitan counties",538764,1,"Area actually reporting","violent_crime",356
"47",2012,"CONNECTICUT","State Total",3590347,99,"total","violent_crime",10160
"48",2012,"CONNECTICUT","State Total",1e+05,99,"rate","violent_crime",283
"49",2012,"DELAWARE","Metropolitan Statistical Area",917092,1,"Area actually reporting","violent_crime",5020
"50",2012,"DELAWARE","State Total",917092,99,"total","violent_crime",5020
"51",2012,"DELAWARE","State Total",1e+05,99,"rate","violent_crime",547.4
"52",2012,"DISTRICT OF COLUMBIA","Metropolitan Statistical Area",632323,1,"Area actually reporting","violent_crime",7864
"53",2012,"DISTRICT OF COLUMBIA","Total",632323,99,"total","violent_crime",7864
"54",2012,"DISTRICT OF COLUMBIA","Total",1e+05,99,"rate","violent_crime",1243.7
"55",2012,"FLORIDA","Metropolitan Statistical Area",18601449,0.999,"Area actually reporting","violent_crime",90584
"56",2012,"FLORIDA","Metropolitan Statistical Area",18601449,1,"Estimated total","violent_crime",90694
"57",2012,"FLORIDA","Cities outside metropolitan areas",146081,0.985,"Area actually reporting","violent_crime",1066
"58",2012,"FLORIDA","Cities outside metropolitan areas",146081,1,"Estimated total","violent_crime",1082
"59",2012,"FLORIDA","Nonmetropolitan counties",570038,1,"Area actually reporting","violent_crime",2311
"60",2012,"FLORIDA","State Total",19317568,99,"total","violent_crime",94087
"61",2012,"FLORIDA","State Total",1e+05,99,"rate","violent_crime",487.1
"62",2012,"GEORGIA","Metropolitan Statistical Area",8122687,0.995,"Area actually reporting","violent_crime",31515
"63",2012,"GEORGIA","Metropolitan Statistical Area",8122687,1,"Estimated total","violent_crime",31675
"64",2012,"GEORGIA","Cities outside metropolitan areas",663946,0.926,"Area actually reporting","violent_crime",3180
"65",2012,"GEORGIA","Cities outside metropolitan areas",663946,1,"Estimated total","violent_crime",3434
"66",2012,"GEORGIA","Nonmetropolitan counties",1133312,0.962,"Area actually reporting","violent_crime",2388
"67",2012,"GEORGIA","Nonmetropolitan counties",1133312,1,"Estimated total","violent_crime",2482
"68",2012,"GEORGIA","State Total",9919945,99,"total","violent_crime",37591
"69",2012,"GEORGIA","State Total",1e+05,99,"rate","violent_crime",378.9
"70",2012,"HAWAII","Metropolitan Statistical Area",1134635,1,"Area actually reporting","violent_crime",2675
"71",2012,"HAWAII","Nonmetropolitan counties",257678,1,"Area actually reporting","violent_crime",655
"72",2012,"HAWAII","State Total",1392313,99,"total","violent_crime",3330
"73",2012,"HAWAII","State Total",1e+05,99,"rate","violent_crime",239.2
"74",2012,"IDAHO","Metropolitan Statistical Area",1046821,0.999,"Area actually reporting","violent_crime",2241
"75",2012,"IDAHO","Metropolitan Statistical Area",1046821,1,"Estimated total","violent_crime",2242
"76",2012,"IDAHO","Cities outside metropolitan areas",249143,1,"Area actually reporting","violent_crime",679
"77",2012,"IDAHO","Nonmetropolitan counties",299764,1,"Area actually reporting","violent_crime",397
"78",2012,"IDAHO","State Total",1595728,99,"total","violent_crime",3318
"79",2012,"IDAHO","State Total",1e+05,99,"rate","violent_crime",207.9
"80",2012,"ILLINOIS","Metropolitan Statistical Area",11351574,0.967,"Area actually reporting","violent_crime",49174
"81",2012,"ILLINOIS","Metropolitan Statistical Area",11351574,1,"Estimated total","violent_crime",49982
"82",2012,"ILLINOIS","Cities outside metropolitan areas",833251,0.878,"Area actually reporting","violent_crime",2323
"83",2012,"ILLINOIS","Cities outside metropolitan areas",833251,1,"Estimated total","violent_crime",2644
"84",2012,"ILLINOIS","Nonmetropolitan counties",690430,0.943,"Area actually reporting","violent_crime",733
"85",2012,"ILLINOIS","Nonmetropolitan counties",690430,1,"Estimated total","violent_crime",777
"86",2012,"ILLINOIS","State Total",12875255,99,"total","violent_crime",53403
"87",2012,"ILLINOIS","State Total",1e+05,99,"rate","violent_crime",414.8
"88",2012,"INDIANA","Metropolitan Statistical Area",5054644,0.895,"Area actually reporting","violent_crime",19898
"89",2012,"INDIANA","Metropolitan Statistical Area",5054644,1,"Estimated total","violent_crime",20537
"90",2012,"INDIANA","Cities outside metropolitan areas",524374,0.862,"Area actually reporting","violent_crime",1015
"91",2012,"INDIANA","Cities outside metropolitan areas",524374,1,"Estimated total","violent_crime",1177
"92",2012,"INDIANA","Nonmetropolitan counties",958316,0.786,"Area actually reporting","violent_crime",699
"93",2012,"INDIANA","Nonmetropolitan counties",958316,1,"Estimated total","violent_crime",888
"94",2012,"INDIANA","State Total",6537334,99,"total","violent_crime",22602
"95",2012,"INDIANA","State Total",1e+05,99,"rate","violent_crime",345.7
"96",2012,"IOWA","Metropolitan Statistical Area",1773013,0.984,"Area actually reporting","violent_crime",5356
"97",2012,"IOWA","Metropolitan Statistical Area",1773013,1,"Estimated total","violent_crime",5394
"98",2012,"IOWA","Cities outside metropolitan areas",604442,0.897,"Area actually reporting","violent_crime",1799
"99",2012,"IOWA","Cities outside metropolitan areas",604442,1,"Estimated total","violent_crime",2005
"100",2012,"IOWA","Nonmetropolitan counties",696731,0.86,"Area actually reporting","violent_crime",613
"101",2012,"IOWA","Nonmetropolitan counties",696731,1,"Estimated total","violent_crime",713
"102",2012,"IOWA","State Total",3074186,99,"total","violent_crime",8112
"103",2012,"IOWA","State Total",1e+05,99,"rate","violent_crime",263.9
"104",2012,"KANSAS","Metropolitan Statistical Area",1923596,0.992,"Area actually reporting","violent_crime",7207
"105",2012,"KANSAS","Metropolitan Statistical Area",1923596,1,"Estimated total","violent_crime",7239
"106",2012,"KANSAS","Cities outside metropolitan areas",620655,0.961,"Area actually reporting","violent_crime",2233
"107",2012,"KANSAS","Cities outside metropolitan areas",620655,1,"Estimated total","violent_crime",2323
"108",2012,"KANSAS","Nonmetropolitan counties",341654,0.976,"Area actually reporting","violent_crime",654
"109",2012,"KANSAS","Nonmetropolitan counties",341654,1,"Estimated total","violent_crime",670
"110",2012,"KANSAS","State Total",2885905,99,"total","violent_crime",10232
"111",2012,"KANSAS","State Total",1e+05,99,"rate","violent_crime",354.6
"112",2012,"KENTUCKY","Metropolitan Statistical Area",2530495,0.996,"Area actually reporting","violent_crime",7289
"113",2012,"KENTUCKY","Metropolitan Statistical Area",2530495,1,"Estimated total","violent_crime",7313
"114",2012,"KENTUCKY","Cities outside metropolitan areas",530844,0.957,"Area actually reporting","violent_crime",936
"115",2012,"KENTUCKY","Cities outside metropolitan areas",530844,1,"Estimated total","violent_crime",979
"116",2012,"KENTUCKY","Nonmetropolitan counties",1319076,0.974,"Area actually reporting","violent_crime",1422
"117",2012,"KENTUCKY","Nonmetropolitan counties",1319076,1,"Estimated total","violent_crime",1460
"118",2012,"KENTUCKY","State Total",4380415,99,"total","violent_crime",9752
"119",2012,"KENTUCKY","State Total",1e+05,99,"rate","violent_crime",222.6
"120",2012,"LOUISIANA","Metropolitan Statistical Area",3823577,0.966,"Area actually reporting","violent_crime",18739
"121",2012,"LOUISIANA","Metropolitan Statistical Area",3823577,1,"Estimated total","violent_crime",19200
"122",2012,"LOUISIANA","Cities outside metropolitan areas",279709,0.774,"Area actually reporting","violent_crime",1744
"123",2012,"LOUISIANA","Cities outside metropolitan areas",279709,1,"Estimated total","violent_crime",2254
"124",2012,"LOUISIANA","Nonmetropolitan counties",498607,0.885,"Area actually reporting","violent_crime",1250
"125",2012,"LOUISIANA","Nonmetropolitan counties",498607,1,"Estimated total","violent_crime",1414
"126",2012,"LOUISIANA","State Total",4601893,99,"total","violent_crime",22868
"127",2012,"LOUISIANA","State Total",1e+05,99,"rate","violent_crime",496.9
"128",2012,"MAINE","Metropolitan Statistical Area",777579,1,"Area actually reporting","violent_crime",982
"129",2012,"MAINE","Cities outside metropolitan areas",272036,1,"Area actually reporting","violent_crime",402
"130",2012,"MAINE","Nonmetropolitan counties",279577,1,"Area actually reporting","violent_crime",247
"131",2012,"MAINE","State Total",1329192,99,"total","violent_crime",1631
"132",2012,"MAINE","State Total",1e+05,99,"rate","violent_crime",122.7
"133",2012,"MARYLAND","Metropolitan Statistical Area",5729173,1,"Area actually reporting","violent_crime",27531
"134",2012,"MARYLAND","Cities outside metropolitan areas",52943,1,"Area actually reporting","violent_crime",321
"135",2012,"MARYLAND","Nonmetropolitan counties",102447,1,"Area actually reporting","violent_crime",203
"136",2012,"MARYLAND","State Total",5884563,99,"total","violent_crime",28055
"137",2012,"MARYLAND","State Total",1e+05,99,"rate","violent_crime",476.8
"138",2012,"MASSACHUSETTS","Metropolitan Statistical Area",6546761,0.98,"Area actually reporting","violent_crime",26233
"139",2012,"MASSACHUSETTS","Metropolitan Statistical Area",6546761,1,"Estimated total","violent_crime",26648
"140",2012,"MASSACHUSETTS","Cities outside metropolitan areas",91869,0.872,"Area actually reporting","violent_crime",245
"141",2012,"MASSACHUSETTS","Cities outside metropolitan areas",91869,1,"Estimated total","violent_crime",281
"142",2012,"MASSACHUSETTS","Nonmetropolitan counties",7514,1,"Area actually reporting","violent_crime",24
"143",2012,"MASSACHUSETTS","State Total",6646144,99,"total","violent_crime",26953
"144",2012,"MASSACHUSETTS","State Total",1e+05,99,"rate","violent_crime",405.5
"145",2012,"MICHIGAN","Metropolitan Statistical Area",8069120,0.987,"Area actually reporting","violent_crime",40674
"146",2012,"MICHIGAN","Metropolitan Statistical Area",8069120,1,"Estimated total","violent_crime",40963
"147",2012,"MICHIGAN","Cities outside metropolitan areas",609654,0.87,"Area actually reporting","violent_crime",1381
"148",2012,"MICHIGAN","Cities outside metropolitan areas",609654,1,"Estimated total","violent_crime",1587
"149",2012,"MICHIGAN","Nonmetropolitan counties",1204586,0.898,"Area actually reporting","violent_crime",2131
"150",2012,"MICHIGAN","Nonmetropolitan counties",1204586,1,"Estimated total","violent_crime",2372
"151",2012,"MICHIGAN","State Total",9883360,99,"total","violent_crime",44922
"152",2012,"MICHIGAN","State Total",1e+05,99,"rate","violent_crime",454.5
"153",2012,"MINNESOTA","Metropolitan Statistical Area",4129414,1,"Area actually reporting","violent_crime",NA
"154",2012,"MINNESOTA","Cities outside metropolitan areas",491959,1,"Area actually reporting","violent_crime",NA
"155",2012,"MINNESOTA","Nonmetropolitan counties",757766,1,"Area actually reporting","violent_crime",NA
"156",2012,"MINNESOTA","State Total",5379139,99,"total","violent_crime",12419
"157",2012,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",230.9
"158",2012,"MISSISSIPPI","Metropolitan Statistical Area",1346110,0.873,"Area actually reporting","violent_crime",3582
"159",2012,"MISSISSIPPI","Metropolitan Statistical Area",1346110,1,"Estimated total","violent_crime",3803
"160",2012,"MISSISSIPPI","Cities outside metropolitan areas",589064,0.775,"Area actually reporting","violent_crime",1753
"161",2012,"MISSISSIPPI","Cities outside metropolitan areas",589064,1,"Estimated total","violent_crime",2261
"162",2012,"MISSISSIPPI","Nonmetropolitan counties",1049752,0.541,"Area actually reporting","violent_crime",932
"163",2012,"MISSISSIPPI","Nonmetropolitan counties",1049752,1,"Estimated total","violent_crime",1722
"164",2012,"MISSISSIPPI","State Total",2984926,99,"total","violent_crime",7786
"165",2012,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",260.8
"166",2012,"MISSOURI","Metropolitan Statistical Area",4459490,0.999,"Area actually reporting","violent_crime",22444
"167",2012,"MISSOURI","Metropolitan Statistical Area",4459490,1,"Estimated total","violent_crime",22415
"168",2012,"MISSOURI","Cities outside metropolitan areas",663032,0.998,"Area actually reporting","violent_crime",2799
"169",2012,"MISSOURI","Cities outside metropolitan areas",663032,1,"Estimated total","violent_crime",2805
"170",2012,"MISSOURI","Nonmetropolitan counties",899466,1,"Area actually reporting","violent_crime",1935
"171",2012,"MISSOURI","State Total",6021988,99,"total","violent_crime",27155
"172",2012,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",450.9
"173",2012,"MONTANA","Metropolitan Statistical Area",355392,1,"Area actually reporting","violent_crime",971
"174",2012,"MONTANA","Cities outside metropolitan areas",203868,0.975,"Area actually reporting","violent_crime",894
"175",2012,"MONTANA","Cities outside metropolitan areas",203868,1,"Estimated total","violent_crime",917
"176",2012,"MONTANA","Nonmetropolitan counties",445881,0.988,"Area actually reporting","violent_crime",838
"177",2012,"MONTANA","Nonmetropolitan counties",445881,1,"Estimated total","violent_crime",848
"178",2012,"MONTANA","State Total",1005141,99,"total","violent_crime",2736
"179",2012,"MONTANA","State Total",1e+05,99,"rate","violent_crime",272.2
"180",2012,"NEBRASKA","Metropolitan Statistical Area",1177981,0.979,"Area actually reporting","violent_crime",4028
"181",2012,"NEBRASKA","Metropolitan Statistical Area",1177981,1,"Estimated total","violent_crime",4044
"182",2012,"NEBRASKA","Cities outside metropolitan areas",343307,0.889,"Area actually reporting","violent_crime",532
"183",2012,"NEBRASKA","Cities outside metropolitan areas",343307,1,"Estimated total","violent_crime",599
"184",2012,"NEBRASKA","Nonmetropolitan counties",334237,0.814,"Area actually reporting","violent_crime",139
"185",2012,"NEBRASKA","Nonmetropolitan counties",334237,1,"Estimated total","violent_crime",171
"186",2012,"NEBRASKA","State Total",1855525,99,"total","violent_crime",4814
"187",2012,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",259.4
"188",2012,"NEVADA","Metropolitan Statistical Area",2487122,1,"Area actually reporting","violent_crime",15754
"189",2012,"NEVADA","Cities outside metropolitan areas",46956,1,"Area actually reporting","violent_crime",305
"190",2012,"NEVADA","Nonmetropolitan counties",224853,1,"Area actually reporting","violent_crime",704
"191",2012,"NEVADA","State Total",2758931,99,"total","violent_crime",16763
"192",2012,"NEVADA","State Total",1e+05,99,"rate","violent_crime",607.6
"193",2012,"NEW HAMPSHIRE","Metropolitan Statistical Area",823334,0.946,"Area actually reporting","violent_crime",1571
"194",2012,"NEW HAMPSHIRE","Metropolitan Statistical Area",823334,1,"Estimated total","violent_crime",1610
"195",2012,"NEW HAMPSHIRE","Cities outside metropolitan areas",444509,0.876,"Area actually reporting","violent_crime",675
"196",2012,"NEW HAMPSHIRE","Cities outside metropolitan areas",444509,1,"Estimated total","violent_crime",770
"197",2012,"NEW HAMPSHIRE","Nonmetropolitan counties",52875,0.044,"Area actually reporting","violent_crime",20
"198",2012,"NEW HAMPSHIRE","Nonmetropolitan counties",52875,1,"Estimated total","violent_crime",101
"199",2012,"NEW HAMPSHIRE","State Total",1320718,99,"total","violent_crime",2481
"200",2012,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",187.9
"201",2012,"NEW JERSEY","Metropolitan Statistical Area",8864590,0.999,"Area actually reporting","violent_crime",25707
"202",2012,"NEW JERSEY","Metropolitan Statistical Area",8864590,1,"Estimated total","violent_crime",25727
"203",2012,"NEW JERSEY","State Total",8864590,99,"total","violent_crime",25727
"204",2012,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",290.2
"205",2012,"NEW MEXICO","Metropolitan Statistical Area",1388294,0.993,"Area actually reporting","violent_crime",7858
"206",2012,"NEW MEXICO","Metropolitan Statistical Area",1388294,1,"Estimated total","violent_crime",7906
"207",2012,"NEW MEXICO","Cities outside metropolitan areas",397656,0.99,"Area actually reporting","violent_crime",2941
"208",2012,"NEW MEXICO","Cities outside metropolitan areas",397656,1,"Estimated total","violent_crime",2970
"209",2012,"NEW MEXICO","Nonmetropolitan counties",299588,0.84,"Area actually reporting","violent_crime",659
"210",2012,"NEW MEXICO","Nonmetropolitan counties",299588,1,"Estimated total","violent_crime",784
"211",2012,"NEW MEXICO","State Total",2085538,99,"total","violent_crime",11660
"212",2012,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",559.1
"213",2012,"NEW YORK","Metropolitan Statistical Area",18146686,0.992,"Area actually reporting","violent_crime",77229
"214",2012,"NEW YORK","Metropolitan Statistical Area",18146686,1,"Estimated total","violent_crime",77445
"215",2012,"NEW YORK","Cities outside metropolitan areas",528831,0.975,"Area actually reporting","violent_crime",1194
"216",2012,"NEW YORK","Cities outside metropolitan areas",528831,1,"Estimated total","violent_crime",1224
"217",2012,"NEW YORK","Nonmetropolitan counties",894744,1,"Area actually reporting","violent_crime",941
"218",2012,"NEW YORK","State Total",19570261,99,"total","violent_crime",79610
"219",2012,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",406.8
"220",2012,"NORTH CAROLINA","Metropolitan Statistical Area",7523905,0.992,"Area actually reporting","violent_crime",26943
"221",2012,"NORTH CAROLINA","Metropolitan Statistical Area",7523905,1,"Estimated total","violent_crime",27088
"222",2012,"NORTH CAROLINA","Cities outside metropolitan areas",642467,0.918,"Area actually reporting","violent_crime",3642
"223",2012,"NORTH CAROLINA","Cities outside metropolitan areas",642467,1,"Estimated total","violent_crime",3966
"224",2012,"NORTH CAROLINA","Nonmetropolitan counties",1585701,0.977,"Area actually reporting","violent_crime",3330
"225",2012,"NORTH CAROLINA","Nonmetropolitan counties",1585701,1,"Estimated total","violent_crime",3410
"226",2012,"NORTH CAROLINA","State Total",9752073,99,"total","violent_crime",34464
"227",2012,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",353.4
"228",2012,"NORTH DAKOTA","Metropolitan Statistical Area",343667,1,"Area actually reporting","violent_crime",1063
"229",2012,"NORTH DAKOTA","Cities outside metropolitan areas",161463,0.941,"Area actually reporting","violent_crime",452
"230",2012,"NORTH DAKOTA","Cities outside metropolitan areas",161463,1,"Estimated total","violent_crime",480
"231",2012,"NORTH DAKOTA","Nonmetropolitan counties",194498,0.994,"Area actually reporting","violent_crime",168
"232",2012,"NORTH DAKOTA","Nonmetropolitan counties",194498,1,"Estimated total","violent_crime",169
"233",2012,"NORTH DAKOTA","State Total",699628,99,"total","violent_crime",1712
"234",2012,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",244.7
"235",2012,"OHIO","Metropolitan Statistical Area",9153765,0.934,"Area actually reporting","violent_crime",30974
"236",2012,"OHIO","Metropolitan Statistical Area",9153765,1,"Estimated total","violent_crime",31824
"237",2012,"OHIO","Cities outside metropolitan areas",1039632,0.8,"Area actually reporting","violent_crime",1302
"238",2012,"OHIO","Cities outside metropolitan areas",1039632,1,"Estimated total","violent_crime",1627
"239",2012,"OHIO","Nonmetropolitan counties",1350828,0.976,"Area actually reporting","violent_crime",1116
"240",2012,"OHIO","Nonmetropolitan counties",1350828,1,"Estimated total","violent_crime",1144
"241",2012,"OHIO","State Total",11544225,99,"total","violent_crime",34595
"242",2012,"OHIO","State Total",1e+05,99,"rate","violent_crime",299.7
"243",2012,"OKLAHOMA","Metropolitan Statistical Area",2465038,1,"Area actually reporting","violent_crime",13374
"244",2012,"OKLAHOMA","Cities outside metropolitan areas",722935,0.999,"Area actually reporting","violent_crime",3541
"245",2012,"OKLAHOMA","Cities outside metropolitan areas",722935,1,"Estimated total","violent_crime",3544
"246",2012,"OKLAHOMA","Nonmetropolitan counties",626847,1,"Area actually reporting","violent_crime",984
"247",2012,"OKLAHOMA","State Total",3814820,99,"total","violent_crime",17902
"248",2012,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",469.3
"249",2012,"OREGON","Metropolitan Statistical Area",3241382,0.999,"Area actually reporting","violent_crime",8356
"250",2012,"OREGON","Metropolitan Statistical Area",3241382,1,"Estimated total","violent_crime",8363
"251",2012,"OREGON","Cities outside metropolitan areas",306270,0.892,"Area actually reporting","violent_crime",837
"252",2012,"OREGON","Cities outside metropolitan areas",306270,1,"Estimated total","violent_crime",938
"253",2012,"OREGON","Nonmetropolitan counties",351701,0.984,"Area actually reporting","violent_crime",346
"254",2012,"OREGON","Nonmetropolitan counties",351701,1,"Estimated total","violent_crime",352
"255",2012,"OREGON","State Total",3899353,99,"total","violent_crime",9653
"256",2012,"OREGON","State Total",1e+05,99,"rate","violent_crime",247.6
"257",2012,"PENNSYLVANIA","Metropolitan Statistical Area",11253278,0.994,"Area actually reporting","violent_crime",41344
"258",2012,"PENNSYLVANIA","Metropolitan Statistical Area",11253278,1,"Estimated total","violent_crime",41463
"259",2012,"PENNSYLVANIA","Cities outside metropolitan areas",684242,0.972,"Area actually reporting","violent_crime",1835
"260",2012,"PENNSYLVANIA","Cities outside metropolitan areas",684242,1,"Estimated total","violent_crime",1888
"261",2012,"PENNSYLVANIA","Nonmetropolitan counties",826016,1,"Area actually reporting","violent_crime",1152
"262",2012,"PENNSYLVANIA","State Total",12763536,99,"total","violent_crime",44503
"263",2012,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",348.7
"264",2012,"PUERTO RICO","Metropolitan Statistical Area",3509567,1,"Area actually reporting","violent_crime",9713
"265",2012,"PUERTO RICO","Cities outside metropolitan areas",157517,1,"Area actually reporting","violent_crime",328
"266",2012,"PUERTO RICO","Total",3667084,99,"total","violent_crime",10041
"267",2012,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",273.8
"268",2012,"RHODE ISLAND","Metropolitan Statistical Area",1050292,1,"Area actually reporting","violent_crime",2628
"269",2012,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","violent_crime",23
"270",2012,"RHODE ISLAND","State Total",1050292,99,"total","violent_crime",2651
"271",2012,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",252.4
"272",2012,"SOUTH CAROLINA","Metropolitan Statistical Area",3956484,0.998,"Area actually reporting","violent_crime",21468
"273",2012,"SOUTH CAROLINA","Metropolitan Statistical Area",3956484,1,"Estimated total","violent_crime",21497
"274",2012,"SOUTH CAROLINA","Cities outside metropolitan areas",211649,0.98,"Area actually reporting","violent_crime",2193
"275",2012,"SOUTH CAROLINA","Cities outside metropolitan areas",211649,1,"Estimated total","violent_crime",2238
"276",2012,"SOUTH CAROLINA","Nonmetropolitan counties",555590,1,"Area actually reporting","violent_crime",2662
"277",2012,"SOUTH CAROLINA","State Total",4723723,99,"total","violent_crime",26397
"278",2012,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",558.8
"279",2012,"SOUTH DAKOTA","Metropolitan Statistical Area",388098,0.993,"Area actually reporting","violent_crime",1248
"280",2012,"SOUTH DAKOTA","Metropolitan Statistical Area",388098,1,"Estimated total","violent_crime",1252
"281",2012,"SOUTH DAKOTA","Cities outside metropolitan areas",219788,0.777,"Area actually reporting","violent_crime",1179
"282",2012,"SOUTH DAKOTA","Cities outside metropolitan areas",219788,1,"Estimated total","violent_crime",1238
"283",2012,"SOUTH DAKOTA","Nonmetropolitan counties",225468,0.777,"Area actually reporting","violent_crime",149
"284",2012,"SOUTH DAKOTA","Nonmetropolitan counties",225468,1,"Estimated total","violent_crime",192
"285",2012,"SOUTH DAKOTA","State Total",833354,99,"total","violent_crime",2682
"286",2012,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",321.8
"287",2012,"TENNESSEE","Metropolitan Statistical Area",4953032,1,"Area actually reporting","violent_crime",35306
"288",2012,"TENNESSEE","Cities outside metropolitan areas",516983,1,"Area actually reporting","violent_crime",3261
"289",2012,"TENNESSEE","Nonmetropolitan counties",986228,1,"Area actually reporting","violent_crime",2983
"290",2012,"TENNESSEE","State Total",6456243,99,"total","violent_crime",41550
"291",2012,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",643.6
"292",2012,"TEXAS","Metropolitan Statistical Area",22993976,0.999,"Area actually reporting","violent_crime",97603
"293",2012,"TEXAS","Metropolitan Statistical Area",22993976,1,"Estimated total","violent_crime",97633
"294",2012,"TEXAS","Cities outside metropolitan areas",1427466,0.99,"Area actually reporting","violent_crime",5747
"295",2012,"TEXAS","Cities outside metropolitan areas",1427466,1,"Estimated total","violent_crime",5796
