"","year","state","area","population","actual_rate","report_type","crime_type","number"
"31",1997,"CALIFORNIA","Metropolitan Statistical Area",31183105,1,"Estimated totals","violent_crime",251356
"32",1997,"CALIFORNIA","Cities outside metropolitan areas",451004,0.994,"Area actually reporting","violent_crime",3221
"33",1997,"CALIFORNIA","Cities outside metropolitan areas",451004,1,"Estimated totals","violent_crime",3240
"34",1997,"CALIFORNIA","Rural",633891,1,"Area actually reporting","violent_crime",2986
"35",1997,"CALIFORNIA","State Total",32268000,99,"total","violent_crime",257582
"36",1997,"CALIFORNIA","State Total",1e+05,99,"rate","violent_crime",798.3
"37",1997,"COLORADO","Metropolitan Statistical Area",3277588,0.935,"Area actually reporting","violent_crime",12187
"38",1997,"COLORADO","Metropolitan Statistical Area",3277588,1,"Estimated totals","violent_crime",12931
"39",1997,"COLORADO","Cities outside metropolitan areas",286586,0.947,"Area actually reporting","violent_crime",702
"40",1997,"COLORADO","Cities outside metropolitan areas",286586,1,"Estimated totals","violent_crime",741
"41",1997,"COLORADO","Rural",328826,0.947,"Area actually reporting","violent_crime",442
"42",1997,"COLORADO","Rural",328826,1,"Estimated totals","violent_crime",467
"43",1997,"COLORADO","State Total",3893000,99,"total","violent_crime",14139
"44",1997,"COLORADO","State Total",1e+05,99,"rate","violent_crime",363.2
"45",1997,"CONNECTICUT","Metropolitan Statistical Area",3018462,1,"Area actually reporting","violent_crime",12156
"46",1997,"CONNECTICUT","Cities outside metropolitan areas",66885,1,"Area actually reporting","violent_crime",192
"47",1997,"CONNECTICUT","Rural",184653,1,"Area actually reporting","violent_crime",433
"48",1997,"CONNECTICUT","State Total",3270000,99,"total","violent_crime",12781
"49",1997,"CONNECTICUT","State Total",1e+05,99,"rate","violent_crime",390.9
"50",1997,"DELAWARE","Metropolitan Statistical Area",607013,0.85,"Area actually reporting","violent_crime",3301
"51",1997,"DELAWARE","Metropolitan Statistical Area",607013,1,"Estimated totals","violent_crime",3883
"52",1997,"DELAWARE","Cities outside metropolitan areas",31058,1,"Area actually reporting","violent_crime",277
"53",1997,"DELAWARE","Rural",93929,1,"Area actually reporting","violent_crime",802
"54",1997,"DELAWARE","State Total",732000,99,"total","violent_crime",4962
"55",1997,"DELAWARE","State Total",1e+05,99,"rate","violent_crime",677.9
"56",1997,"DISTRICT OF COLUMBIA","Metropolitan Statistical Area",529000,1,"Area actually reporting","violent_crime",10708
"57",1997,"DISTRICT OF COLUMBIA","State Total",529000,99,"total","violent_crime",10708
"58",1997,"DISTRICT OF COLUMBIA","State Total",1e+05,99,"rate","violent_crime",2024.2
"59",1997,"FLORIDA","Metropolitan Statistical Area",13624388,0.998,"Area actually reporting","violent_crime",142357
"60",1997,"FLORIDA","Metropolitan Statistical Area",13624388,1,"Estimated totals","violent_crime",142603
"61",1997,"FLORIDA","Cities outside metropolitan areas",233259,0.994,"Area actually reporting","violent_crime",2482
"62",1997,"FLORIDA","Cities outside metropolitan areas",233259,1,"Estimated totals","violent_crime",2498
"63",1997,"FLORIDA","Rural",796353,1,"Area actually reporting","violent_crime",4895
"64",1997,"FLORIDA","State Total",14654000,99,"total","violent_crime",149996
"65",1997,"FLORIDA","State Total",1e+05,99,"rate","violent_crime",1023.6
"66",1997,"GEORGIA","Metropolitan Statistical Area",5101463,0.987,"Area actually reporting","violent_crime",33753
"67",1997,"GEORGIA","Metropolitan Statistical Area",5101463,1,"Estimated totals","violent_crime",34093
"68",1997,"GEORGIA","Cities outside metropolitan areas",910969,0.934,"Area actually reporting","violent_crime",6311
"69",1997,"GEORGIA","Cities outside metropolitan areas",910969,1,"Estimated totals","violent_crime",6759
"70",1997,"GEORGIA","Rural",1473568,0.932,"Area actually reporting","violent_crime",4245
"71",1997,"GEORGIA","Rural",1473568,1,"Estimated totals","violent_crime",4556
"72",1997,"GEORGIA","State Total",7486000,99,"total","violent_crime",45408
"73",1997,"GEORGIA","State Total",1e+05,99,"rate","violent_crime",606.6
"74",1997,"HAWAII","Metropolitan Statistical Area",880272,1,"Area actually reporting","violent_crime",2636
"75",1997,"HAWAII","Rural",306728,1,"Area actually reporting","violent_crime",663
"76",1997,"HAWAII","State Total",1187000,99,"total","violent_crime",3299
"77",1997,"HAWAII","State Total",1e+05,99,"rate","violent_crime",277.9
"78",1997,"IDAHO","Metropolitan Statistical Area",447261,1,"Area actually reporting","violent_crime",1266
"79",1997,"IDAHO","Cities outside metropolitan areas",359763,0.993,"Area actually reporting","violent_crime",1130
"80",1997,"IDAHO","Cities outside metropolitan areas",359763,1,"Estimated totals","violent_crime",1138
"81",1997,"IDAHO","Rural",402976,0.989,"Area actually reporting","violent_crime",695
"82",1997,"IDAHO","Rural",402976,1,"Estimated totals","violent_crime",703
"83",1997,"IDAHO","State Total",1210000,99,"total","violent_crime",3107
"84",1997,"IDAHO","State Total",1e+05,99,"rate","violent_crime",256.8
"85",1997,"ILLINOIS","State Total",11896000,99,"total","violent_crime",102476
"86",1997,"ILLINOIS","State Total",1e+05,99,"rate","violent_crime",861.4
"87",1997,"INDIANA","Metropolitan Statistical Area",4204851,0.809,"Area actually reporting","violent_crime",23632
"88",1997,"INDIANA","Metropolitan Statistical Area",4204851,1,"Estimated totals","violent_crime",25551
"89",1997,"INDIANA","Cities outside metropolitan areas",599742,0.675,"Area actually reporting","violent_crime",1495
"90",1997,"INDIANA","Cities outside metropolitan areas",599742,1,"Estimated totals","violent_crime",2216
"91",1997,"INDIANA","Rural",1059407,0.464,"Area actually reporting","violent_crime",1120
"92",1997,"INDIANA","Rural",1059407,1,"Estimated totals","violent_crime",2412
"93",1997,"INDIANA","State Total",5864000,99,"total","violent_crime",30179
"94",1997,"INDIANA","State Total",1e+05,99,"rate","violent_crime",514.6
"95",1997,"IOWA","Metropolitan Statistical Area",1255805,0.958,"Area actually reporting","violent_crime",6089
"96",1997,"IOWA","Metropolitan Statistical Area",1255805,1,"Estimated totals","violent_crime",6213
"97",1997,"IOWA","Cities outside metropolitan areas",710580,0.86,"Area actually reporting","violent_crime",1798
"98",1997,"IOWA","Cities outside metropolitan areas",710580,1,"Estimated totals","violent_crime",2091
"99",1997,"IOWA","Rural",885615,0.888,"Area actually reporting","violent_crime",476
"100",1997,"IOWA","Rural",885615,1,"Estimated totals","violent_crime",537
"101",1997,"IOWA","State Total",2852000,99,"total","violent_crime",8841
"102",1997,"IOWA","State Total",1e+05,99,"rate","violent_crime",310
"103",1997,"KANSAS","State Total",2595000,99,"total","violent_crime",10619
"104",1997,"KANSAS","State Total",1e+05,99,"rate","violent_crime",409.2
"105",1997,"KENTUCKY","State Total",3908000,99,"total","violent_crime",12386
"106",1997,"KENTUCKY","State Total",1e+05,99,"rate","violent_crime",316.9
"107",1997,"LOUISIANA","Metropolitan Statistical Area",3268277,0.949,"Area actually reporting","violent_crime",28739
"108",1997,"LOUISIANA","Metropolitan Statistical Area",3268277,1,"Estimated totals","violent_crime",29773
"109",1997,"LOUISIANA","Cities outside metropolitan areas",399576,0.757,"Area actually reporting","violent_crime",3143
"110",1997,"LOUISIANA","Cities outside metropolitan areas",399576,1,"Estimated totals","violent_crime",4151
"111",1997,"LOUISIANA","Rural",684147,0.908,"Area actually reporting","violent_crime",3017
"112",1997,"LOUISIANA","Rural",684147,1,"Estimated totals","violent_crime",3324
"113",1997,"LOUISIANA","State Total",4352000,99,"total","violent_crime",37248
"114",1997,"LOUISIANA","State Total",1e+05,99,"rate","violent_crime",855.9
"115",1997,"MAINE","Metropolitan Statistical Area",459960,1,"Area actually reporting","violent_crime",806
"116",1997,"MAINE","Cities outside metropolitan areas",429653,0.996,"Area actually reporting","violent_crime",514
"117",1997,"MAINE","Cities outside metropolitan areas",429653,1,"Estimated totals","violent_crime",515
"118",1997,"MAINE","Rural",352387,1,"Area actually reporting","violent_crime",179
"119",1997,"MAINE","State Total",1242000,99,"total","violent_crime",1500
"120",1997,"MAINE","State Total",1e+05,99,"rate","violent_crime",120.8
"121",1997,"MARYLAND","Metropolitan Statistical Area",4726951,0.999,"Area actually reporting","violent_crime",41116
"122",1997,"MARYLAND","Metropolitan Statistical Area",4726951,1,"Estimated totals","violent_crime",41131
"123",1997,"MARYLAND","Cities outside metropolitan areas",99053,1,"Area actually reporting","violent_crime",1054
"124",1997,"MARYLAND","Rural",267996,1,"Area actually reporting","violent_crime",942
"125",1997,"MARYLAND","State Total",5094000,99,"total","violent_crime",43127
"126",1997,"MARYLAND","State Total",1e+05,99,"rate","violent_crime",846.6
"127",1997,"MASSACHUSETTS","Metropolitan Statistical Area",5819938,0.95,"Area actually reporting","violent_crime",36301
"128",1997,"MASSACHUSETTS","Metropolitan Statistical Area",5819938,1,"Estimated totals","violent_crime",37477
"129",1997,"MASSACHUSETTS","Cities outside metropolitan areas",288205,0.905,"Area actually reporting","violent_crime",1737
"130",1997,"MASSACHUSETTS","Cities outside metropolitan areas",288205,1,"Estimated totals","violent_crime",1921
"131",1997,"MASSACHUSETTS","Rural",9857,1,"Area actually reporting","violent_crime",13
"132",1997,"MASSACHUSETTS","State Total",6118000,99,"total","violent_crime",39411
"133",1997,"MASSACHUSETTS","State Total",1e+05,99,"rate","violent_crime",644.2
"134",1997,"MICHIGAN","Metropolitan Statistical Area",8064982,0.899,"Area actually reporting","violent_crime",51071
"135",1997,"MICHIGAN","Metropolitan Statistical Area",8064982,1,"Estimated totals","violent_crime",53945
"136",1997,"MICHIGAN","Cities outside metropolitan areas",633857,0.729,"Area actually reporting","violent_crime",866
"137",1997,"MICHIGAN","Cities outside metropolitan areas",633857,1,"Estimated totals","violent_crime",1188
"138",1997,"MICHIGAN","Rural",1075161,0.89,"Area actually reporting","violent_crime",2252
"139",1997,"MICHIGAN","Rural",1075161,1,"Estimated totals","violent_crime",2530
"140",1997,"MICHIGAN","State Total",9774000,99,"total","violent_crime",57663
"141",1997,"MICHIGAN","State Total",1e+05,99,"rate","violent_crime",590
"142",1997,"MINNESOTA","Metropolitan Statistical Area",3256304,1,"Area actually reporting","violent_crime",13795
"143",1997,"MINNESOTA","Cities outside metropolitan areas",549584,1,"Area actually reporting","violent_crime",1039
"144",1997,"MINNESOTA","Rural",880112,1,"Area actually reporting","violent_crime",993
"145",1997,"MINNESOTA","State Total",4686000,99,"total","violent_crime",15827
"146",1997,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",337.8
"147",1997,"MISSISSIPPI","Metropolitan Statistical Area",956236,0.671,"Area actually reporting","violent_crime",3911
"148",1997,"MISSISSIPPI","Metropolitan Statistical Area",956236,1,"Estimated totals","violent_crime",4642
"149",1997,"MISSISSIPPI","Cities outside metropolitan areas",658011,0.668,"Area actually reporting","violent_crime",3084
"150",1997,"MISSISSIPPI","Cities outside metropolitan areas",658011,1,"Estimated totals","violent_crime",4615
"151",1997,"MISSISSIPPI","Rural",1116753,0.311,"Area actually reporting","violent_crime",1106
"152",1997,"MISSISSIPPI","Rural",1116753,1,"Estimated totals","violent_crime",3551
"153",1997,"MISSISSIPPI","State Total",2731000,99,"total","violent_crime",12808
"154",1997,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",469
"155",1997,"MISSOURI","Metropolitan Statistical Area",3677609,0.972,"Area actually reporting","violent_crime",25998
"156",1997,"MISSOURI","Metropolitan Statistical Area",3677609,1,"Estimated totals","violent_crime",26236
"157",1997,"MISSOURI","Cities outside metropolitan areas",507197,0.869,"Area actually reporting","violent_crime",2105
"158",1997,"MISSOURI","Cities outside metropolitan areas",507197,1,"Estimated totals","violent_crime",2422
"159",1997,"MISSOURI","Rural",1217194,0.488,"Area actually reporting","violent_crime",1238
"160",1997,"MISSOURI","Rural",1217194,1,"Estimated totals","violent_crime",2534
"161",1997,"MISSOURI","State Total",5402000,99,"total","violent_crime",31192
"162",1997,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",577.4
"163",1997,"MONTANA","State Total",879000,99,"total","violent_crime",1161
"164",1997,"MONTANA","State Total",1e+05,99,"rate","violent_crime",132.1
"165",1997,"NEBRASKA","Metropolitan Statistical Area",839699,1,"Area actually reporting","violent_crime",6321
"166",1997,"NEBRASKA","Cities outside metropolitan areas",396719,0.98,"Area actually reporting","violent_crime",659
"167",1997,"NEBRASKA","Cities outside metropolitan areas",396719,1,"Estimated totals","violent_crime",673
"168",1997,"NEBRASKA","Rural",420582,0.963,"Area actually reporting","violent_crime",261
"169",1997,"NEBRASKA","Rural",420582,1,"Estimated totals","violent_crime",271
"170",1997,"NEBRASKA","State Total",1657000,99,"total","violent_crime",7265
"171",1997,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",438.4
"172",1997,"NEVADA","Metropolitan Statistical Area",1430695,1,"Area actually reporting","violent_crime",12507
"173",1997,"NEVADA","Cities outside metropolitan areas",51191,1,"Area actually reporting","violent_crime",164
"174",1997,"NEVADA","Rural",195114,1,"Area actually reporting","violent_crime",724
"175",1997,"NEVADA","State Total",1677000,99,"total","violent_crime",13395
"176",1997,"NEVADA","State Total",1e+05,99,"rate","violent_crime",798.7
"177",1997,"NEW HAMPSHIRE","State Total",1173000,99,"total","violent_crime",1328
"178",1997,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",113.2
"179",1997,"NEW JERSEY","Metropolitan Statistical Area",8053000,1,"Area actually reporting","violent_crime",39673
"180",1997,"NEW JERSEY","State Total",8053000,99,"total","violent_crime",39673
"181",1997,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",492.6
"182",1997,"NEW MEXICO","Metropolitan Statistical Area",979601,0.812,"Area actually reporting","violent_crime",7801
"183",1997,"NEW MEXICO","Metropolitan Statistical Area",979601,1,"Estimated totals","violent_crime",9569
"184",1997,"NEW MEXICO","Cities outside metropolitan areas",453891,0.891,"Area actually reporting","violent_crime",3754
"185",1997,"NEW MEXICO","Cities outside metropolitan areas",453891,1,"Estimated totals","violent_crime",4213
"186",1997,"NEW MEXICO","Rural",296508,0.702,"Area actually reporting","violent_crime",688
"187",1997,"NEW MEXICO","Rural",296508,1,"Estimated totals","violent_crime",980
"188",1997,"NEW MEXICO","State Total",1730000,99,"total","violent_crime",14762
"189",1997,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",853.3
"190",1997,"NEW YORK","Metropolitan Statistical Area",16633592,0.992,"Area actually reporting","violent_crime",119822
"191",1997,"NEW YORK","Metropolitan Statistical Area",16633592,1,"Estimated totals","violent_crime",120445
"192",1997,"NEW YORK","Cities outside metropolitan areas",651543,0.917,"Area actually reporting","violent_crime",2090
"193",1997,"NEW YORK","Cities outside metropolitan areas",651543,1,"Estimated totals","violent_crime",2279
"194",1997,"NEW YORK","Rural",851865,1,"Area actually reporting","violent_crime",2166
"195",1997,"NEW YORK","State Total",18137000,99,"total","violent_crime",124890
"196",1997,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",688.6
"197",1997,"NORTH CAROLINA","Metropolitan Statistical Area",4944081,0.991,"Area actually reporting","violent_crime",33787
"198",1997,"NORTH CAROLINA","Metropolitan Statistical Area",4944081,1,"Estimated totals","violent_crime",33973
"199",1997,"NORTH CAROLINA","Cities outside metropolitan areas",765984,0.969,"Area actually reporting","violent_crime",6232
"200",1997,"NORTH CAROLINA","Cities outside metropolitan areas",765984,1,"Estimated totals","violent_crime",6432
"201",1997,"NORTH CAROLINA","Rural",1714935,0.993,"Area actually reporting","violent_crime",4631
"202",1997,"NORTH CAROLINA","Rural",1714935,1,"Estimated totals","violent_crime",4666
"203",1997,"NORTH CAROLINA","State Total",7425000,99,"total","violent_crime",45071
"204",1997,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",607
"205",1997,"NORTH DAKOTA","Metropolitan Statistical Area",269908,1,"Area actually reporting","violent_crime",351
"206",1997,"NORTH DAKOTA","Cities outside metropolitan areas",149072,0.831,"Area actually reporting","violent_crime",107
"207",1997,"NORTH DAKOTA","Cities outside metropolitan areas",149072,1,"Estimated totals","violent_crime",129
"208",1997,"NORTH DAKOTA","Rural",222020,0.904,"Area actually reporting","violent_crime",72
"209",1997,"NORTH DAKOTA","Rural",222020,1,"Estimated totals","violent_crime",79
"210",1997,"NORTH DAKOTA","State Total",641000,99,"total","violent_crime",559
"211",1997,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",87.2
"212",1997,"OHIO","Metropolitan Statistical Area",9083918,0.758,"Area actually reporting","violent_crime",40741
"213",1997,"OHIO","Metropolitan Statistical Area",9083918,1,"Estimated totals","violent_crime",45233
"214",1997,"OHIO","Cities outside metropolitan areas",771009,0.635,"Area actually reporting","violent_crime",1530
"215",1997,"OHIO","Cities outside metropolitan areas",771009,1,"Estimated totals","violent_crime",2410
"216",1997,"OHIO","Rural",1331073,0.65,"Area actually reporting","violent_crime",690
"217",1997,"OHIO","Rural",1331073,1,"Estimated totals","violent_crime",1063
"218",1997,"OHIO","State Total",11186000,99,"total","violent_crime",48706
"219",1997,"OHIO","State Total",1e+05,99,"rate","violent_crime",435.4
"220",1997,"OKLAHOMA","Metropolitan Statistical Area",1996237,0.999,"Area actually reporting","violent_crime",13602
"221",1997,"OKLAHOMA","Metropolitan Statistical Area",1996237,1,"Estimated totals","violent_crime",13604
"222",1997,"OKLAHOMA","Cities outside metropolitan areas",688113,0.998,"Area actually reporting","violent_crime",3502
"223",1997,"OKLAHOMA","Cities outside metropolitan areas",688113,1,"Estimated totals","violent_crime",3508
"224",1997,"OKLAHOMA","Rural",632650,1,"Area actually reporting","violent_crime",1448
"225",1997,"OKLAHOMA","State Total",3317000,99,"total","violent_crime",18560
"226",1997,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",559.5
"227",1997,"OREGON","Metropolitan Statistical Area",2271383,0.998,"Area actually reporting","violent_crime",12420
"228",1997,"OREGON","Metropolitan Statistical Area",2271383,1,"Estimated totals","violent_crime",12436
"229",1997,"OREGON","Cities outside metropolitan areas",450855,0.984,"Area actually reporting","violent_crime",1171
"230",1997,"OREGON","Cities outside metropolitan areas",450855,1,"Estimated totals","violent_crime",1189
"231",1997,"OREGON","Rural",520762,1,"Area actually reporting","violent_crime",787
"232",1997,"OREGON","State Total",3243000,99,"total","violent_crime",14412
"233",1997,"OREGON","State Total",1e+05,99,"rate","violent_crime",444.4
"234",1997,"PENNSYLVANIA","Metropolitan Statistical Area",10187302,0.953,"Area actually reporting","violent_crime",47555
"235",1997,"PENNSYLVANIA","Metropolitan Statistical Area",10187302,1,"Estimated totals","violent_crime",48844
"236",1997,"PENNSYLVANIA","Cities outside metropolitan areas",779203,0.784,"Area actually reporting","violent_crime",2025
"237",1997,"PENNSYLVANIA","Cities outside metropolitan areas",779203,1,"Estimated totals","violent_crime",2585
"238",1997,"PENNSYLVANIA","Rural",1053495,1,"Area actually reporting","violent_crime",1711
"239",1997,"PENNSYLVANIA","State Total",12020000,99,"total","violent_crime",53140
"240",1997,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",442.1
"241",1997,"PUERTO RICO","Metropolitan Statistical Area",3264570,1,"Area actually reporting","violent_crime",17461
"242",1997,"PUERTO RICO","Cities outside metropolitan areas",623430,1,"Area actually reporting","violent_crime",2134
"243",1997,"PUERTO RICO","Total",3759000,99,"total","violent_crime",19595
"244",1997,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",521.282255919127
"245",1997,"RHODE ISLAND","Metropolitan Statistical Area",908223,1,"Area actually reporting","violent_crime",2979
"246",1997,"RHODE ISLAND","Cities outside metropolitan areas",78777,1,"Area actually reporting","violent_crime",305
"247",1997,"RHODE ISLAND","Cities outside metropolitan areas",78777,1,"Area actually reporting","violent_crime",8
"248",1997,"RHODE ISLAND","State Total",987000,99,"total","violent_crime",3292
"249",1997,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",333.5
"250",1997,"SOUTH CAROLINA","Metropolitan Statistical Area",2624205,0.998,"Area actually reporting","violent_crime",25455
"251",1997,"SOUTH CAROLINA","Metropolitan Statistical Area",2624205,1,"Estimated totals","violent_crime",25487
"252",1997,"SOUTH CAROLINA","Cities outside metropolitan areas",334272,0.983,"Area actually reporting","violent_crime",4951
"253",1997,"SOUTH CAROLINA","Cities outside metropolitan areas",334272,1,"Estimated totals","violent_crime",5035
"254",1997,"SOUTH CAROLINA","Rural",801523,1,"Area actually reporting","violent_crime",6713
"255",1997,"SOUTH CAROLINA","State Total",3760000,99,"total","violent_crime",37235
"256",1997,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",990.3
"257",1997,"SOUTH DAKOTA","Metropolitan Statistical Area",248019,0.836,"Area actually reporting","violent_crime",771
"258",1997,"SOUTH DAKOTA","Metropolitan Statistical Area",248019,1,"Estimated totals","violent_crime",882
"259",1997,"SOUTH DAKOTA","Cities outside metropolitan areas",199362,0.41,"Area actually reporting","violent_crime",136
"260",1997,"SOUTH DAKOTA","Cities outside metropolitan areas",199362,1,"Estimated totals","violent_crime",331
"261",1997,"SOUTH DAKOTA","Rural",290619,0.306,"Area actually reporting","violent_crime",75
"262",1997,"SOUTH DAKOTA","Rural",290619,1,"Estimated totals","violent_crime",244
"263",1997,"SOUTH DAKOTA","State Total",738000,99,"total","violent_crime",1457
"264",1997,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",197.4
"265",1997,"TENNESSEE","Metropolitan Statistical Area",3627239,0.796,"Area actually reporting","violent_crime",31898
"266",1997,"TENNESSEE","Metropolitan Statistical Area",3627239,1,"Estimated totals","violent_crime",35115
"267",1997,"TENNESSEE","Cities outside metropolitan areas",647571,0.699,"Area actually reporting","violent_crime",2766
"268",1997,"TENNESSEE","Cities outside metropolitan areas",647571,1,"Estimated totals","violent_crime",3960
"269",1997,"TENNESSEE","Rural",1093190,0.441,"Area actually reporting","violent_crime",1461
"270",1997,"TENNESSEE","Rural",1093190,1,"Estimated totals","violent_crime",3314
"271",1997,"TENNESSEE","State Total",5368000,99,"total","violent_crime",42389
"272",1997,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",789.7
"273",1997,"TEXAS","Metropolitan Statistical Area",16339286,0.999,"Area actually reporting","violent_crime",106141
"274",1997,"TEXAS","Metropolitan Statistical Area",16339286,1,"Estimated totals","violent_crime",106163
"275",1997,"TEXAS","Cities outside metropolitan areas",1447606,0.995,"Area actually reporting","violent_crime",6987
"276",1997,"TEXAS","Cities outside metropolitan areas",1447606,1,"Estimated totals","violent_crime",7013
"277",1997,"TEXAS","Rural",1652108,1,"Area actually reporting","violent_crime",3950
"278",1997,"TEXAS","State Total",19439000,99,"total","violent_crime",117126
"279",1997,"TEXAS","State Total",1e+05,99,"rate","violent_crime",602.5
"280",1997,"UTAH","Metropolitan Statistical Area",1585738,0.993,"Area actually reporting","violent_crime",5801
"281",1997,"UTAH","Metropolitan Statistical Area",1585738,1,"Estimated totals","violent_crime",5833
"282",1997,"UTAH","Cities outside metropolitan areas",252962,0.951,"Area actually reporting","violent_crime",669
"283",1997,"UTAH","Cities outside metropolitan areas",252962,1,"Estimated totals","violent_crime",703
"284",1997,"UTAH","Rural",220300,0.831,"Area actually reporting","violent_crime",284
"285",1997,"UTAH","Rural",220300,1,"Estimated totals","violent_crime",342
"286",1997,"UTAH","State Total",2059000,99,"total","violent_crime",6878
"287",1997,"UTAH","State Total",1e+05,99,"rate","violent_crime",334
"288",1997,"VERMONT","State Total",589000,99,"total","violent_crime",705
"289",1997,"VERMONT","State Total",1e+05,99,"rate","violent_crime",119.7
"290",1997,"VIRGINIA","Metropolitan Statistical Area",5233546,1,"Area actually reporting","violent_crime",19984
"291",1997,"VIRGINIA","Cities outside metropolitan areas",425856,0.997,"Area actually reporting","violent_crime",1433
"292",1997,"VIRGINIA","Cities outside metropolitan areas",425856,1,"Estimated totals","violent_crime",1437
"293",1997,"VIRGINIA","Rural",1074598,1,"Area actually reporting","violent_crime",1828
"294",1997,"VIRGINIA","State Total",6734000,99,"total","violent_crime",23249
"295",1997,"VIRGINIA","State Total",1e+05,99,"rate","violent_crime",345.2
"296",1997,"WASHINGTON","Metropolitan Statistical Area",4651623,0.983,"Area actually reporting","violent_crime",21756
"297",1997,"WASHINGTON","Metropolitan Statistical Area",4651623,1,"Estimated totals","violent_crime",22037
"298",1997,"WASHINGTON","Cities outside metropolitan areas",444552,0.959,"Area actually reporting","violent_crime",1612
"299",1997,"WASHINGTON","Cities outside metropolitan areas",444552,1,"Estimated totals","violent_crime",1682
"300",1997,"WASHINGTON","Rural",513825,1,"Area actually reporting","violent_crime",1005
"301",1997,"WASHINGTON","State Total",5610000,99,"total","violent_crime",24724
"302",1997,"WASHINGTON","State Total",1e+05,99,"rate","violent_crime",440.7
"303",1997,"WEST VIRGINIA","Metropolitan Statistical Area",758860,1,"Area actually reporting","violent_crime",2338
"304",1997,"WEST VIRGINIA","Cities outside metropolitan areas",278313,1,"Area actually reporting","violent_crime",664
"305",1997,"WEST VIRGINIA","Rural",778827,1,"Area actually reporting","violent_crime",969
"306",1997,"WEST VIRGINIA","State Total",1816000,99,"total","violent_crime",3971
"307",1997,"WEST VIRGINIA","State Total",1e+05,99,"rate","violent_crime",218.7
