"","year","state","area","population","actual_rate","report_type","crime_type","number"
"119",2014,"KENTUCKY","Nonmetropolitan counties",1300031,1,"Estimated total","violent_crime",1388
"120",2014,"KENTUCKY","State Total",4413457,99,"total","violent_crime",9340
"121",2014,"KENTUCKY","State Total",1e+05,99,"rate","violent_crime",211.6
"122",2014,"LOUISIANA","Metropolitan Statistical Area",3882923,0.988,"Area actually reporting","violent_crime",20348
"123",2014,"LOUISIANA","Metropolitan Statistical Area",3882923,1,"Estimated total","violent_crime",20567
"124",2014,"LOUISIANA","Cities outside metropolitan areas",274036,0.796,"Area actually reporting","violent_crime",1702
"125",2014,"LOUISIANA","Cities outside metropolitan areas",274036,1,"Estimated total","violent_crime",2142
"126",2014,"LOUISIANA","Nonmetropolitan counties",492717,1,"Area actually reporting","violent_crime",1225
"127",2014,"LOUISIANA","State Total",4649676,99,"total","violent_crime",23934
"128",2014,"LOUISIANA","State Total",1e+05,99,"rate","violent_crime",514.7
"129",2014,"MAINE","Metropolitan Statistical Area",783169,1,"Area actually reporting","violent_crime",984
"130",2014,"MAINE","Cities outside metropolitan areas",266485,1,"Area actually reporting","violent_crime",476
"131",2014,"MAINE","Nonmetropolitan counties",280435,1,"Area actually reporting","violent_crime",240
"132",2014,"MAINE","State Total",1330089,99,"total","violent_crime",1700
"133",2014,"MAINE","State Total",1e+05,99,"rate","violent_crime",127.8
"134",2014,"MARYLAND","Metropolitan Statistical Area",5823196,1,"Area actually reporting","violent_crime",26186
"135",2014,"MARYLAND","Cities outside metropolitan areas",53207,1,"Area actually reporting","violent_crime",310
"136",2014,"MARYLAND","Nonmetropolitan counties",100004,1,"Area actually reporting","violent_crime",165
"137",2014,"MARYLAND","State Total",5976407,99,"total","violent_crime",26661
"138",2014,"MARYLAND","State Total",1e+05,99,"rate","violent_crime",446.1
"139",2014,"MASSACHUSETTS","Metropolitan Statistical Area",6646017,0.982,"Area actually reporting","violent_crime",25694
"140",2014,"MASSACHUSETTS","Metropolitan Statistical Area",6646017,1,"Estimated total","violent_crime",26077
"141",2014,"MASSACHUSETTS","Cities outside metropolitan areas",91692,0.768,"Area actually reporting","violent_crime",237
"142",2014,"MASSACHUSETTS","Cities outside metropolitan areas",91692,1,"Estimated total","violent_crime",310
"143",2014,"MASSACHUSETTS","Nonmetropolitan counties",7699,1,"Area actually reporting","violent_crime",12
"144",2014,"MASSACHUSETTS","State Total",6745408,99,"total","violent_crime",26399
"145",2014,"MASSACHUSETTS","State Total",1e+05,99,"rate","violent_crime",391.4
"146",2014,"MICHIGAN","Metropolitan Statistical Area",8107118,0.991,"Area actually reporting","violent_crime",37965
"147",2014,"MICHIGAN","Metropolitan Statistical Area",8107118,1,"Estimated total","violent_crime",38176
"148",2014,"MICHIGAN","Cities outside metropolitan areas",603680,0.896,"Area actually reporting","violent_crime",1324
"149",2014,"MICHIGAN","Cities outside metropolitan areas",603680,1,"Estimated total","violent_crime",1491
"150",2014,"MICHIGAN","Nonmetropolitan counties",1199079,0.96,"Area actually reporting","violent_crime",2554
"151",2014,"MICHIGAN","Nonmetropolitan counties",1199079,1,"Estimated total","violent_crime",2681
"152",2014,"MICHIGAN","State Total",9909877,99,"total","violent_crime",42348
"153",2014,"MICHIGAN","State Total",1e+05,99,"rate","violent_crime",427.3
"154",2014,"MINNESOTA","Metropolitan Statistical Area",4216484,0.999,"Area actually reporting","violent_crime",10578
"155",2014,"MINNESOTA","Metropolitan Statistical Area",4216484,1,"Estimated total","violent_crime",10579
"156",2014,"MINNESOTA","Cities outside metropolitan areas",490823,1,"Area actually reporting","violent_crime",1110
"157",2014,"MINNESOTA","Nonmetropolitan counties",749866,1,"Area actually reporting","violent_crime",816
"158",2014,"MINNESOTA","State Total",5457173,99,"total","violent_crime",12505
"159",2014,"MINNESOTA","State Total",1e+05,99,"rate","violent_crime",229.1
"160",2014,"MISSISSIPPI","Metropolitan Statistical Area",1365250,0.727,"Area actually reporting","violent_crime",3137
"161",2014,"MISSISSIPPI","Metropolitan Statistical Area",1365250,1,"Estimated total","violent_crime",3739
"162",2014,"MISSISSIPPI","Cities outside metropolitan areas",588934,0.485,"Area actually reporting","violent_crime",1404
"163",2014,"MISSISSIPPI","Cities outside metropolitan areas",588934,1,"Estimated total","violent_crime",2898
"164",2014,"MISSISSIPPI","Nonmetropolitan counties",1039895,0.424,"Area actually reporting","violent_crime",716
"165",2014,"MISSISSIPPI","Nonmetropolitan counties",1039895,1,"Estimated total","violent_crime",1701
"166",2014,"MISSISSIPPI","State Total",2994079,99,"total","violent_crime",8338
"167",2014,"MISSISSIPPI","State Total",1e+05,99,"rate","violent_crime",278.5
"168",2014,"MISSOURI","Metropolitan Statistical Area",4507971,0.999,"Area actually reporting","violent_crime",22257
"169",2014,"MISSOURI","Metropolitan Statistical Area",4507971,1,"Estimated total","violent_crime",22258
"170",2014,"MISSOURI","Cities outside metropolitan areas",665780,0.996,"Area actually reporting","violent_crime",2649
"171",2014,"MISSOURI","Cities outside metropolitan areas",665780,1,"Estimated total","violent_crime",2658
"172",2014,"MISSOURI","Nonmetropolitan counties",889838,1,"Area actually reporting","violent_crime",1940
"173",2014,"MISSOURI","State Total",6063589,99,"total","violent_crime",26856
"174",2014,"MISSOURI","State Total",1e+05,99,"rate","violent_crime",442.9
"175",2014,"MONTANA","Metropolitan Statistical Area",362656,1,"Area actually reporting","violent_crime",1049
"176",2014,"MONTANA","Cities outside metropolitan areas",215364,0.98,"Area actually reporting","violent_crime",1169
"177",2014,"MONTANA","Cities outside metropolitan areas",215364,1,"Estimated total","violent_crime",1194
"178",2014,"MONTANA","Nonmetropolitan counties",445559,0.94,"Area actually reporting","violent_crime",1003
"179",2014,"MONTANA","Nonmetropolitan counties",445559,1,"Estimated total","violent_crime",1070
"180",2014,"MONTANA","State Total",1023579,99,"total","violent_crime",3313
"181",2014,"MONTANA","State Total",1e+05,99,"rate","violent_crime",323.7
"182",2014,"NEBRASKA","Metropolitan Statistical Area",1210548,0.992,"Area actually reporting","violent_crime",4086
"183",2014,"NEBRASKA","Metropolitan Statistical Area",1210548,1,"Estimated total","violent_crime",4097
"184",2014,"NEBRASKA","Cities outside metropolitan areas",338087,0.91,"Area actually reporting","violent_crime",817
"185",2014,"NEBRASKA","Cities outside metropolitan areas",338087,1,"Estimated total","violent_crime",900
"186",2014,"NEBRASKA","Nonmetropolitan counties",332868,0.787,"Area actually reporting","violent_crime",214
"187",2014,"NEBRASKA","Nonmetropolitan counties",332868,1,"Estimated total","violent_crime",278
"188",2014,"NEBRASKA","State Total",1881503,99,"total","violent_crime",5275
"189",2014,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",280.4
"190",2014,"NEVADA","Metropolitan Statistical Area",2565531,1,"Area actually reporting","violent_crime",17199
"191",2014,"NEVADA","Cities outside metropolitan areas",48964,1,"Area actually reporting","violent_crime",348
"192",2014,"NEVADA","Nonmetropolitan counties",224604,0.979,"Area actually reporting","violent_crime",486
"193",2014,"NEVADA","Nonmetropolitan counties",224604,1,"Estimated total","violent_crime",498
"194",2014,"NEVADA","State Total",2839099,99,"total","violent_crime",18045
"195",2014,"NEVADA","State Total",1e+05,99,"rate","violent_crime",635.6
"196",2014,"NEW HAMPSHIRE","Metropolitan Statistical Area",830790,0.964,"Area actually reporting","violent_crime",1702
"197",2014,"NEW HAMPSHIRE","Metropolitan Statistical Area",830790,1,"Estimated total","violent_crime",1745
"198",2014,"NEW HAMPSHIRE","Cities outside metropolitan areas",442983,0.867,"Area actually reporting","violent_crime",684
"199",2014,"NEW HAMPSHIRE","Cities outside metropolitan areas",442983,1,"Estimated total","violent_crime",795
"200",2014,"NEW HAMPSHIRE","Nonmetropolitan counties",53040,1,"Area actually reporting","violent_crime",62
"201",2014,"NEW HAMPSHIRE","State Total",1326813,99,"total","violent_crime",2602
"202",2014,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",196.1
"203",2014,"NEW JERSEY","Metropolitan Statistical Area",8938175,1,"Area actually reporting","violent_crime",23346
"204",2014,"NEW JERSEY","State Total",8938175,99,"total","violent_crime",23346
"205",2014,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",261.2
"206",2014,"NEW MEXICO","Metropolitan Statistical Area",1390853,0.999,"Area actually reporting","violent_crime",8653
"207",2014,"NEW MEXICO","Metropolitan Statistical Area",1390853,1,"Estimated total","violent_crime",8656
"208",2014,"NEW MEXICO","Cities outside metropolitan areas",397993,0.979,"Area actually reporting","violent_crime",2847
"209",2014,"NEW MEXICO","Cities outside metropolitan areas",397993,1,"Estimated total","violent_crime",2908
"210",2014,"NEW MEXICO","Nonmetropolitan counties",296726,0.927,"Area actually reporting","violent_crime",828
"211",2014,"NEW MEXICO","Nonmetropolitan counties",296726,1,"Estimated total","violent_crime",895
"212",2014,"NEW MEXICO","State Total",2085572,99,"total","violent_crime",12459
"213",2014,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",597.4
"214",2014,"NEW YORK","Metropolitan Statistical Area",18339380,0.999,"Area actually reporting","violent_crime",72890
"215",2014,"NEW YORK","Metropolitan Statistical Area",18339380,1,"Estimated total","violent_crime",72930
"216",2014,"NEW YORK","Cities outside metropolitan areas",518307,0.977,"Area actually reporting","violent_crime",1187
"217",2014,"NEW YORK","Cities outside metropolitan areas",518307,1,"Estimated total","violent_crime",1217
"218",2014,"NEW YORK","Nonmetropolitan counties",888540,0.97,"Area actually reporting","violent_crime",1204
"219",2014,"NEW YORK","Nonmetropolitan counties",888540,1,"Estimated total","violent_crime",1251
"220",2014,"NEW YORK","State Total",19746227,99,"total","violent_crime",75398
"221",2014,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",381.8
"222",2014,"NORTH CAROLINA","Metropolitan Statistical Area",7727957,0.991,"Area actually reporting","violent_crime",25907
"223",2014,"NORTH CAROLINA","Metropolitan Statistical Area",7727957,1,"Estimated total","violent_crime",26053
"224",2014,"NORTH CAROLINA","Cities outside metropolitan areas",648863,0.921,"Area actually reporting","violent_crime",3655
"225",2014,"NORTH CAROLINA","Cities outside metropolitan areas",648863,1,"Estimated total","violent_crime",3958
"226",2014,"NORTH CAROLINA","Nonmetropolitan counties",1567144,0.97,"Area actually reporting","violent_crime",2673
"227",2014,"NORTH CAROLINA","Nonmetropolitan counties",1567144,1,"Estimated total","violent_crime",2756
"228",2014,"NORTH CAROLINA","State Total",9943964,99,"total","violent_crime",32767
"229",2014,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",329.5
"230",2014,"NORTH DAKOTA","Metropolitan Statistical Area",363187,1,"Area actually reporting","violent_crime",1055
"231",2014,"NORTH DAKOTA","Cities outside metropolitan areas",180439,1,"Area actually reporting","violent_crime",683
"232",2014,"NORTH DAKOTA","Nonmetropolitan counties",195856,0.993,"Area actually reporting","violent_crime",221
"233",2014,"NORTH DAKOTA","Nonmetropolitan counties",195856,1,"Estimated total","violent_crime",222
"234",2014,"NORTH DAKOTA","State Total",739482,99,"total","violent_crime",1960
"235",2014,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",265.1
"236",2014,"OHIO","Metropolitan Statistical Area",9218545,0.912,"Area actually reporting","violent_crime",28580
"237",2014,"OHIO","Metropolitan Statistical Area",9218545,1,"Estimated total","violent_crime",29798
"238",2014,"OHIO","Cities outside metropolitan areas",1049077,0.818,"Area actually reporting","violent_crime",1525
"239",2014,"OHIO","Cities outside metropolitan areas",1049077,1,"Estimated total","violent_crime",1861
"240",2014,"OHIO","Nonmetropolitan counties",1326541,0.904,"Area actually reporting","violent_crime",1234
"241",2014,"OHIO","Nonmetropolitan counties",1326541,1,"Estimated total","violent_crime",1371
"242",2014,"OHIO","State Total",11594163,99,"total","violent_crime",33030
"243",2014,"OHIO","State Total",1e+05,99,"rate","violent_crime",284.9
"244",2014,"OKLAHOMA","Metropolitan Statistical Area",2526767,1,"Area actually reporting","violent_crime",11796
"245",2014,"OKLAHOMA","Cities outside metropolitan areas",728921,1,"Area actually reporting","violent_crime",3189
"246",2014,"OKLAHOMA","Nonmetropolitan counties",622363,1,"Area actually reporting","violent_crime",759
"247",2014,"OKLAHOMA","State Total",3878051,99,"total","violent_crime",15744
"248",2014,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",406
"249",2014,"OREGON","Metropolitan Statistical Area",3317292,0.9,"Area actually reporting","violent_crime",7436
"250",2014,"OREGON","Metropolitan Statistical Area",3317292,1,"Estimated total","violent_crime",7928
"251",2014,"OREGON","Cities outside metropolitan areas",306040,0.941,"Area actually reporting","violent_crime",805
"252",2014,"OREGON","Cities outside metropolitan areas",306040,1,"Estimated total","violent_crime",854
"253",2014,"OREGON","Nonmetropolitan counties",346907,0.984,"Area actually reporting","violent_crime",434
"254",2014,"OREGON","Nonmetropolitan counties",346907,1,"Estimated total","violent_crime",442
"255",2014,"OREGON","State Total",3970239,99,"total","violent_crime",9224
"256",2014,"OREGON","State Total",1e+05,99,"rate","violent_crime",232.3
"257",2014,"PENNSYLVANIA","Metropolitan Statistical Area",11296254,0.995,"Area actually reporting","violent_crime",37560
"258",2014,"PENNSYLVANIA","Metropolitan Statistical Area",11296254,1,"Estimated total","violent_crime",37654
"259",2014,"PENNSYLVANIA","Cities outside metropolitan areas",688032,0.979,"Area actually reporting","violent_crime",1470
"260",2014,"PENNSYLVANIA","Cities outside metropolitan areas",688032,1,"Estimated total","violent_crime",1499
"261",2014,"PENNSYLVANIA","Nonmetropolitan counties",802923,1,"Area actually reporting","violent_crime",1011
"262",2014,"PENNSYLVANIA","State Total",12787209,99,"total","violent_crime",40164
"263",2014,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",314.1
"264",2014,"PUERTO RICO","Metropolitan Statistical Area",3394621,1,"Area actually reporting","violent_crime",8134
"265",2014,"PUERTO RICO","Cities outside metropolitan areas",153776,1,"Area actually reporting","violent_crime",249
"266",2014,"PUERTO RICO","Total",3548397,99,"total","violent_crime",8383
"267",2014,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",236.2
"268",2014,"RHODE ISLAND","Metropolitan Statistical Area",1055173,1,"Area actually reporting","violent_crime",2287
"269",2014,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","violent_crime",26
"270",2014,"RHODE ISLAND","State Total",1055173,99,"total","violent_crime",2313
"271",2014,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",219.2
"272",2014,"SOUTH CAROLINA","Metropolitan Statistical Area",4078154,0.984,"Area actually reporting","violent_crime",19644
"273",2014,"SOUTH CAROLINA","Metropolitan Statistical Area",4078154,1,"Estimated total","violent_crime",19942
"274",2014,"SOUTH CAROLINA","Cities outside metropolitan areas",208220,0.957,"Area actually reporting","violent_crime",1677
"275",2014,"SOUTH CAROLINA","Cities outside metropolitan areas",208220,1,"Estimated total","violent_crime",1751
"276",2014,"SOUTH CAROLINA","Nonmetropolitan counties",546108,1,"Area actually reporting","violent_crime",2359
"277",2014,"SOUTH CAROLINA","State Total",4832482,99,"total","violent_crime",24052
"278",2014,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",497.7
"279",2014,"SOUTH DAKOTA","Metropolitan Statistical Area",405686,0.995,"Area actually reporting","violent_crime",1374
"280",2014,"SOUTH DAKOTA","Metropolitan Statistical Area",405686,1,"Estimated total","violent_crime",1376
"281",2014,"SOUTH DAKOTA","Cities outside metropolitan areas",218451,0.958,"Area actually reporting","violent_crime",1168
"282",2014,"SOUTH DAKOTA","Cities outside metropolitan areas",218451,1,"Estimated total","violent_crime",1220
"283",2014,"SOUTH DAKOTA","Nonmetropolitan counties",229038,0.78,"Area actually reporting","violent_crime",144
"284",2014,"SOUTH DAKOTA","Nonmetropolitan counties",229038,1,"Estimated total","violent_crime",190
"285",2014,"SOUTH DAKOTA","State Total",853175,99,"total","violent_crime",2786
"286",2014,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",326.5
"287",2014,"TENNESSEE","Metropolitan Statistical Area",5053537,0.994,"Area actually reporting","violent_crime",33938
"288",2014,"TENNESSEE","Metropolitan Statistical Area",5053537,1,"Estimated total","violent_crime",34046
"289",2014,"TENNESSEE","Cities outside metropolitan areas",516197,1,"Area actually reporting","violent_crime",3203
"290",2014,"TENNESSEE","Nonmetropolitan counties",979618,1,"Area actually reporting","violent_crime",2599
"291",2014,"TENNESSEE","State Total",6549352,99,"total","violent_crime",39848
"292",2014,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",608.4
"293",2014,"TEXAS","Metropolitan Statistical Area",23907066,0.997,"Area actually reporting","violent_crime",100224
"294",2014,"TEXAS","Metropolitan Statistical Area",23907066,1,"Estimated total","violent_crime",100400
"295",2014,"TEXAS","Cities outside metropolitan areas",1421341,0.973,"Area actually reporting","violent_crime",5676
