"","year","state","area","population","actual_rate","report_type","crime_type","number"
"173",2016,"MONTANA","Cities outside metropolitan areas",220793,1,"Area actually reporting","violent_crime",1335
"174",2016,"MONTANA","Nonmetropolitan counties",453774,0.989,"Area actually reporting","violent_crime",1186
"175",2016,"MONTANA","Nonmetropolitan counties",453774,1,"Estimated total","violent_crime",1198
"176",2016,"MONTANA","State Total",1042520,99,"total","violent_crime",3840
"177",2016,"MONTANA","State Total",1e+05,99,"rate","violent_crime",368.3
"178",2016,"NEBRASKA","Metropolitan Statistical Area",1240589,0.992,"Area actually reporting","violent_crime",4383
"179",2016,"NEBRASKA","Metropolitan Statistical Area",1240589,1,"Estimated total","violent_crime",4398
"180",2016,"NEBRASKA","Cities outside metropolitan areas",338960,0.935,"Area actually reporting","violent_crime",794
"181",2016,"NEBRASKA","Cities outside metropolitan areas",338960,1,"Estimated total","violent_crime",848
"182",2016,"NEBRASKA","Nonmetropolitan counties",327567,0.905,"Area actually reporting","violent_crime",275
"183",2016,"NEBRASKA","Nonmetropolitan counties",327567,1,"Estimated total","violent_crime",304
"184",2016,"NEBRASKA","State Total",1907116,99,"total","violent_crime",5550
"185",2016,"NEBRASKA","State Total",1e+05,99,"rate","violent_crime",291
"186",2016,"NEVADA","Metropolitan Statistical Area",2668109,1,"Area actually reporting","violent_crime",19133
"187",2016,"NEVADA","Cities outside metropolitan areas",48603,1,"Area actually reporting","violent_crime",311
"188",2016,"NEVADA","Nonmetropolitan counties",223346,1,"Area actually reporting","violent_crime",492
"189",2016,"NEVADA","State Total",2940058,99,"total","violent_crime",19936
"190",2016,"NEVADA","State Total",1e+05,99,"rate","violent_crime",678.1
"191",2016,"NEW HAMPSHIRE","Metropolitan Statistical Area",839311,0.99,"Area actually reporting","violent_crime",1721
"192",2016,"NEW HAMPSHIRE","Metropolitan Statistical Area",839311,1,"Estimated total","violent_crime",1733
"193",2016,"NEW HAMPSHIRE","Cities outside metropolitan areas",452615,0.894,"Area actually reporting","violent_crime",749
"194",2016,"NEW HAMPSHIRE","Cities outside metropolitan areas",452615,1,"Estimated total","violent_crime",839
"195",2016,"NEW HAMPSHIRE","Nonmetropolitan counties",42869,0.936,"Area actually reporting","violent_crime",61
"196",2016,"NEW HAMPSHIRE","Nonmetropolitan counties",42869,1,"Estimated total","violent_crime",65
"197",2016,"NEW HAMPSHIRE","State Total",1334795,99,"total","violent_crime",2637
"198",2016,"NEW HAMPSHIRE","State Total",1e+05,99,"rate","violent_crime",197.6
"199",2016,"NEW JERSEY","Metropolitan Statistical Area",8944469,1,"Area actually reporting","violent_crime",21914
"200",2016,"NEW JERSEY","State Total",8944469,99,"total","violent_crime",21914
"201",2016,"NEW JERSEY","State Total",1e+05,99,"rate","violent_crime",245
"202",2016,"NEW MEXICO","Metropolitan Statistical Area",1386406,0.993,"Area actually reporting","violent_crime",10595
"203",2016,"NEW MEXICO","Metropolitan Statistical Area",1386406,1,"Estimated total","violent_crime",10643
"204",2016,"NEW MEXICO","Cities outside metropolitan areas",399862,0.969,"Area actually reporting","violent_crime",2628
"205",2016,"NEW MEXICO","Cities outside metropolitan areas",399862,1,"Estimated total","violent_crime",2710
"206",2016,"NEW MEXICO","Nonmetropolitan counties",294747,0.929,"Area actually reporting","violent_crime",1177
"207",2016,"NEW MEXICO","Nonmetropolitan counties",294747,1,"Estimated total","violent_crime",1266
"208",2016,"NEW MEXICO","State Total",2081015,99,"total","violent_crime",14619
"209",2016,"NEW MEXICO","State Total",1e+05,99,"rate","violent_crime",702.5
"210",2016,"NEW YORK","Metropolitan Statistical Area",18370635,0.994,"Area actually reporting","violent_crime",71419
"211",2016,"NEW YORK","Metropolitan Statistical Area",18370635,1,"Estimated total","violent_crime",71584
"212",2016,"NEW YORK","Cities outside metropolitan areas",506786,0.981,"Area actually reporting","violent_crime",1297
"213",2016,"NEW YORK","Cities outside metropolitan areas",506786,1,"Estimated total","violent_crime",1324
"214",2016,"NEW YORK","Nonmetropolitan counties",867868,1,"Area actually reporting","violent_crime",1377
"215",2016,"NEW YORK","State Total",19745289,99,"total","violent_crime",74285
"216",2016,"NEW YORK","State Total",1e+05,99,"rate","violent_crime",376.2
"217",2016,"NORTH CAROLINA","Metropolitan Statistical Area",7938934,0.976,"Area actually reporting","violent_crime",30341
"218",2016,"NORTH CAROLINA","Metropolitan Statistical Area",7938934,1,"Estimated total","violent_crime",30715
"219",2016,"NORTH CAROLINA","Cities outside metropolitan areas",649752,0.88,"Area actually reporting","violent_crime",3418
"220",2016,"NORTH CAROLINA","Cities outside metropolitan areas",649752,1,"Estimated total","violent_crime",3870
"221",2016,"NORTH CAROLINA","Nonmetropolitan counties",1558102,0.953,"Area actually reporting","violent_crime",3032
"222",2016,"NORTH CAROLINA","Nonmetropolitan counties",1558102,1,"Estimated total","violent_crime",3184
"223",2016,"NORTH CAROLINA","State Total",10146788,99,"total","violent_crime",37769
"224",2016,"NORTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",372.2
"225",2016,"NORTH DAKOTA","Metropolitan Statistical Area",371557,1,"Area actually reporting","violent_crime",1119
"226",2016,"NORTH DAKOTA","Cities outside metropolitan areas",201068,0.998,"Area actually reporting","violent_crime",591
"227",2016,"NORTH DAKOTA","Cities outside metropolitan areas",201068,1,"Estimated total","violent_crime",592
"228",2016,"NORTH DAKOTA","Nonmetropolitan counties",185327,1,"Area actually reporting","violent_crime",192
"229",2016,"NORTH DAKOTA","State Total",757952,99,"total","violent_crime",1903
"230",2016,"NORTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",251.1
"231",2016,"OHIO","Metropolitan Statistical Area",9255325,0.916,"Area actually reporting","violent_crime",30462
"232",2016,"OHIO","Metropolitan Statistical Area",9255325,1,"Estimated total","violent_crime",31626
"233",2016,"OHIO","Cities outside metropolitan areas",1046316,0.811,"Area actually reporting","violent_crime",1463
"234",2016,"OHIO","Cities outside metropolitan areas",1046316,1,"Estimated total","violent_crime",1806
"235",2016,"OHIO","Nonmetropolitan counties",1312732,0.947,"Area actually reporting","violent_crime",1365
"236",2016,"OHIO","Nonmetropolitan counties",1312732,1,"Estimated total","violent_crime",1445
"237",2016,"OHIO","State Total",11614373,99,"total","violent_crime",34877
"238",2016,"OHIO","State Total",1e+05,99,"rate","violent_crime",300.3
"239",2016,"OKLAHOMA","Metropolitan Statistical Area",2640800,0.999,"Area actually reporting","violent_crime",13864
"240",2016,"OKLAHOMA","Metropolitan Statistical Area",2640800,1,"Estimated total","violent_crime",13866
"241",2016,"OKLAHOMA","Cities outside metropolitan areas",682233,0.999,"Area actually reporting","violent_crime",2714
"242",2016,"OKLAHOMA","Cities outside metropolitan areas",682233,1,"Estimated total","violent_crime",2716
"243",2016,"OKLAHOMA","Nonmetropolitan counties",600528,0.913,"Area actually reporting","violent_crime",974
"244",2016,"OKLAHOMA","Nonmetropolitan counties",600528,1,"Estimated total","violent_crime",1066
"245",2016,"OKLAHOMA","State Total",3923561,99,"total","violent_crime",17648
"246",2016,"OKLAHOMA","State Total",1e+05,99,"rate","violent_crime",449.8
"247",2016,"OREGON","Metropolitan Statistical Area",3431824,0.987,"Area actually reporting","violent_crime",9177
"248",2016,"OREGON","Metropolitan Statistical Area",3431824,1,"Estimated total","violent_crime",9278
"249",2016,"OREGON","Cities outside metropolitan areas",308081,0.946,"Area actually reporting","violent_crime",730
"250",2016,"OREGON","Cities outside metropolitan areas",308081,1,"Estimated total","violent_crime",770
"251",2016,"OREGON","Nonmetropolitan counties",353560,0.733,"Area actually reporting","violent_crime",567
"252",2016,"OREGON","Nonmetropolitan counties",353560,1,"Estimated total","violent_crime",782
"253",2016,"OREGON","State Total",4093465,99,"total","violent_crime",10830
"254",2016,"OREGON","State Total",1e+05,99,"rate","violent_crime",264.6
"255",2016,"PENNSYLVANIA","Metropolitan Statistical Area",11313467,0.991,"Area actually reporting","violent_crime",37232
"256",2016,"PENNSYLVANIA","Metropolitan Statistical Area",11313467,1,"Estimated total","violent_crime",37394
"257",2016,"PENNSYLVANIA","Cities outside metropolitan areas",681636,0.959,"Area actually reporting","violent_crime",1552
"258",2016,"PENNSYLVANIA","Cities outside metropolitan areas",681636,1,"Estimated total","violent_crime",1609
"259",2016,"PENNSYLVANIA","Nonmetropolitan counties",789124,1,"Area actually reporting","violent_crime",1444
"260",2016,"PENNSYLVANIA","State Total",12784227,99,"total","violent_crime",40447
"261",2016,"PENNSYLVANIA","State Total",1e+05,99,"rate","violent_crime",316.4
"262",2016,"PUERTO RICO","Metropolitan Statistical Area",3262275,1,"Area actually reporting","violent_crime",7362
"263",2016,"PUERTO RICO","Cities outside metropolitan areas",149032,1,"Area actually reporting","violent_crime",281
"264",2016,"PUERTO RICO","Total",3411307,99,"total","violent_crime",7643
"265",2016,"PUERTO RICO","Total",1e+05,99,"rate","violent_crime",224
"266",2016,"RHODE ISLAND","Metropolitan Statistical Area",1056426,1,"Area actually reporting","violent_crime",2489
"267",2016,"RHODE ISLAND","Nonmetropolitan counties",0,1,"Area actually reporting","violent_crime",35
"268",2016,"RHODE ISLAND","State Total",1056426,99,"total","violent_crime",2524
"269",2016,"RHODE ISLAND","State Total",1e+05,99,"rate","violent_crime",238.9
"270",2016,"SOUTH CAROLINA","Metropolitan Statistical Area",4212891,0.997,"Area actually reporting","violent_crime",20864
"271",2016,"SOUTH CAROLINA","Metropolitan Statistical Area",4212891,1,"Estimated total","violent_crime",20933
"272",2016,"SOUTH CAROLINA","Cities outside metropolitan areas",205750,0.972,"Area actually reporting","violent_crime",1737
"273",2016,"SOUTH CAROLINA","Cities outside metropolitan areas",205750,1,"Estimated total","violent_crime",1787
"274",2016,"SOUTH CAROLINA","Nonmetropolitan counties",542478,0.992,"Area actually reporting","violent_crime",2158
"275",2016,"SOUTH CAROLINA","Nonmetropolitan counties",542478,1,"Estimated total","violent_crime",2176
"276",2016,"SOUTH CAROLINA","State Total",4961119,99,"total","violent_crime",24896
"277",2016,"SOUTH CAROLINA","State Total",1e+05,99,"rate","violent_crime",501.8
"278",2016,"SOUTH DAKOTA","Metropolitan Statistical Area",416782,0.993,"Area actually reporting","violent_crime",1732
"279",2016,"SOUTH DAKOTA","Metropolitan Statistical Area",416782,1,"Estimated total","violent_crime",1735
"280",2016,"SOUTH DAKOTA","Cities outside metropolitan areas",219496,0.946,"Area actually reporting","violent_crime",1584
"281",2016,"SOUTH DAKOTA","Cities outside metropolitan areas",219496,1,"Estimated total","violent_crime",1673
"282",2016,"SOUTH DAKOTA","Nonmetropolitan counties",229176,0.782,"Area actually reporting","violent_crime",168
"283",2016,"SOUTH DAKOTA","Nonmetropolitan counties",229176,1,"Estimated total","violent_crime",213
"284",2016,"SOUTH DAKOTA","State Total",865454,99,"total","violent_crime",3621
"285",2016,"SOUTH DAKOTA","State Total",1e+05,99,"rate","violent_crime",418.4
"286",2016,"TENNESSEE","Metropolitan Statistical Area",5151809,1,"Area actually reporting","violent_crime",36002
"287",2016,"TENNESSEE","Cities outside metropolitan areas",513895,1,"Area actually reporting","violent_crime",3326
"288",2016,"TENNESSEE","Nonmetropolitan counties",985490,1,"Area actually reporting","violent_crime",2769
"289",2016,"TENNESSEE","State Total",6651194,99,"total","violent_crime",42097
"290",2016,"TENNESSEE","State Total",1e+05,99,"rate","violent_crime",632.9
"291",2016,"TEXAS","Metropolitan Statistical Area",24814265,0.997,"Area actually reporting","violent_crime",112094
"292",2016,"TEXAS","Metropolitan Statistical Area",24814265,1,"Estimated total","violent_crime",112275
"293",2016,"TEXAS","Cities outside metropolitan areas",1439521,0.966,"Area actually reporting","violent_crime",5470
"294",2016,"TEXAS","Cities outside metropolitan areas",1439521,1,"Estimated total","violent_crime",5656
"295",2016,"TEXAS","Nonmetropolitan counties",1608810,0.989,"Area actually reporting","violent_crime",3077
